GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
G,VINNY OVERSEAS LIMITED,         1.24,         1.22,1.64
G,GRILL SPLENDOUR SER LTD,       124.50,       122.50,1.63
G,MAZDA LIMITED,       214.14,       210.73,1.62
G,DOLPHIN OFF ENT (IND) L,       418.75,       412.10,1.61
G,JINDAL SAW LIMITED,       163.92,       161.32,1.61
G,DURLAX TOP SURFACE LTD,        41.10,        40.45,1.61
G,TSC INDIA LIMITED,        47.50,        46.75,1.60
G,BIOCON LIMITED.,       392.25,       386.10,1.59
G,SP REFRACTORIES LIMITED,       160.00,       157.50,1.59
G,VASWANI IND LTD,        61.24,        60.29,1.58
G,UMIYA BUILDCON LIMITED,        85.49,        84.17,1.57
G,PATIL AUTOMATION LIMITED,       189.45,       186.55,1.55
G,L&T TECHNOLOGY SER. LTD.,      4551.50,      4481.90,1.55
G,DISH TV INDIA LTD.,         3.93,         3.87,1.55
G,SEC RE NCD 9.90% SR IV,      1005.30,       990.00,1.55
G,NIRAJ ISPAT IND LTD,       206.45,       203.31,1.54
G,TEMBO GLOBAL IND LTD,       735.65,       724.50,1.54
G,VOLTAS LTD,      1401.70,      1380.50,1.54
G,DCG CABLES & WIRES LTD,        66.40,        65.40,1.53
G,VODAFONE IDEA LIMITED,        11.30,        11.13,1.53
G,MEDPLUS HEALTH SERV LTD,       813.30,       801.10,1.52
G,BLUE STAR LIMITED,      1854.60,      1826.80,1.52
G,APSBC 9.15% 2032 STRPP G,    101520.21,    100000.00,1.52
G,360 ONE WAM LIMITED,      1143.20,      1126.10,1.52
G,WOCKHARDT LIMITED,      1379.50,      1358.90,1.52
G,GRINDWELL NORTON LIMITED,      1581.90,      1558.40,1.51
G,LORENZINI APPARELS LTD,         9.44,         9.30,1.51
G,2.50%GOLDBONDS2025SR-XIII,     13500.00,     13300.00,1.50
G,JAYKAY ENTERPRISES LTD,       199.89,       196.93,1.50
G,ADIT BIRL SUN LIF AMC LTD,       784.40,       772.85,1.49
G,VIJAYA DIAGNOSTIC CEN LTD,       992.75,       978.15,1.49
G,LOYAL TEXTILE MILLS LTD,       216.99,       213.82,1.48
G,MUKTA ARTS LIMITED,        59.01,        58.15,1.48
G,YATRA ONLINE LIMITED,       175.86,       173.30,1.48
G,WAKEFIT INNOVATIONS LTD,       192.92,       190.12,1.47
G,PIRAMAL FINANCE LIMITED,      1537.20,      1514.90,1.47
G,MULTI COMMODITY EXCHANGE,     10172.00,     10025.00,1.47
G,2.50%GOLDBONDS2027SR-IV,     13700.01,     13502.05,1.47
G,MANKIND PHARMA LIMITED,      2142.00,      2111.20,1.46
G,BLS INTL SERVS LTD,       316.45,       311.90,1.46
G,CLEAN SCIENCE & TECH LTD,       904.30,       891.30,1.46
G,UDAYSHIVAKUMAR INFRA LTD,        23.06,        22.73,1.45
G,MALLCOM (INDIA) LIMITED,      1138.80,      1122.60,1.44
G,TRANSTEEL SEATING TECH L,       140.95,       138.95,1.44
G,JEYYAM GLOBAL FOODS LTD,        64.00,        63.10,1.43
G,LENSKART SOLUTIONS LTD,       410.05,       404.30,1.42
G,ICICIPRAMC - ICICITECH,        42.42,        41.83,1.41
G,KABRA JEWELS LIMITED,        90.75,        89.50,1.40
G,CANARA HSBC LIFE INS CO L,       127.59,       125.84,1.39
G,SHUBHLAXMI JEWEL ART LTD,        36.50,        36.00,1.39
G,FORCE MOTORS LIMITED,     17304.00,     17067.00,1.39
G,APOLLO MICRO SYSTEMS LTD,       226.65,       223.55,1.39
G,NAMO EWASTE MANAGEMENT L,       183.45,       180.95,1.38
G,INDIA PESTICIDES LIMITED,       168.19,       165.90,1.38
G,ALIVUS LIFE SCIENCES LTD,       899.90,       887.65,1.38
G,ONE 97 COMMUNICATIONS LTD,      1286.10,      1268.60,1.38
G,KRISHIVAL FOODS LIMITED,       427.60,       421.80,1.38
G,BHARAT DYNAMICS LIMITED,      1342.50,      1324.30,1.37
G,UNILEX COLOURS AND CHEM L,        37.00,        36.50,1.37
G,AUROBINDO PHARMA LTD,      1209.30,      1193.00,1.37
G,AEL 8.95% 2027 SR I,      1040.01,      1026.00,1.37
G,MAX FINANCIAL SERV LTD,      1686.60,      1663.90,1.36
G,INDIAN HUME PIPE CO. LTD.,       404.05,       398.65,1.35
G,RAJ TV NETWORK LTD,        43.42,        42.84,1.35
G,NOCIL LIMITED,       155.01,       152.94,1.35
G,EIMCO ELECON (INDIA) LTD,      1544.20,      1523.60,1.35
G,KOTAKMAMC - KOTAKIT,        42.26,        41.70,1.34
G,SERENCD8.84%SRVICIII&IV,       998.95,       985.75,1.34
G,NDL VENTURES LIMITED,        89.32,        88.14,1.34
G,AXISAMC - AXISTECETF,       420.07,       414.53,1.34
G,EID PARRY INDIA LTD,      1026.80,      1013.30,1.33
G,KPI GREEN ENERGY LIMITED,       422.50,       416.95,1.33
G,UTIAMC - NIFITETF,       400.59,       395.35,1.33
G,KOTAKMAMC - KOTAKSILVE,       197.24,       194.66,1.33
G,DYNAMIC CABLES LIMITED,       332.70,       328.35,1.32
G,ORIENTAL AROMATICS LTD,       300.10,       296.20,1.32
G,DWARIKESH SUGAR IND LTD,        38.66,        38.16,1.31
G,JM FINANCIAL LIMITED,       143.07,       141.22,1.31
G,GFL LIMITED,        58.06,        57.31,1.31
G,I G PETROCHEMICALS LTD,       394.85,       389.80,1.30
G,TREE HOUSE EDU LTD,         8.62,         8.51,1.29
G,GEM AROMATICS LIMITED,       148.36,       146.48,1.28
G,DONEAR IND. LIMITED,        96.81,        95.59,1.28
G,ABBOTT INDIA LIMITED,     27980.00,     27630.00,1.27
G,CARE RATINGS LIMITED,      1543.70,      1524.40,1.27
G,GROWWAMC - GROWWNET,        10.40,        10.27,1.27
G,GOYAL SALT LIMITED,       160.00,       158.00,1.27
G,HDFCAMC - HDFCNIFIT,        40.85,        40.34,1.26
G,REMSONS INDUSTRIES LTD,       119.59,       118.10,1.26
G,DSPAMC - DSPIT,        40.38,        39.88,1.25
G,STRIDES PHARMA SCI LTD,       888.85,       877.85,1.25
G,EXPLEO SOLUTIONS LIMITED,      1041.20,      1028.40,1.24
G,SBIAMC - SBIETFIT,       422.95,       417.82,1.23
G,SAURASHTRA CEMENT LIMITED,        80.97,        79.99,1.23
G,ELIN ELECTRONICS LIMITED,       165.34,       163.34,1.22
G,GOI LOAN  6.99% 2051,        96.85,        95.68,1.22
G,GRETEX INDUSTRIES LTD.,       191.00,       188.70,1.22
G,MEDISTEP HEALTHCARE LTD,        25.05,        24.75,1.21
G,SCHNEIDER ELECTRIC INFRA,       699.75,       691.40,1.21
G,INDIAMART INTERMESH LTD,      2264.00,      2237.00,1.21
G,SEC RE NCD 10.50% SR.IV,      1013.00,      1001.00,1.20
G,NIRMAN AGRI GENTICS LTD,        67.90,        67.10,1.19
G,PONDY OXIDES & CHEM LTD,      1283.20,      1268.10,1.19
G,LE TRAVENUES TECHNOLOGY L,       252.85,       249.90,1.18
G,SUMIT WOODS LIMITED,        68.67,        67.87,1.18
G,PATANJALI FOODS LIMITED,       550.30,       543.90,1.18
G,ANANT RAJ LIMITED,       531.60,       525.45,1.17
G,ON DOOR CONCEPTS LIMITED,       121.05,       119.65,1.17
G,PALRED TECHNOLOGIES LTD,        38.07,        37.63,1.17
G,LOVABLE LINGERIE LTD,        81.41,        80.47,1.17
G,APSBC 9.15% 2030 STRPP E,    101166.31,    100000.00,1.17
G,RELIANCE CHEMOTEX IND LTD,       134.88,       133.34,1.15
G,SARVESHWAR FOODS LIMITED,         4.41,         4.36,1.15
G,BIRLASLAMC - TECH,        41.46,        40.99,1.15
G,WOL 3D INDIA LIMITED,       169.00,       167.10,1.14
G,THE UGAR SUGAR WORKS LTD,        45.43,        44.92,1.14
G,SARDA ENERGY & MIN LTD,       511.50,       505.80,1.13
G,FINKURVE FINANCIAL SERV L,       104.17,       103.01,1.13
G,MIRAEAMC - ITETF,        40.42,        39.97,1.13
G,FIRSTSOURCE SOLU. LTD.,       342.35,       338.55,1.12
G,NIP IND ETF IT,        42.35,        41.88,1.12
G,APMD 9.30% 2031 STRPP E,    103644.66,    102500.00,1.12
G,FINOLEX CABLES LTD,       774.80,       766.25,1.12
G,GOI LOAN 7.17% 2028,       104.35,       103.20,1.11
G,ARIHANT CAPITAL MKTS LTD,        92.20,        91.19,1.11
G,INDIAN METALS & FERRO,      1397.20,      1381.90,1.11
G,SHREE TIRUPATI BALAJEE L,        39.42,        38.99,1.10
G,JINDAL STAINLESS LIMITED,       798.10,       789.40,1.10
G,UNIINFO TELECOM SERVI LTD,        15.69,        15.52,1.10
G,INSPIRISYS SOLUTIONS LTD,        89.11,        88.16,1.08
G,SBC EXPORTS LIMITED,        28.51,        28.21,1.06
G,2.50%GOLDBONDS2026SR-XIV,     13799.99,     13655.00,1.06
G,EIH ASSOCIATED HOTELS LTD,       357.35,       353.60,1.06
G,SILVER TOUCH TECHNO LTD,       843.95,       835.10,1.06
G,TATAAML - TNIDETF,        98.85,        97.82,1.05
G,SEC RE NCD 8.50% SR.IV,      1059.00,      1048.00,1.05
G,ASIAN ENERGY SERVICES LTD,       284.60,       281.65,1.05
G,SEC RED NCD 8.85% SR. VI,      1010.00,       999.55,1.05
G,2.50%GOLDBONDS2027SR-VII,     13852.87,     13710.00,1.04
G,DB (INT) STOCK BROKERS,        25.25,        24.99,1.04
G,REVATHI EQUIPMENT INDIA L,       718.95,       711.60,1.03
G,HI GREEN CARBON LIMITED,       133.00,       131.65,1.03
G,EVEREST KANTO CYLINDERLTD,       116.26,       115.08,1.03
G,ANB METAL CAST LIMITED,       355.00,       351.40,1.02
G,GLOSTER LIMITED,       648.20,       641.65,1.02
G,THE RAMCO CEMENTS LIMITED,      1064.00,      1053.30,1.02
G,TGB BANQUETS&HOTELS LTD,         9.95,         9.85,1.02
G,ONESOURCE SPECL PHARMA L,      1634.40,      1618.00,1.01
G,INFINIUM PHARMACHEM LTD,       224.90,       222.65,1.01
G,SLONE INFOSYSTEMS LIMITED,       250.00,       247.50,1.01
G,ESFB 11.1% 2031 SR 1,    100000.00,     99000.00,1.01
G,VILIN BIO MED LIMITED,        20.05,        19.85,1.01
G,FELIX INDUSTRIES LTD.,       151.80,       150.30,1.00
G,IRB INVIT FUND,        61.99,        61.38,0.99
G,HEC INFRA PROJECTS LTD,       124.47,       123.25,0.99
G,UNSEC RED NCD 10.0% SR. V,      1025.00,      1014.99,0.99
G,JINDAL PHOTO LIMITED,      1515.50,      1500.80,0.98
G,CIE AUTOMOTIVE INDIA LTD,       393.15,       389.35,0.98
G,SHALBY LIMITED,       191.96,       190.11,0.97
G,KDDL LIMITED,      2319.80,      2297.50,0.97
G,BAJAJ HINDUSTHAN SUGAR LT,        18.74,        18.56,0.97
G,CMS INFO SYSTEMS LIMITED,       349.75,       346.40,0.97
G,AKG EXIM LIMITED,        12.54,        12.42,0.97
G,AXISAMC - AXISILVER,       200.92,       199.01,0.96
G,GRAND CONTINENT HOTELS L,       158.00,       156.50,0.96
G,BAHETI RECYCLING IND LTD,       629.35,       623.40,0.95
G,OSWAL AGRO MILLS LTD,        58.20,        57.65,0.95
G,CONCORD BIOTECH LIMITED,      1343.90,      1331.20,0.95
G,ONECLICK LOGISTICS IND L,       318.70,       315.70,0.95
G,TARSONS PRODUCTS LIMITED,       230.69,       228.52,0.95
G,ARCHEAN CHEMICAL IND LTD,       501.75,       497.05,0.95
G,DHAMPUR SUGAR MILLS LTD.,       129.84,       128.63,0.94
G,CHEMBOND MATERIALTECH LTD,       158.23,       156.77,0.93
G,THE PHOENIX MILLS LTD,      1798.00,      1781.50,0.93
G,SEC RED NCD 10% SR. VI,      1039.50,      1030.00,0.92
G,ANDHRA SUGARS LTD,        74.97,        74.29,0.92
G,PRATHAM EPC PROJECTS LTD,       149.75,       148.40,0.91
G,AUTOMOTIVE AXLES LIMITED,      1843.50,      1826.90,0.91
G,OBSC PERFECTION LIMITED,       300.75,       298.05,0.91
G,TATA ELXSI LIMITED,      5013.50,      4968.50,0.91
G,INDEGENE LIMITED,       535.60,       530.80,0.90
G,ACCURACY SHIPPING LIMITED,         5.59,         5.54,0.90
G,ICICIPRAMC - ICICISILVE,       201.99,       200.19,0.90
G,POLYPLEX CORPORATION LTD,       793.05,       786.00,0.90
G,MEDICO REMEDIES LIMITED,        49.67,        49.23,0.89
G,FORCAS STUDIO LIMITED,       129.95,       128.80,0.89
G,SAVITA OIL TECHNOLO. LTD,       363.85,       360.65,0.89
G,SEC RE NCD SR III,      1096.73,      1087.10,0.89
G,VEEDOL CORPORATION LTD,      1650.50,      1636.10,0.88
G,BIRLA CABLE LIMITED,       135.41,       134.23,0.88
G,MANGALAM GLOBAL ENT LTD,        14.95,        14.82,0.88
G,SAWALIYA FOOD PRODUCTS L,       300.25,       297.65,0.87
G,BSL LTD,       156.38,       155.03,0.87
G,EDELAMC - ESILVER,       201.72,       199.98,0.87
G,GLOBAL HEALTH LIMITED,      1152.60,      1142.70,0.87
G,SELLOWRAP INDUSTRIES LTD,        81.50,        80.80,0.87
G,BAAZAR STYLE RETAIL LTD,       271.10,       268.80,0.86
G,DIVINE POWER ENERGY LTD,       265.80,       263.55,0.85
G,DEN NETWORKS LTD,        30.98,        30.72,0.85
G,JUBILANT FOODWORKS LTD,       558.70,       554.05,0.84
G,SHREE DIGVIJAY CEM CO LTD,        90.17,        89.42,0.84
G,ZERODHAAMC - SILVERCASE,        20.45,        20.28,0.84
G,PFIZER LTD,      5100.70,      5058.50,0.83
G,EMKAY TAP & CUT. TOOL LTD,       121.00,       120.00,0.83
G,BILLIONBRAINS GARAGE VN L,       144.11,       142.92,0.83
G,CENTRAL DEPO SER (I) LTD,      1489.60,      1477.30,0.83
G,MIRAEAMC - MAFANG,       169.95,       168.55,0.83
G,TRIB BHIMJI ZAVERI LTD,       160.86,       159.54,0.83
G,WORTH PERIPHERALS LIMITED,       141.96,       140.80,0.82
G,KOTAKMAMC - KOTAKMID50,       174.45,       173.03,0.82
G,SHOPPERS STOP LIMITED,       448.70,       445.05,0.82
G,GLAND PHARMA LIMITED,      1666.30,      1652.80,0.82
G,CRAFTSMAN AUTOMATION LTD,      7071.50,      7014.50,0.81
G,SURANA TELECOM AND POW LT,        19.86,        19.70,0.81
G,AVALON TECHNOLOGIES LTD,       857.25,       850.35,0.81
G,VETO SWITCHGEAR CABLE LTD,       110.81,       109.92,0.81
G,SEC RE NCD 8.50% SR 3,      1077.25,      1068.60,0.81
G,TOUCHWOOD ENTERTAIN LTD.,       103.41,       102.58,0.81
G,JUBILANT PHARMOVA LTD,      1054.50,      1046.10,0.80
G,FUJIYAMA POWER SYSTEMS L,       197.28,       195.71,0.80
G,CHAMAN LAL SETIA EXP LTD,       265.55,       263.45,0.80
G,MIRAEAMC - INTERNET,        13.97,        13.86,0.79
G,SURATWWALA BUS GROUP LTD,        39.49,        39.18,0.79
G,MPHASIS LIMITED,      2887.90,      2865.30,0.79
G,ROSSARI BIOTECH LIMITED,       572.20,       567.75,0.78
G,ATLAS CYCLE (HARYANA) LTD,        91.78,        91.07,0.78
G,BROOKFIELD INDIA RET,       333.03,       330.46,0.78
G,ASTRAZENECA PHARMA IND LT,      9077.00,      9007.00,0.78
G,DRS DILIP ROADLINES LTD.,        65.00,        64.50,0.78
G,MAHA RASHTRA APEX COPR. L,       107.94,       107.11,0.77
G,MIRAEAMC - MASILVER,       196.94,       195.43,0.77
G,SUN PHARMA ADV.RES.CO.LTD,       131.79,       130.78,0.77
G,GOI LOAN  7.18% 2033,       105.75,       104.94,0.77
G,APMD 9.30% 2032 STRPP F,    104649.00,    103850.00,0.77
G,AMBEY LABORATORIES LTD,        39.50,        39.20,0.77
G,RAJRATAN GLOBAL WIRE LTD,       448.65,       445.25,0.76
G,MAHINDRA HOLIDAYS LTD,       305.65,       303.35,0.76
G,COHANCE LIFESCIENCES LTD,       529.65,       525.70,0.75
G,ADITYA BIRLA MONEY LTD,       146.25,       145.16,0.75
G,GROWWAMC - GROWWSLVR,       198.27,       196.80,0.75
G,LLOYD RS.0.50 PPD UP,        36.46,        36.19,0.75
G,IPCA LABORATORIES LTD,      1405.70,      1395.30,0.75
G,BARAK VALLEY CEM. LTD.,        41.91,        41.60,0.75
G,BANNARI AMMAN SUGARS LTD,      3628.50,      3601.80,0.74
G,KANPUR PLASTIPACK LIMITED,       196.10,       194.66,0.74
G,VILAS TRANSCORE LIMITED,       395.60,       392.70,0.74
G,MM FORGINGS LTD,       375.55,       372.80,0.74
G,YASHO INDUSTRIES LIMITED,      1435.50,      1425.00,0.74
G,ARO GRANITE IND. LTD.,        30.25,        30.03,0.73
G,LEELA PALACES HOTEL LTD,       413.15,       410.15,0.73
G,SHIVALIK RASAYAN LIMITED,       365.20,       362.55,0.73
G,UNION BANK OF INDIA,       154.15,       153.04,0.73
G,ANMOL INDIA LIMITED,        13.90,        13.80,0.72
G,2.50%GOLDBONDS2027SR-VI,     13899.99,     13800.00,0.72
G,2.50%GOLDBONDS2027SR-V,     14000.00,     13900.00,0.72
G,VRAJ IRON AND STEEL LTD,       123.58,       122.70,0.72
G,ADVANI HOT.& RES.(I) LTD,        56.34,        55.94,0.72
G,INTEGRITY INFRABUILD DE L,       141.00,       140.00,0.71
G,WONDERLA HOLIDAYS LTD.,       530.35,       526.60,0.71
G,RACE ECO CHAIN LIMITED,       141.84,       140.84,0.71
G,REGENCY CERAMICS LTD.,        48.23,        47.89,0.71
G,RACHANA INFRA LTD,        35.75,        35.50,0.70
G,MATRIX GEO SOLUTIONS LTD,        85.95,        85.35,0.70
G,SHRIRAM PIST. & RING LTD,      3057.70,      3036.40,0.70
G,BIRLASLAMC - SILVER,       201.03,       199.63,0.70
G,ZUARI AGRO CHEMICALS LTD,       310.65,       308.50,0.70
G,ICICIPRAMC-ICICIFIN,        31.92,        31.70,0.69
G,RAINBOW CHILDRENS MED LTD,      1324.10,      1315.00,0.69
G,MOTILALAMC - MOMIDMTM,        62.64,        62.21,0.69
G,GOI TBILL 364D-03/12/26,        95.25,        94.60,0.69
G,FEDERAL BANK LTD,       265.40,       263.60,0.68
G,KOTHARI PRODUCTS LTD,        72.36,        71.87,0.68
G,SASTASUNDAR VENTURES LTD,       303.85,       301.80,0.68
G,FINBUD FINANCIAL SERV LTD,       133.90,       133.00,0.68
G,CEIGALL INDIA LIMITED,       229.45,       227.91,0.68
G,GOI LOAN  6.33% 2035,        99.90,        99.23,0.68
G,DEE DEVELOPMENT ENG LTD,       216.90,       215.47,0.66
G,ORIENT GREEN POWER CO LTD,        12.17,        12.09,0.66
G,ZEE MEDIA CORPORATION LTD,         9.16,         9.10,0.66
G,GOI LOAN  7.06% 2028,       104.10,       103.42,0.66
G,MAX ESTATES LIMITED,       453.45,       450.50,0.65
G,2.50%GOLDBONDS2026SR-II,     14106.67,     14015.00,0.65
G,SANOFI CONS HEALTHC IND L,      4621.00,      4591.20,0.65
G,CHEMBOND CHEMICAL LIMITED,       158.03,       157.02,0.64
G,WEBSOL ENERGY SYSTEM LTD,        82.94,        82.41,0.64
G,AADHAR HOUSING FINANCE L,       480.45,       477.40,0.64
G,DELHIVERY LIMITED,       402.35,       399.80,0.64
G,KARNIKA INDUSTRIES LTD,       118.35,       117.60,0.64
G,2.5%GOLDBONDS2028SR-VIII,     13804.26,     13716.96,0.64
G,SYNERGY GREEN IND. LTD,       533.20,       529.85,0.63
G,ANTHEM BIOSCIENCES LTD,       668.95,       664.75,0.63
G,LIC HOUSING FINANCE LTD,       528.10,       524.80,0.63
G,SHIPPING CORP OF INDIA LT,       208.98,       207.68,0.63
G,RALLIS INDIA LTD,       266.10,       264.45,0.62
G,CEAT LIMITED,      3743.30,      3720.10,0.62
G,VESUVIUS INDIA LTD,       462.60,       459.75,0.62
G,MAGADH SUGAR & ENERGY LTD,       504.55,       501.45,0.62
G,ANJANI PORTLAND CEM LTD,       120.03,       119.30,0.61
G,HDFCAMC - HDFCSILVER,       194.13,       192.96,0.61
G,RBL BANK LIMITED,       298.75,       296.95,0.61
G,INFIBEAM AVENUES LIMITED,        16.70,        16.60,0.60
G,N.B.I. IND. FIN. CO. LTD,      2246.10,      2232.70,0.60
G,SEC RE NCD 10.03% SR 5,      1010.00,      1004.00,0.60
G,BARODABNP - BBNPNBETF,        59.38,        59.03,0.59
G,360ONEAMC - SILVER360,       197.39,       196.23,0.59
G,TINNA RUBBER AND INFR LTD,       785.40,       780.80,0.59
G,KHANDWALA SECURITIES LTD,        22.20,        22.07,0.59
G,V2 RETAIL LIMITED,      2191.20,      2178.40,0.59
G,REMUS PHARMACEUTICALS L,       719.95,       715.75,0.59
G,DCB BANK LIMITED,       168.02,       167.04,0.59
G,STL NETWORKS LIMITED,        22.39,        22.26,0.58
G,ZENSAR TECHNOLOGIES  LTD,       733.00,       728.75,0.58
G,MARICO LIMITED,       742.45,       738.15,0.58
G,GOI LOAN  7.24% 2055,       102.00,       101.41,0.58
G,DUCON INFRATECHNOLOGIES L,         3.46,         3.44,0.58
G,AEGIS VOPAK TERMINALS LTD,       260.65,       259.15,0.58
G,VASA DENTICITY LIMITED,       575.00,       571.70,0.58
G,KRN HEAT EXCHANGE N REF L,       733.45,       729.25,0.58
G,NAKODA GROUP OF IND. LTD,        29.69,        29.52,0.58
G,PRABHA ENERGY LIMITED,       183.81,       182.76,0.57
G,SRF LTD,      3050.70,      3033.30,0.57
G,PERSISTENT SYSTEMS LTD,      6318.50,      6282.50,0.57
G,GROWWAMC - GROWWMOM50,        10.54,        10.48,0.57
G,NIPPONAMC - NETFSILVER,       193.26,       192.16,0.57
G,2.5%GOLDBONDS2029SR-III,     13775.92,     13697.52,0.57
G,MOTILALAMC - MOSILVER,       199.43,       198.30,0.57
G,TATAAML-TATSILV,        19.64,        19.53,0.56
G,2.50%GOLDBONDS2028SR-VI,     13775.72,     13698.94,0.56
G,GALA PRECISION ENG LTD,       750.35,       746.20,0.56
G,2.50%GOLDBONDS2028SR-X,     13770.00,     13693.89,0.56
G,D P WIRES LIMITED,       192.21,       191.15,0.55
G,KHAITAN (INDIA)LTD.,        99.96,        99.41,0.55
G,SADBHAV INFRA PROJ LTD.,         3.66,         3.64,0.55
G,COFORGE LIMITED,      1854.80,      1844.70,0.55
G,VINEET LABORATORIES LTD,        42.36,        42.13,0.55
G,LAURUS LABS LIMITED,      1015.50,      1010.00,0.54
G,OM FREIGHT FORWARDERS LTD,        90.63,        90.14,0.54
G,LYKA LABS LTD,        74.44,        74.04,0.54
G,HANDSON GBL MNGMNT LTD,        70.73,        70.35,0.54
G,2.50%GOLDBONDS2028SR-IV,     13769.99,     13696.21,0.54
G,ANDHRA PAPER LIMITED,        67.24,        66.88,0.54
G,VIBHOR STEEL TUBES LTD,       130.75,       130.05,0.54
G,TRANSPORT CORPN OF INDIA,      1035.30,      1029.80,0.53
G,AIRO LAM LIMITED,       103.55,       103.00,0.53
G,KSOLVES INDIA LIMITED,       283.20,       281.70,0.53
G,MAHANAGAR TELEPHONE NIGAM,        35.93,        35.74,0.53
G,NITIN SPINNERS LIMITED,       321.55,       319.85,0.53
G,DSPAMC - NEXT30ADD,        39.76,        39.55,0.53
G,AUTOLINE INDUSTRIES LTD,        77.70,        77.29,0.53
G,2.50%GOLDBONDS2028SR-I,     13796.02,     13723.25,0.53
G,HONASA CONSUMER LIMITED,       258.60,       257.25,0.52
G,GKW LIMITED,      1709.20,      1700.30,0.52
G,SBIAMC - SBISILVER,       198.10,       197.07,0.52
G,CAPLIN POINT LAB LTD.,      1907.60,      1897.80,0.52
G,DOLLEX AGROTECH LIMITED,        38.95,        38.75,0.52
G,STARTECK FINANCE LIMITED,       273.70,       272.30,0.51
G,CREATIVE GRAPHICS S IND L,       197.00,       196.00,0.51
G,SEC RE NCD 10.30% SR.VII,       640.25,       637.00,0.51
G,EDELAMC - EMULTIMQ,        41.54,        41.33,0.51
G,MMP INDUSTRIES LIMITED,       249.90,       248.65,0.50
G,GHCL TEXTILES LIMITED,        74.00,        73.63,0.50
G,CYIENT DLM LIMITED,       422.60,       420.50,0.50
G,UTIAMC - SILVERETF,       195.60,       194.63,0.50
G,SIDDHI COTSPIN LIMITED,        30.35,        30.20,0.50
G,DSPAMC - TOP10ADD,       101.36,       100.86,0.50
G,SIGNATUREGLOBAL INDIA LTD,      1136.30,      1130.70,0.50
G,IND SWIFT LABORATORIES LT,        94.05,        93.59,0.49
G,POONAWALLA FINCORP LTD,       444.00,       441.85,0.49
G,FLYWINGS SIMULAT T C LTD,       238.05,       236.90,0.49
G,AGI GREENPAC LIMITED,       715.70,       712.25,0.48
G,NIPPONAMC - SNXT30BEES,        39.69,        39.50,0.48
G,PARTH ELEC & ENG LTD,       209.00,       208.00,0.48
G,MOTILALAMC - MOTOUR,        83.72,        83.32,0.48
G,RAYMOND REALTY LIMITED,       471.00,       468.75,0.48
G,MACOBS TECHNOLOGIES LTD,       211.00,       210.00,0.48
G,NIP IND ETF ETF NV20,       154.35,       153.62,0.48
G,KEYNOTE FIN SERV LTD.,       317.65,       316.15,0.47
G,RATNAMANI MET & TUB LTD.,      2321.40,      2310.50,0.47
G,DSPAMC - FLEXIADD,        10.66,        10.61,0.47
G,HITECH CORPORATION LTD,       168.63,       167.84,0.47
G,DAM CAPITAL ADVISORS LTD,       207.40,       206.43,0.47
G,RENAISSANCE GLOBAL LTD,       126.71,       126.12,0.47
G,GLOBUS SPIRITS LTD,       969.00,       964.50,0.47
G,GLOTTIS LIMITED,        58.59,        58.32,0.46
G,SEC RE NCD 11.19% SR.V,      1085.00,      1080.00,0.46
G,PG ELECTROPLAST LTD,       566.35,       563.75,0.46
G,INOX INDIA LIMITED,      1122.70,      1117.60,0.46
G,NIP IND ETF DIV OPP,        81.98,        81.61,0.45
G,ALPEX SOLAR LIMITED,       809.10,       805.45,0.45
G,2.50%GOLDBONDS2029SR-IV,     13805.01,     13742.98,0.45
G,ARTEMIS MED SERVICE LTD,       279.20,       277.95,0.45
G,MEGHMANI ORGANICS LIMITED,        62.59,        62.31,0.45
G,SEC RE NCD 8.75% SR.III,      1067.80,      1063.05,0.45
G,GLENMARK PHARMACEUTICALS,      1957.10,      1948.40,0.45
G,KITEX GARMENTS LTD,       186.83,       186.00,0.45
G,DSPAMC - DSPSILVETF,       194.61,       193.75,0.44
G,MURUDESHWAR CERAMICS LTD,        34.13,        33.98,0.44
G,SEAMEC LIMITED,      1016.80,      1012.35,0.44
G,OIL INDIA LTD,       399.85,       398.15,0.43
G,GSM FOILS LIMITED,       200.00,       199.15,0.43
G,2.50%GOLDBONDS2028SR-VIII,     13757.68,     13699.23,0.43
G,360ONEAMC - GOLD360,       129.90,       129.35,0.43
G,LICNAMC - LICNMID100,        59.77,        59.52,0.42
G,BLUESTONE JEWEL LFSTL LTD,       502.55,       500.45,0.42
G,2.50%GOLDBONDS2028SR-VII,     13755.00,     13697.82,0.42
G,GROWWAMC - GROWWGOLD,       130.13,       129.59,0.42
G,LUMAX AUTO TECH LTD,      1451.50,      1445.50,0.42
G,IMAGICAAWORLD ENT LTD,        48.55,        48.35,0.41
G,ASHIANA HOUSING LTD,       292.95,       291.75,0.41
G,BHAGERIA INDUSTRIES LTD,       177.47,       176.75,0.41
G,KSHITIJ POLYLINE LIMITED,         2.49,         2.48,0.40
G,DECCAN TRANSCON LEASING L,        24.90,        24.80,0.40
G,ECL 8.88% 2028 SR V,       973.98,       970.08,0.40
G,TAMILNAD MERCA BANK LTD,       507.45,       505.45,0.40
G,SEC RE NCGB 8.25% STRPP A,       254.00,       253.00,0.40
G,MAHANAGAR GAS LTD.,      1121.70,      1117.30,0.39
G,SHREYANS INDUSTRIES LTD,       173.44,       172.76,0.39
G,TSI 9.35% 29 SR I-C,    101999.83,    101600.00,0.39
