Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
18-DEC-2025,526841,26.77,28.17,-0.0510,0.0365,0.0366,0.6992
18-DEC-2025,526847,29.19,29.29,-0.0034,0.0265,0.0265,0.5063
18-DEC-2025,526851,147.30,147.30,0.0000,0.0281,0.0280,0.5349
18-DEC-2025,526853,75.76,78.54,-0.0360,0.0334,0.0334,0.6381
18-DEC-2025,526859,0.99,0.99,0.0000,0.0291,0.0290,0.5540
18-DEC-2025,526861,127.15,130.50,-0.0260,0.0268,0.0268,0.5120
18-DEC-2025,526865,6.81,6.63,0.0268,0.0383,0.0382,0.7298
18-DEC-2025,526869,23.97,22.84,0.0483,0.0369,0.0370,0.7069
18-DEC-2025,526871,14.72,14.02,0.0487,0.0379,0.0379,0.7241
18-DEC-2025,526873,41.77,39.79,0.0486,0.0363,0.0364,0.6954
18-DEC-2025,526877,16.52,17.30,-0.0461,0.0309,0.0310,0.5923
18-DEC-2025,526883,11.62,11.62,0.0000,0.0202,0.0201,0.3840
18-DEC-2025,526891,14.95,14.95,0.0000,0.0379,0.0378,0.7222
18-DEC-2025,526899,9.57,9.68,-0.0114,0.0287,0.0287,0.5483
18-DEC-2025,526901,46.38,46.02,0.0078,0.0316,0.0316,0.6037
18-DEC-2025,526905,9.34,8.90,0.0483,0.0316,0.0317,0.6056
18-DEC-2025,526931,106.25,106.65,-0.0038,0.0301,0.0301,0.5751
18-DEC-2025,526935,147.75,150.75,-0.0201,0.1511,0.1507,2.8791
18-DEC-2025,526941,6.14,6.46,-0.0508,0.0306,0.0307,0.5865
18-DEC-2025,526945,92.99,91.35,0.0178,0.0326,0.0326,0.6228
18-DEC-2025,526961,10.12,10.20,-0.0079,0.0338,0.0338,0.6457
18-DEC-2025,526965,115.05,118.00,-0.0253,0.0314,0.0314,0.5999
18-DEC-2025,526967,8.15,8.15,0.0000,0.0374,0.0373,0.7126
18-DEC-2025,526971,212.10,213.95,-0.0087,0.0284,0.0283,0.5407
18-DEC-2025,526977,43.60,43.60,0.0000,0.0171,0.0170,0.3248
18-DEC-2025,526981,195.10,197.80,-0.0137,0.0291,0.0290,0.5540
18-DEC-2025,527005,225.55,237.40,-0.0512,0.0369,0.0370,0.7069
18-DEC-2025,530025,23.14,23.71,-0.0243,0.0343,0.0343,0.6553
18-DEC-2025,530027,9.41,8.97,0.0479,0.0451,0.0451,0.8616
18-DEC-2025,530035,22.16,22.16,0.0000,0.0237,0.0237,0.4528
18-DEC-2025,530043,274.35,263.10,0.0419,0.0298,0.0299,0.5712
18-DEC-2025,530045,38.40,38.56,-0.0042,0.0303,0.0302,0.5770
18-DEC-2025,530053,4.93,4.98,-0.0101,0.0276,0.0275,0.5254
18-DEC-2025,530057,2.05,2.03,0.0098,0.0304,0.0303,0.5789
18-DEC-2025,530063,5.35,5.59,-0.0439,0.0335,0.0335,0.6400
18-DEC-2025,530065,15.49,15.33,0.0104,0.0340,0.0339,0.6477
18-DEC-2025,530077,147.00,147.95,-0.0064,0.0260,0.0259,0.4948
18-DEC-2025,530095,0.26,0.26,0.0000,0.0399,0.0398,0.7604
18-DEC-2025,530109,2.60,2.22,0.1580,0.0345,0.0362,0.6916
18-DEC-2025,530111,42.70,41.87,0.0196,0.0332,0.0331,0.6324
18-DEC-2025,530119,33.45,35.70,-0.0651,0.0346,0.0348,0.6649
18-DEC-2025,530125,230.80,245.60,-0.0622,0.0277,0.0280,0.5349
18-DEC-2025,530127,29.20,32.23,-0.0987,0.0468,0.0472,0.9018
18-DEC-2025,530129,1548.75,1575.65,-0.0172,0.0308,0.0307,0.5865
18-DEC-2025,530133,74.66,73.63,0.0139,0.0355,0.0354,0.6763
18-DEC-2025,530139,31.76,32.41,-0.0203,0.0454,0.0453,0.8655
18-DEC-2025,530141,43.00,39.92,0.0743,0.0326,0.0329,0.6286
18-DEC-2025,530145,26.89,26.52,0.0139,0.0283,0.0282,0.5388
18-DEC-2025,530163,314.95,322.80,-0.0246,0.0329,0.0329,0.6286
18-DEC-2025,530167,16.51,16.85,-0.0204,0.0320,0.0319,0.6094
18-DEC-2025,530169,29.62,30.98,-0.0449,0.0330,0.0331,0.6324
18-DEC-2025,530171,35.62,34.00,0.0465,0.0358,0.0359,0.6859
18-DEC-2025,530175,65.50,67.68,-0.0327,0.0322,0.0322,0.6152
18-DEC-2025,530179,61.50,61.50,0.0000,0.0288,0.0287,0.5483
18-DEC-2025,530185,5.13,5.19,-0.0116,0.0229,0.0229,0.4375
18-DEC-2025,530187,3.49,3.50,-0.0029,0.0431,0.0430,0.8215
18-DEC-2025,530197,180.00,183.15,-0.0173,0.0398,0.0397,0.7585
18-DEC-2025,530201,3.30,3.27,0.0091,0.0301,0.0300,0.5731
18-DEC-2025,530207,21.50,20.51,0.0471,0.0353,0.0354,0.6763
18-DEC-2025,530213,60.50,60.50,0.0000,0.0378,0.0377,0.7203
18-DEC-2025,530215,110.45,111.45,-0.0090,0.0275,0.0274,0.5235
18-DEC-2025,530217,10.99,11.56,-0.0506,0.0274,0.0275,0.5254
18-DEC-2025,530219,334.45,327.90,0.0198,0.0238,0.0237,0.4528
18-DEC-2025,530231,69.95,69.95,0.0000,0.0231,0.0231,0.4413
18-DEC-2025,530233,247.25,249.80,-0.0103,0.0338,0.0337,0.6438
18-DEC-2025,530235,61.04,60.43,0.0100,0.0360,0.0359,0.6859
18-DEC-2025,530245,678.90,685.70,-0.0100,0.0319,0.0318,0.6075
18-DEC-2025,530249,13.34,13.48,-0.0104,0.0257,0.0256,0.4891
18-DEC-2025,530251,0.70,0.70,0.0000,0.0337,0.0336,0.6419
18-DEC-2025,530253,41.18,43.26,-0.0493,0.1135,0.1132,2.1627
18-DEC-2025,530255,12.37,12.43,-0.0048,0.0362,0.0361,0.6897
18-DEC-2025,530259,33.54,33.85,-0.0092,0.0382,0.0381,0.7279
18-DEC-2025,530263,0.54,0.55,-0.0183,0.0316,0.0316,0.6037
18-DEC-2025,530265,41.75,40.99,0.0184,0.0416,0.0416,0.7948
18-DEC-2025,530267,51.84,54.48,-0.0497,0.0363,0.0363,0.6935
18-DEC-2025,530271,7.72,8.12,-0.0505,0.0315,0.0316,0.6037
18-DEC-2025,530281,20.90,19.00,0.0953,0.0373,0.0378,0.7222
18-DEC-2025,530289,56.99,54.67,0.0416,0.0430,0.0430,0.8215
18-DEC-2025,530295,30.00,30.00,0.0000,0.0195,0.0194,0.3706
18-DEC-2025,530309,9.96,9.60,0.0368,0.0288,0.0288,0.5502
18-DEC-2025,530313,30.21,31.84,-0.0526,0.0389,0.0390,0.7451
18-DEC-2025,530315,119.05,117.50,0.0131,0.0271,0.0271,0.5177
18-DEC-2025,530317,74.84,74.93,-0.0012,0.0258,0.0257,0.4910
18-DEC-2025,530331,434.20,438.00,-0.0087,0.0298,0.0297,0.5674
18-DEC-2025,530341,108.00,104.60,0.0320,0.0316,0.0316,0.6037
18-DEC-2025,530357,1.79,1.76,0.0169,0.0353,0.0353,0.6744
18-DEC-2025,530361,35.67,36.54,-0.0241,0.0309,0.0309,0.5903
18-DEC-2025,530369,48.79,47.69,0.0228,0.0378,0.0377,0.7203
18-DEC-2025,530401,54.88,55.00,-0.0022,0.0296,0.0295,0.5636
18-DEC-2025,530405,34.50,34.55,-0.0014,0.0287,0.0287,0.5483
18-DEC-2025,530407,43.01,41.74,0.0300,0.0322,0.0322,0.6152
18-DEC-2025,530419,48.22,50.43,-0.0448,0.0261,0.0262,0.5006
18-DEC-2025,530421,11.30,11.50,-0.0175,0.0373,0.0373,0.7126
18-DEC-2025,530427,127.60,117.70,0.0808,0.0360,0.0363,0.6935
18-DEC-2025,530429,33.99,32.99,0.0299,0.0378,0.0378,0.7222
18-DEC-2025,530433,35.03,34.99,0.0011,0.0284,0.0283,0.5407
18-DEC-2025,530439,5.42,5.50,-0.0147,0.0421,0.0420,0.8024
18-DEC-2025,530443,12.36,12.99,-0.0497,0.0369,0.0370,0.7069
18-DEC-2025,530445,1.90,2.00,-0.0513,0.0334,0.0336,0.6419
18-DEC-2025,530449,59.00,56.77,0.0385,0.0297,0.0298,0.5693
18-DEC-2025,530457,74.59,74.31,0.0038,0.0298,0.0297,0.5674
18-DEC-2025,530459,31.38,31.40,-0.0006,0.0317,0.0316,0.6037
18-DEC-2025,530461,13.88,13.93,-0.0036,0.0295,0.0294,0.5617
18-DEC-2025,530469,41.70,39.75,0.0479,0.0311,0.0312,0.5961
18-DEC-2025,530477,157.95,160.30,-0.0148,0.0250,0.0250,0.4776
18-DEC-2025,530495,62.19,64.90,-0.0427,0.0310,0.0311,0.5942
18-DEC-2025,530499,1340.05,1331.60,0.0063,0.0260,0.0259,0.4948
18-DEC-2025,530521,529.00,527.20,0.0034,0.0302,0.0301,0.5751
18-DEC-2025,530525,4.99,4.58,0.0857,0.0344,0.0348,0.6649
18-DEC-2025,530533,96.70,98.30,-0.0164,0.0352,0.0352,0.6725
18-DEC-2025,530537,47.90,47.90,0.0000,0.0187,0.0186,0.3554
18-DEC-2025,530545,211.05,214.20,-0.0148,0.0277,0.0276,0.5273
18-DEC-2025,530547,14.10,14.10,0.0000,0.0304,0.0303,0.5789
18-DEC-2025,530557,0.49,0.50,-0.0202,0.0254,0.0254,0.4853
18-DEC-2025,530571,13.84,13.19,0.0481,0.0331,0.0332,0.6343
18-DEC-2025,530577,57.00,60.85,-0.0654,0.0383,0.0385,0.7355
18-DEC-2025,530581,6.59,6.59,0.0000,0.0340,0.0339,0.6477
18-DEC-2025,530585,71.52,73.25,-0.0239,0.0276,0.0275,0.5254
18-DEC-2025,530589,113.70,114.90,-0.0105,0.0269,0.0268,0.5120
18-DEC-2025,530595,28.81,30.32,-0.0511,0.0465,0.0465,0.8884
18-DEC-2025,530601,57.56,56.09,0.0259,0.0306,0.0306,0.5846
18-DEC-2025,530615,132.05,133.30,-0.0094,0.0335,0.0334,0.6381
18-DEC-2025,530617,24.96,26.06,-0.0431,0.0947,0.0945,1.8054
18-DEC-2025,530621,123.15,125.45,-0.0185,0.0310,0.0310,0.5923
18-DEC-2025,530627,220.80,220.05,0.0034,0.0319,0.0318,0.6075
18-DEC-2025,530643,464.80,439.20,0.0567,0.0287,0.0289,0.5521
18-DEC-2025,530663,0.94,0.95,-0.0106,0.0310,0.0310,0.5923
18-DEC-2025,530665,3.48,3.49,-0.0029,0.0248,0.0247,0.4719
18-DEC-2025,530675,58.66,58.31,0.0060,0.0322,0.0321,0.6133
18-DEC-2025,530689,45.46,37.89,0.1821,0.0326,0.0350,0.6687
18-DEC-2025,530695,27.05,28.09,-0.0377,0.0362,0.0362,0.6916
18-DEC-2025,530697,19.73,21.79,-0.0993,0.0315,0.0322,0.6152
18-DEC-2025,530705,53.75,93.26,-0.5510,0.0291,0.0486,0.9285
18-DEC-2025,530709,107.40,106.50,0.0084,0.0381,0.0380,0.7260
18-DEC-2025,530711,67.98,67.44,0.0080,0.0307,0.0306,0.5846
18-DEC-2025,530723,139.65,138.05,0.0115,0.0369,0.0368,0.7031
18-DEC-2025,530733,12.89,13.00,-0.0085,0.0441,0.0440,0.8406
18-DEC-2025,530735,32.40,34.10,-0.0511,0.0338,0.0339,0.6477
18-DEC-2025,530741,186.55,182.75,0.0206,0.0376,0.0376,0.7183
18-DEC-2025,530745,34.77,34.80,-0.0009,0.0753,0.0751,1.4348
18-DEC-2025,530747,23.75,23.99,-0.0101,0.0364,0.0364,0.6954
18-DEC-2025,530755,13.24,12.61,0.0488,0.0568,0.0568,1.0852
18-DEC-2025,530757,34.51,34.51,0.0000,0.0119,0.0119,0.2273
18-DEC-2025,530765,18.91,19.90,-0.0510,0.0427,0.0427,0.8158
18-DEC-2025,530779,28.42,28.86,-0.0154,0.0330,0.0329,0.6286
18-DEC-2025,530787,31.05,29.58,0.0485,0.0307,0.0309,0.5903
18-DEC-2025,530789,177.95,177.90,0.0003,0.0337,0.0336,0.6419
18-DEC-2025,530795,14.34,14.38,-0.0028,0.0324,0.0323,0.6171
18-DEC-2025,530797,17.98,17.29,0.0391,0.0280,0.0281,0.5368
18-DEC-2025,530799,30.00,30.00,0.0000,0.0347,0.0346,0.6610
18-DEC-2025,530805,7.16,7.12,0.0056,0.0940,0.0938,1.7920
18-DEC-2025,530809,43.80,44.79,-0.0224,0.0357,0.0357,0.6820
18-DEC-2025,530821,12.85,13.13,-0.0216,0.0408,0.0407,0.7776
18-DEC-2025,530825,72.58,74.44,-0.0253,0.0323,0.0323,0.6171
18-DEC-2025,530829,47.30,47.00,0.0064,0.0327,0.0326,0.6228
18-DEC-2025,530839,7.01,6.68,0.0482,0.0391,0.0391,0.7470
18-DEC-2025,530845,916.10,914.05,0.0022,0.0324,0.0324,0.6190
18-DEC-2025,530853,55.00,57.65,-0.0471,0.0335,0.0336,0.6419
18-DEC-2025,530855,123.94,121.51,0.0198,0.0207,0.0207,0.3955
18-DEC-2025,530881,8.71,8.71,0.0000,0.0347,0.0346,0.6610
18-DEC-2025,530883,8.50,8.75,-0.0290,0.0341,0.0341,0.6515
18-DEC-2025,530897,124.00,124.00,0.0000,0.0254,0.0253,0.4834
18-DEC-2025,530899,48.74,51.30,-0.0512,0.0323,0.0324,0.6190
18-DEC-2025,530907,31.00,31.00,0.0000,0.0248,0.0247,0.4719
18-DEC-2025,530909,100.00,100.00,0.0000,0.0248,0.0247,0.4719
18-DEC-2025,530917,44.92,44.92,0.0000,0.0129,0.0129,0.2465
18-DEC-2025,530921,8.90,8.90,0.0000,0.0272,0.0271,0.5177
18-DEC-2025,530925,165.50,174.20,-0.0512,0.0360,0.0361,0.6897
18-DEC-2025,530927,88.97,88.97,0.0000,0.0127,0.0126,0.2407
18-DEC-2025,530931,10.80,11.30,-0.0453,0.0370,0.0370,0.7069
18-DEC-2025,530951,76.11,79.40,-0.0423,0.0327,0.0327,0.6247
18-DEC-2025,530953,93.99,93.99,0.0000,0.0319,0.0318,0.6075
18-DEC-2025,530959,27.55,27.25,0.0109,0.0278,0.0278,0.5311
18-DEC-2025,530973,78.84,83.00,-0.0514,0.0445,0.0445,0.8502
18-DEC-2025,530977,196.85,198.95,-0.0106,0.0327,0.0327,0.6247
18-DEC-2025,530979,36.55,36.09,0.0127,0.0284,0.0283,0.5407
18-DEC-2025,530991,44.38,44.21,0.0038,0.0379,0.0379,0.7241
18-DEC-2025,530993,33.82,35.59,-0.0510,0.0217,0.0219,0.4184
18-DEC-2025,530997,99.85,96.55,0.0336,0.0290,0.0290,0.5540
18-DEC-2025,531003,82.00,78.13,0.0483,0.0353,0.0354,0.6763
18-DEC-2025,531015,27.99,27.89,0.0036,0.0291,0.0291,0.5560
18-DEC-2025,531017,21.85,22.06,-0.0096,0.0344,0.0343,0.6553
18-DEC-2025,531025,0.42,0.43,-0.0235,0.0233,0.0233,0.4451
18-DEC-2025,531027,18.85,18.05,0.0434,0.0336,0.0337,0.6438
18-DEC-2025,531033,37.35,35.58,0.0485,0.0394,0.0394,0.7527
18-DEC-2025,531035,27.38,28.82,-0.0513,0.0358,0.0359,0.6859
18-DEC-2025,531039,12.39,11.91,0.0395,0.0213,0.0214,0.4088
18-DEC-2025,531041,392.15,391.15,0.0026,0.0225,0.0224,0.4280
18-DEC-2025,531043,27.01,27.01,0.0000,0.0366,0.0365,0.6973
18-DEC-2025,531049,16.00,16.00,0.0000,0.0333,0.0332,0.6343
18-DEC-2025,531051,19.24,19.86,-0.0317,0.0333,0.0333,0.6362
18-DEC-2025,531067,25.95,25.76,0.0073,0.0398,0.0397,0.7585
18-DEC-2025,531069,711.05,688.35,0.0324,0.0214,0.0215,0.4108
18-DEC-2025,531080,33.80,33.86,-0.0018,0.0398,0.0397,0.7585
18-DEC-2025,531083,6.01,6.23,-0.0360,0.0376,0.0376,0.7183
18-DEC-2025,531091,29.06,31.46,-0.0794,0.0414,0.0417,0.7967
18-DEC-2025,531099,105.11,105.11,0.0000,0.0293,0.0292,0.5579
18-DEC-2025,531111,39.90,42.00,-0.0513,0.0321,0.0322,0.6152
18-DEC-2025,531119,338.40,343.95,-0.0163,0.0302,0.0301,0.5751
18-DEC-2025,531126,19.10,20.10,-0.0510,0.0364,0.0365,0.6973
18-DEC-2025,531127,7.50,7.16,0.0464,0.0476,0.0476,0.9094
18-DEC-2025,531129,18.70,18.70,0.0000,0.0291,0.0290,0.5540
18-DEC-2025,531137,1.98,1.98,0.0000,0.0289,0.0288,0.5502
18-DEC-2025,531144,13.31,13.84,-0.0390,0.0342,0.0342,0.6534
18-DEC-2025,531153,2.84,2.82,0.0071,0.0364,0.0363,0.6935
18-DEC-2025,531155,6.22,6.59,-0.0578,0.0337,0.0339,0.6477
18-DEC-2025,531156,6.01,5.91,0.0168,0.0290,0.0289,0.5521
18-DEC-2025,531157,23.50,23.18,0.0137,0.0332,0.0331,0.6324
18-DEC-2025,531158,20.05,20.25,-0.0099,0.0368,0.0368,0.7031
18-DEC-2025,531161,258.50,260.00,-0.0058,0.0370,0.0370,0.7069
18-DEC-2025,531163,78.45,80.00,-0.0196,0.0357,0.0357,0.6820
18-DEC-2025,531168,227.95,227.95,0.0000,0.0386,0.0385,0.7355
18-DEC-2025,531169,115.30,121.80,-0.0548,0.0330,0.0332,0.6343
18-DEC-2025,531173,47.90,48.41,-0.0106,0.0269,0.0268,0.5120
18-DEC-2025,531176,13.00,13.09,-0.0069,0.0323,0.0322,0.6152
18-DEC-2025,531178,17.91,18.45,-0.0297,0.0361,0.0361,0.6897
18-DEC-2025,531190,70.90,69.79,0.0158,0.0296,0.0295,0.5636
18-DEC-2025,531191,78.36,76.83,0.0197,0.0222,0.0222,0.4241
18-DEC-2025,531199,178.25,178.20,0.0003,0.0411,0.0410,0.7833
18-DEC-2025,531203,66.67,66.67,0.0000,0.0230,0.0229,0.4375
18-DEC-2025,531205,0.70,0.71,-0.0142,0.0395,0.0394,0.7527
18-DEC-2025,531210,52.00,52.51,-0.0098,0.0364,0.0364,0.6954
18-DEC-2025,531212,46.36,47.89,-0.0325,0.0366,0.0366,0.6992
18-DEC-2025,531215,131.00,131.00,0.0000,0.0305,0.0304,0.5808
18-DEC-2025,531216,6.58,6.62,-0.0061,0.0264,0.0264,0.5044
18-DEC-2025,531219,4.90,4.90,0.0000,0.0215,0.0214,0.4088
18-DEC-2025,531221,18.39,18.39,0.0000,0.0376,0.0375,0.7164
18-DEC-2025,531223,22.93,22.85,0.0035,0.0329,0.0328,0.6266
18-DEC-2025,531227,61.00,62.20,-0.0195,0.0422,0.0421,0.8043
18-DEC-2025,531228,11.55,11.46,0.0078,0.0155,0.0154,0.2942
18-DEC-2025,531233,15.69,15.34,0.0226,0.0312,0.0312,0.5961
18-DEC-2025,531234,77.11,78.21,-0.0142,0.0285,0.0285,0.5445
18-DEC-2025,531235,25.76,25.51,0.0098,0.0318,0.0318,0.6075
18-DEC-2025,531237,138.55,145.80,-0.0510,0.0324,0.0325,0.6209
18-DEC-2025,531246,23.64,24.12,-0.0201,0.0368,0.0367,0.7012
18-DEC-2025,531253,340.05,330.35,0.0289,0.0198,0.0198,0.3783
18-DEC-2025,531254,19.66,19.63,0.0015,0.0380,0.0379,0.7241
18-DEC-2025,531255,52.99,52.20,0.0150,0.0406,0.0406,0.7757
18-DEC-2025,531257,20.24,21.04,-0.0388,0.0324,0.0324,0.6190
18-DEC-2025,531259,34.16,35.95,-0.0511,0.0361,0.0362,0.6916
18-DEC-2025,531260,247.00,242.55,0.0182,0.0352,0.0351,0.6706
18-DEC-2025,531262,24.00,24.95,-0.0388,0.0245,0.0246,0.4700
18-DEC-2025,531268,28.62,28.49,0.0046,0.0303,0.0303,0.5789
18-DEC-2025,531272,14.53,14.82,-0.0198,0.0144,0.0145,0.2770
18-DEC-2025,531273,1.83,1.84,-0.0054,0.0331,0.0330,0.6305
18-DEC-2025,531274,32.48,30.94,0.0486,0.0176,0.0179,0.3420
18-DEC-2025,531278,96.70,97.35,-0.0067,0.0325,0.0324,0.6190
18-DEC-2025,531279,146.10,148.75,-0.0180,0.0304,0.0303,0.5789
18-DEC-2025,531280,32.43,30.89,0.0487,0.0400,0.0400,0.7642
18-DEC-2025,531281,148.10,149.10,-0.0067,0.0270,0.0270,0.5158
18-DEC-2025,531283,12.61,12.61,0.0000,0.0264,0.0264,0.5044
18-DEC-2025,531286,35.39,35.39,0.0000,0.0250,0.0250,0.4776
18-DEC-2025,531287,268.70,287.40,-0.0673,0.0307,0.0310,0.5923
18-DEC-2025,531288,16.00,16.54,-0.0332,0.0330,0.0330,0.6305
18-DEC-2025,531289,161.65,171.30,-0.0580,0.0349,0.0350,0.6687
18-DEC-2025,531297,62.22,59.32,0.0477,0.0289,0.0291,0.5560
18-DEC-2025,531300,4.20,4.40,-0.0465,0.0349,0.0349,0.6668
18-DEC-2025,531301,149.95,150.50,-0.0037,0.0282,0.0281,0.5368
18-DEC-2025,531304,28.35,28.35,0.0000,0.0330,0.0329,0.6286
18-DEC-2025,531306,561.95,547.40,0.0262,0.0239,0.0239,0.4566
18-DEC-2025,531307,18.81,18.86,-0.0027,0.0262,0.0261,0.4986
18-DEC-2025,531310,152.95,155.80,-0.0185,0.0272,0.0272,0.5197
18-DEC-2025,531314,14.80,14.80,0.0000,0.0361,0.0360,0.6878
18-DEC-2025,531319,49.45,51.88,-0.0480,0.0334,0.0335,0.6400
18-DEC-2025,531323,12.40,12.40,0.0000,0.0297,0.0296,0.5655
18-DEC-2025,531324,21.90,21.90,0.0000,0.0291,0.0290,0.5540
18-DEC-2025,531327,6.74,6.74,0.0000,0.0261,0.0260,0.4967
18-DEC-2025,531328,0.73,0.77,-0.0533,0.0374,0.0375,0.7164
18-DEC-2025,531334,34.58,34.58,0.0000,0.0284,0.0284,0.5426
18-DEC-2025,531338,27.40,27.40,0.0000,0.0294,0.0294,0.5617
18-DEC-2025,531340,58.20,58.20,0.0000,0.0330,0.0329,0.6286
18-DEC-2025,531341,20.97,19.98,0.0484,0.0334,0.0335,0.6400
18-DEC-2025,531346,31.85,31.98,-0.0041,0.0311,0.0311,0.5942
18-DEC-2025,531352,22.80,23.00,-0.0087,0.0338,0.0337,0.6438
18-DEC-2025,531357,38.26,38.81,-0.0143,0.0326,0.0325,0.6209
18-DEC-2025,531359,360.10,357.65,0.0068,0.0303,0.0302,0.5770
18-DEC-2025,531360,25.90,27.26,-0.0512,0.0383,0.0383,0.7317
18-DEC-2025,531364,204.00,205.00,-0.0049,0.0299,0.0299,0.5712
18-DEC-2025,531370,4.99,5.00,-0.0020,0.0295,0.0294,0.5617
18-DEC-2025,531380,95.00,103.95,-0.0900,0.0449,0.0452,0.8635
18-DEC-2025,531381,1197.00,1179.25,0.0149,0.0275,0.0274,0.5235
18-DEC-2025,531387,9.33,9.15,0.0195,0.0139,0.0140,0.2675
18-DEC-2025,531390,65.91,70.30,-0.0645,0.0287,0.0290,0.5540
18-DEC-2025,531395,3.39,3.56,-0.0489,0.0590,0.0590,1.1272
18-DEC-2025,531396,8.02,8.44,-0.0510,0.0294,0.0296,0.5655
18-DEC-2025,531397,32.47,31.35,0.0351,0.0314,0.0314,0.5999
18-DEC-2025,531398,138.80,137.80,0.0072,0.0355,0.0354,0.6763
18-DEC-2025,531399,261.10,262.35,-0.0048,0.0314,0.0314,0.5999
18-DEC-2025,531402,15.89,16.01,-0.0075,0.0303,0.0302,0.5770
18-DEC-2025,531406,13.70,13.76,-0.0044,0.0337,0.0336,0.6419
18-DEC-2025,531411,1.33,1.34,-0.0075,0.0289,0.0289,0.5521
18-DEC-2025,531412,181.30,178.45,0.0158,0.0270,0.0269,0.5139
18-DEC-2025,531413,24.15,24.15,0.0000,0.0313,0.0312,0.5961
18-DEC-2025,531416,35.80,38.01,-0.0599,0.0386,0.0388,0.7413
18-DEC-2025,531417,2.37,2.38,-0.0042,0.0298,0.0297,0.5674
18-DEC-2025,531432,16.53,16.86,-0.0198,0.0442,0.0441,0.8425
18-DEC-2025,531433,3.44,3.28,0.0476,0.0336,0.0336,0.6419
18-DEC-2025,531436,34.13,32.51,0.0486,0.0333,0.0334,0.6381
18-DEC-2025,531437,26.35,26.18,0.0065,0.0283,0.0282,0.5388
18-DEC-2025,531441,20.70,23.00,-0.1054,0.0297,0.0305,0.5827
18-DEC-2025,531444,6.40,6.50,-0.0155,0.0391,0.0390,0.7451
18-DEC-2025,531454,21.28,21.15,0.0061,0.0288,0.0287,0.5483
18-DEC-2025,531456,1.58,1.60,-0.0126,0.0400,0.0399,0.7623
18-DEC-2025,531458,6.67,6.67,0.0000,0.0265,0.0264,0.5044
18-DEC-2025,531460,11.56,11.74,-0.0155,0.0449,0.0448,0.8559
18-DEC-2025,531465,0.49,0.49,0.0000,0.0085,0.0085,0.1624
18-DEC-2025,531471,16.77,16.41,0.0217,0.0374,0.0374,0.7145
18-DEC-2025,531472,29.72,30.02,-0.0100,0.0403,0.0402,0.7680
18-DEC-2025,531486,1.97,1.97,0.0000,0.0288,0.0287,0.5483
18-DEC-2025,531489,230.00,234.05,-0.0175,0.0280,0.0279,0.5330
18-DEC-2025,531499,1.66,1.73,-0.0413,0.0358,0.0358,0.6840
18-DEC-2025,531502,12.10,12.34,-0.0196,0.0173,0.0173,0.3305
18-DEC-2025,531503,30.92,30.20,0.0236,0.0314,0.0314,0.5999
18-DEC-2025,531506,27.26,25.97,0.0485,0.0329,0.0330,0.6305
18-DEC-2025,531509,34.40,32.97,0.0425,0.0351,0.0352,0.6725
18-DEC-2025,531512,20.18,20.13,0.0025,0.0339,0.0338,0.6457
18-DEC-2025,531518,0.31,0.31,0.0000,0.0392,0.0391,0.7470
18-DEC-2025,531521,32.09,33.77,-0.0510,0.0261,0.0263,0.5025
18-DEC-2025,531525,210.60,210.55,0.0002,0.0266,0.0265,0.5063
18-DEC-2025,531529,2.17,2.28,-0.0494,0.0319,0.0320,0.6114
18-DEC-2025,531533,78.38,79.22,-0.0107,0.0308,0.0308,0.5884
18-DEC-2025,531537,132.00,137.15,-0.0383,0.0289,0.0289,0.5521
18-DEC-2025,531539,37.35,36.34,0.0274,0.0421,0.0420,0.8024
18-DEC-2025,531540,12.25,12.37,-0.0097,0.0260,0.0259,0.4948
18-DEC-2025,531541,2.27,2.37,-0.0431,0.0341,0.0342,0.6534
18-DEC-2025,531550,201.10,210.95,-0.0478,0.0337,0.0338,0.6457
18-DEC-2025,531552,17.04,17.46,-0.0243,0.0284,0.0284,0.5426
18-DEC-2025,531553,17.20,17.75,-0.0315,0.0401,0.0400,0.7642
18-DEC-2025,531557,37.04,38.98,-0.0511,0.0357,0.0358,0.6840
18-DEC-2025,531568,7.99,8.41,-0.0512,0.0370,0.0371,0.7088
18-DEC-2025,531569,225.00,217.85,0.0323,0.0297,0.0297,0.5674
18-DEC-2025,531572,11.98,9.99,0.1817,0.0149,0.0196,0.3745
18-DEC-2025,531574,14.35,13.70,0.0464,0.0360,0.0360,0.6878
18-DEC-2025,531578,6.28,6.61,-0.0512,0.0405,0.0406,0.7757
18-DEC-2025,531582,32.39,34.09,-0.0512,0.0381,0.0382,0.7298
18-DEC-2025,531583,40.81,39.80,0.0251,0.0325,0.0325,0.6209
18-DEC-2025,531585,8.50,8.50,0.0000,0.0325,0.0324,0.6190
18-DEC-2025,531591,20.93,20.90,0.0014,0.0274,0.0274,0.5235
18-DEC-2025,531592,1.34,1.37,-0.0221,0.0290,0.0290,0.5540
18-DEC-2025,531594,13.67,13.73,-0.0044,0.0358,0.0357,0.6820
18-DEC-2025,531600,77.90,82.00,-0.0513,0.0284,0.0285,0.5445
