CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKLICHSGFIN24-FEB-2026,540.7000000,540.4500000,540.8000000,536.0000000,540.8000000,540.8000000,0.0100000,203.0000000,29000.0000000,29.0000000,15605450.0000000
FUTSTKMARUTI27-JAN-2026,16656.0000000,16593.0000000,16630.0000000,16510.0000000,16549.0000000,16549.0000000,-0.6400000,2963.0000000,38700.0000000,774.0000000,640807900.0000000
FUTSTKMARUTI24-FEB-2026,16742.0000000,16670.0000000,16670.0000000,16600.0000000,16648.0000000,16648.0000000,-0.5600000,277.0000000,1650.0000000,33.0000000,27468750.0000000
FUTSTKMARUTI30-DEC-2025,16553.0000000,16550.0000000,16550.0000000,16403.0000000,16455.0000000,16455.0000000,-0.5900000,55000.0000000,250700.0000000,5014.0000000,4126170750.0000000
FUTSTKMAXHEALTH24-FEB-2026,1099.7000000,1091.3000000,1105.0000000,1083.0000000,1101.3000000,1101.3000000,0.1400000,257.0000000,23625.0000000,45.0000000,25806322.5000000
FUTSTKMAXHEALTH30-DEC-2025,1086.3000000,1089.0000000,1092.8000000,1068.9000000,1088.8000000,1088.8000000,0.2300000,34506.0000000,1441650.0000000,2746.0000000,1557482587.5000000
FUTSTKMAXHEALTH27-JAN-2026,1092.4000000,1084.0000000,1098.0000000,1075.3000000,1095.0000000,1095.0000000,0.2300000,1352.0000000,159600.0000000,304.0000000,173105572.5000000
FUTSTKNTPC27-JAN-2026,327.7500000,328.8500000,328.8500000,324.4000000,327.0500000,327.0500000,-0.2100000,4360.0000000,795000.0000000,530.0000000,259703775.0000000
FUTSTKNTPC30-DEC-2025,325.7500000,324.0000000,326.0000000,322.4500000,325.0000000,325.0000000,-0.2300000,57156.0000000,5668500.0000000,3779.0000000,1838665125.0000000
FUTSTKNTPC24-FEB-2026,327.3500000,328.3000000,328.8500000,324.8000000,326.8000000,326.8000000,-0.1600000,350.0000000,60000.0000000,40.0000000,19591275.0000000
FUTSTKPFC30-DEC-2025,345.9000000,344.1000000,345.4500000,339.0500000,342.6000000,342.6000000,-0.9500000,58174.0000000,5668000.0000000,4360.0000000,1934309455.0000000
FUTSTKPFC27-JAN-2026,347.8000000,344.0000000,344.9000000,341.2000000,344.3500000,344.3500000,-0.9900000,5758.0000000,1879800.0000000,1446.0000000,644807540.0000000
FUTSTKPFC24-FEB-2026,348.5000000,351.9000000,351.9000000,342.2500000,345.4000000,345.4000000,-0.8800000,1031.0000000,345800.0000000,266.0000000,119047500.0000000
FUTSTKPOWERGRID27-JAN-2026,266.2000000,266.2000000,266.2000000,263.1500000,264.8500000,264.8500000,-0.5000000,3578.0000000,598500.0000000,315.0000000,158253660.0000000
FUTSTKPOWERGRID24-FEB-2026,265.3000000,264.0000000,264.1000000,262.2500000,263.7000000,263.7000000,-0.6000000,426.0000000,136800.0000000,72.0000000,36017160.0000000
FUTSTKPOWERGRID30-DEC-2025,264.5500000,264.5000000,264.8500000,261.4000000,263.3500000,263.3500000,-0.4500000,37846.0000000,5413100.0000000,2849.0000000,1422523065.0000000
FUTSTK360ONE24-FEB-2026,1155.0000000,1146.0000000,1146.0000000,1146.0000000,1146.0000000,1157.0000000,0.1700000,8.0000000,1500.0000000,3.0000000,1717000.0000000
FUTSTK360ONE30-DEC-2025,1147.9000000,1146.5000000,1163.0000000,1134.0000000,1148.1000000,1148.1000000,0.0100000,3560.0000000,4326500.0000000,8653.0000000,4968132450.0000000
FUTSTK360ONE27-JAN-2026,1146.7000000,1146.3000000,1163.9000000,1134.2000000,1148.8000000,1148.8000000,0.1800000,185.0000000,888500.0000000,1777.0000000,1020889800.0000000
FUTSTKALKEM27-JAN-2026,5683.5000000,5650.0000000,5672.0000000,5630.5000000,5670.0000000,5670.0000000,-0.2300000,115.0000000,4125.0000000,33.0000000,23307437.5000000
FUTSTKALKEM24-FEB-2026,5694.0000000,0.0000000,0.0000000,0.0000000,,5685.0000000,-0.1500000,7.0000000,0.0000000,0.0000000,0.0000000
FUTSTKALKEM30-DEC-2025,5653.0000000,5642.5000000,5642.5000000,5594.0000000,5634.0000000,5634.0000000,-0.3300000,12781.0000000,43875.0000000,351.0000000,246569937.5000000
FUTSTKASIANPAINT30-DEC-2025,2768.1000000,2770.0000000,2802.4000000,2761.8000000,2782.5000000,2782.5000000,0.5200000,46216.0000000,1578250.0000000,6313.0000000,4396166900.0000000
FUTSTKASIANPAINT27-JAN-2026,2786.8000000,2782.7000000,2818.0000000,2780.0000000,2799.2000000,2799.2000000,0.4400000,1516.0000000,176250.0000000,705.0000000,493874975.0000000
FUTSTKASIANPAINT24-FEB-2026,2803.0000000,2823.0000000,2835.0000000,2805.0000000,2817.4000000,2817.4000000,0.5100000,263.0000000,14500.0000000,58.0000000,40908425.0000000
FUTSTKBHEL30-DEC-2025,286.5500000,287.7500000,288.0000000,282.5000000,283.8000000,283.8000000,-0.9500000,23145.0000000,9662625.0000000,3681.0000000,2746885181.2500000
FUTSTKBHEL27-JAN-2026,287.9000000,288.7000000,288.8500000,284.4000000,285.6000000,285.6000000,-0.7900000,1193.0000000,1323000.0000000,504.0000000,378420656.2500000
FUTSTKBHEL24-FEB-2026,289.6500000,289.2500000,290.1500000,286.4000000,287.1000000,287.1000000,-0.8800000,198.0000000,91875.0000000,35.0000000,26453043.7500000
FUTSTKCOALINDIA24-FEB-2026,384.4500000,383.0000000,387.0000000,382.2000000,386.3500000,386.3500000,0.4900000,345.0000000,102600.0000000,76.0000000,39545145.0000000
FUTSTKCOALINDIA27-JAN-2026,386.3500000,386.2500000,388.2500000,383.6500000,387.9500000,387.9500000,0.4100000,4489.0000000,849150.0000000,629.0000000,328922032.5000000
FUTSTKCOALINDIA30-DEC-2025,384.0000000,382.3500000,386.2500000,381.1000000,385.7500000,385.7500000,0.4500000,37030.0000000,2957850.0000000,2191.0000000,1136801520.0000000
FUTSTKGODREJCP30-DEC-2025,1156.1000000,1147.6000000,1171.1000000,1147.6000000,1168.2000000,1168.2000000,1.0400000,19715.0000000,1520500.0000000,3041.0000000,1767941000.0000000
FUTSTKGODREJCP24-FEB-2026,1166.7000000,1174.0000000,1175.0000000,1173.0000000,1175.0000000,1178.6000000,1.0100000,19.0000000,2000.0000000,4.0000000,2347900.0000000
FUTSTKGODREJCP27-JAN-2026,1161.0000000,1155.5000000,1178.0000000,1155.0000000,1174.0000000,1174.0000000,1.1100000,285.0000000,114000.0000000,228.0000000,133187750.0000000
FUTSTKINDUSTOWER30-DEC-2025,416.1500000,417.8000000,422.7500000,407.7000000,410.4000000,410.4000000,-1.3800000,48981.0000000,15861000.0000000,9330.0000000,6572388955.0000000
FUTSTKINDUSTOWER27-JAN-2026,418.6500000,423.0000000,425.0000000,410.3500000,412.7500000,412.7500000,-1.4000000,1086.0000000,1269900.0000000,747.0000000,528855805.0000000
FUTSTKINDUSTOWER24-FEB-2026,420.8500000,424.1000000,426.5500000,413.9000000,414.9500000,414.9500000,-1.4000000,111.0000000,136000.0000000,80.0000000,56987315.0000000
FUTSTKKFINTECH30-DEC-2025,1056.6000000,1055.7000000,1059.0000000,1040.5000000,1053.8000000,1053.8000000,-0.2600000,7055.0000000,543600.0000000,1208.0000000,571806945.0000000
FUTSTKKFINTECH24-FEB-2026,1055.2000000,1047.1000000,1053.1000000,1045.9000000,1051.6000000,1051.6000000,-0.3400000,32.0000000,4500.0000000,9.0000000,4724500.0000000
FUTSTKKFINTECH27-JAN-2026,1054.6000000,1051.8000000,1055.5000000,1038.2000000,1051.1000000,1051.1000000,-0.3300000,522.0000000,70000.0000000,140.0000000,73364500.0000000
FUTIDXMIDCPNIFTY30-DEC-2025,13974.8000000,13900.0000000,13959.4500000,13815.5000000,13907.7500000,13907.7500000,-0.4700000,17788.0000000,490000.0000000,3500.0000000,6802738705.0000000
FUTIDXMIDCPNIFTY24-FEB-2026,14109.5000000,14069.0000000,14069.0000000,14000.0000000,14045.4000000,14045.4000000,-0.4500000,107.0000000,2640.0000000,22.0000000,37057248.0000000
FUTIDXMIDCPNIFTY27-JAN-2026,14048.0500000,13999.9500000,14010.0000000,13905.0000000,13985.4500000,13985.4500000,-0.4400000,803.0000000,36840.0000000,307.0000000,514602228.0000000
FUTSTKPNB27-JAN-2026,119.0200000,118.2200000,120.4400000,117.7500000,120.0300000,120.0300000,0.8400000,2769.0000000,6152000.0000000,769.0000000,733308480.0000000
FUTSTKPNB30-DEC-2025,118.3800000,117.7700000,119.8800000,117.0000000,119.4100000,119.4100000,0.8700000,26637.0000000,41368000.0000000,5171.0000000,4910287520.0000000
FUTSTKPNB24-FEB-2026,119.7100000,119.3100000,121.1000000,118.3900000,120.7900000,120.7900000,0.9000000,509.0000000,392000.0000000,49.0000000,47075040.0000000
FUTSTKTRENT27-JAN-2026,4108.0000000,4101.9000000,4164.8000000,4056.5000000,4146.0000000,4146.0000000,0.9200000,7648.0000000,168800.0000000,1688.0000000,693092220.0000000
FUTSTKTRENT30-DEC-2025,4086.3000000,4086.0000000,4138.5000000,4030.1000000,4121.0000000,4121.0000000,0.8400000,82735.0000000,624100.0000000,6241.0000000,2548424290.0000000
FUTSTKTRENT24-FEB-2026,4134.8000000,4100.0000000,4186.1000000,4085.0000000,4166.3000000,4166.3000000,0.7600000,1057.0000000,9600.0000000,96.0000000,39700590.0000000
FUTSTKTVSMOTOR30-DEC-2025,3665.6000000,3647.5000000,3656.0000000,3603.9000000,3645.1000000,3645.1000000,-0.5500000,42272.0000000,345450.0000000,1974.0000000,1255726815.0000000
FUTSTKTVSMOTOR24-FEB-2026,3692.8000000,3653.4000000,3677.7000000,3645.0000000,3677.1000000,3677.1000000,-0.4200000,198.0000000,1925.0000000,11.0000000,7041510.0000000
FUTSTKTVSMOTOR27-JAN-2026,3677.2000000,3680.3000000,3680.3000000,3620.8000000,3662.9000000,3662.9000000,-0.3800000,505.0000000,38325.0000000,219.0000000,139684685.0000000
FUTSTKUNOMINDA27-JAN-2026,1258.4000000,1251.1000000,1262.2000000,1243.5000000,1249.8000000,1249.8000000,-0.6800000,329.0000000,28050.0000000,51.0000000,35045175.0000000
FUTSTKUNOMINDA30-DEC-2025,1253.3000000,1239.5000000,1252.8000000,1236.9000000,1243.9000000,1243.9000000,-0.7500000,7939.0000000,385000.0000000,700.0000000,478628865.0000000
FUTSTKUNOMINDA24-FEB-2026,1262.1000000,1255.3000000,1255.3000000,1255.3000000,1255.3000000,1252.7000000,-0.7400000,12.0000000,550.0000000,1.0000000,690415.0000000
FUTSTKUPL27-JAN-2026,755.2000000,751.9500000,775.0000000,749.2000000,772.3000000,772.3000000,2.2600000,346.0000000,345525.0000000,255.0000000,265101481.7500000
FUTSTKUPL30-DEC-2025,750.6500000,750.8000000,770.7000000,744.5500000,767.5500000,767.5500000,2.2500000,25217.0000000,5296695.0000000,3909.0000000,4041444476.7500000
FUTSTKUPL24-FEB-2026,760.0000000,775.7000000,778.5000000,771.0500000,775.8500000,775.8500000,2.0800000,67.0000000,52845.0000000,39.0000000,40934211.2500000
FUTSTKASTRAL24-FEB-2026,1423.7000000,1421.6000000,1443.2000000,1421.6000000,1442.7000000,1442.7000000,1.3300000,113.0000000,15300.0000000,36.0000000,21950102.5000000
FUTSTKASTRAL27-JAN-2026,1423.7000000,1413.1000000,1439.0000000,1413.1000000,1437.5000000,1437.5000000,0.9600000,1163.0000000,148750.0000000,350.0000000,212565620.0000000
FUTSTKASTRAL30-DEC-2025,1421.1000000,1428.4000000,1437.0000000,1409.0000000,1435.1000000,1435.1000000,0.9800000,16712.0000000,561425.0000000,1321.0000000,800694432.5000000
FUTSTKDALBHARAT24-FEB-2026,2099.1000000,2112.3000000,2140.1000000,2096.0000000,2135.4000000,2135.4000000,1.7200000,25.0000000,2925.0000000,9.0000000,6186992.5000000
FUTSTKDALBHARAT30-DEC-2025,2076.6000000,2077.0000000,2116.7000000,2067.5000000,2112.4000000,2112.4000000,1.7200000,7060.0000000,716950.0000000,2206.0000000,1502751607.5000000
FUTSTKDALBHARAT27-JAN-2026,2090.8000000,2090.8000000,2128.3000000,2082.0000000,2123.8000000,2123.8000000,1.5700000,455.0000000,110825.0000000,341.0000000,233758265.0000000
FUTSTKDIXON24-FEB-2026,13564.0000000,13485.0000000,13931.0000000,13456.0000000,13915.0000000,13915.0000000,2.5800000,873.0000000,12650.0000000,253.0000000,174272350.0000000
FUTSTKDIXON30-DEC-2025,13417.0000000,13311.0000000,13788.0000000,13266.0000000,13761.0000000,13761.0000000,2.5600000,38425.0000000,632550.0000000,12651.0000000,8624533750.0000000
FUTSTKDIXON27-JAN-2026,13491.0000000,13372.0000000,13867.0000000,13360.0000000,13840.0000000,13840.0000000,2.5800000,4231.0000000,85650.0000000,1713.0000000,1173401350.0000000
FUTSTKDRREDDY27-JAN-2026,1287.7000000,1279.6000000,1289.9000000,1276.0000000,1288.3000000,1288.3000000,0.0400000,1435.0000000,133750.0000000,214.0000000,171504500.0000000
FUTSTKDRREDDY24-FEB-2026,1293.7000000,1281.5000000,1291.7000000,1281.5000000,1291.7000000,1294.4000000,0.0500000,63.0000000,1250.0000000,2.0000000,1608250.0000000
FUTSTKDRREDDY30-DEC-2025,1281.4000000,1273.0000000,1284.4000000,1269.3000000,1282.5000000,1282.5000000,0.0800000,20296.0000000,1146875.0000000,1835.0000000,1465166500.0000000
FUTSTKHINDALCO30-DEC-2025,855.5000000,852.9000000,857.9500000,847.0500000,849.3000000,849.3000000,-0.7200000,109409.0000000,4208400.0000000,6012.0000000,3580489150.0000000
FUTSTKHINDALCO24-FEB-2026,864.7500000,863.4000000,867.8500000,859.0000000,859.2500000,859.2500000,-0.6300000,319.0000000,25900.0000000,37.0000000,22314425.0000000
FUTSTKHINDALCO27-JAN-2026,860.6000000,859.5500000,862.3000000,852.5000000,854.6500000,854.6500000,-0.6900000,2438.0000000,259700.0000000,371.0000000,222316920.0000000
FUTSTKHINDZINC30-DEC-2025,563.0000000,563.0000000,572.6500000,557.4500000,569.6000000,569.6000000,1.1700000,26874.0000000,20486900.0000000,16724.0000000,11599411197.5000000
FUTSTKHINDZINC24-FEB-2026,569.3000000,569.0000000,578.4000000,564.7000000,575.4500000,575.4500000,1.0800000,558.0000000,433650.0000000,354.0000000,248428530.0000000
FUTSTKHINDZINC27-JAN-2026,566.2000000,565.0000000,575.8500000,561.0000000,572.9000000,572.9000000,1.1800000,2133.0000000,2621500.0000000,2140.0000000,1492567868.7500000
FUTSTKIREDA27-JAN-2026,135.4700000,135.4000000,135.5000000,133.9000000,135.3400000,135.3400000,-0.0900000,2896.0000000,1097100.0000000,318.0000000,147857271.0000000
FUTSTKIREDA30-DEC-2025,136.0200000,135.7800000,135.9300000,134.3400000,135.6900000,135.6900000,-0.2400000,11811.0000000,3560400.0000000,1032.0000000,481647462.0000000
FUTSTKIREDA24-FEB-2026,135.5700000,136.1600000,136.1600000,134.0600000,135.3200000,135.3200000,-0.1800000,343.0000000,131100.0000000,38.0000000,17678938.5000000
FUTSTKM&M30-DEC-2025,3688.6000000,3672.8000000,3683.1000000,3611.6000000,3615.4000000,3615.4000000,-1.9800000,87788.0000000,1582400.0000000,7912.0000000,5740939860.0000000
FUTSTKM&M27-JAN-2026,3711.9000000,3701.5000000,3701.5000000,3635.0000000,3638.2000000,3638.2000000,-1.9800000,6076.0000000,228800.0000000,1144.0000000,834607060.0000000
FUTSTKM&M24-FEB-2026,3731.1000000,3690.0000000,3691.0000000,3657.0000000,3658.4000000,3658.4000000,-1.9400000,606.0000000,42800.0000000,214.0000000,157078720.0000000
FUTSTKMANAPPURAM27-JAN-2026,290.5000000,289.1500000,292.8000000,287.9500000,288.7000000,288.7000000,-0.6100000,382.0000000,387000.0000000,129.0000000,111970350.0000000
FUTSTKMANAPPURAM24-FEB-2026,290.7500000,290.3000000,291.4500000,288.5500000,289.1000000,289.1000000,-0.5600000,56.0000000,69000.0000000,23.0000000,19986000.0000000
FUTSTKMANAPPURAM30-DEC-2025,288.9500000,286.8500000,291.4500000,285.9000000,286.8500000,286.8500000,-0.7200000,13287.0000000,3381000.0000000,1127.0000000,972810750.0000000
FUTSTKMCX30-DEC-2025,10215.0000000,10205.0000000,10290.0000000,10127.0000000,10230.0000000,10230.0000000,0.1400000,19572.0000000,521750.0000000,4174.0000000,5331297125.0000000
FUTSTKMCX27-JAN-2026,10271.0000000,10194.0000000,10350.0000000,10194.0000000,10287.0000000,10287.0000000,0.1500000,1558.0000000,38000.0000000,304.0000000,390589875.0000000
FUTSTKMCX24-FEB-2026,10328.0000000,10341.0000000,10400.0000000,10275.0000000,10343.0000000,10343.0000000,0.1400000,361.0000000,4000.0000000,32.0000000,41430625.0000000
FUTSTKRBLBANK27-JAN-2026,310.9000000,310.9500000,310.9500000,306.1000000,307.2000000,307.2000000,-1.1900000,554.0000000,346075.0000000,109.0000000,106673967.5000000
FUTSTKRBLBANK24-FEB-2026,311.0500000,308.7000000,311.1500000,308.7000000,309.0000000,307.5500000,-1.1200000,33.0000000,25400.0000000,8.0000000,7876698.7500000
FUTSTKRBLBANK30-DEC-2025,309.1500000,309.0000000,309.0000000,304.2000000,305.6500000,305.6500000,-1.1300000,22777.0000000,4257675.0000000,1341.0000000,1303335753.7500000
FUTSTKSUPREMEIND30-DEC-2025,3229.7000000,3222.9000000,3304.4000000,3191.5000000,3289.0000000,3289.0000000,1.8300000,11484.0000000,435400.0000000,2488.0000000,1418485407.5000000
FUTSTKSUPREMEIND24-FEB-2026,3266.9000000,3236.9000000,3336.3000000,3236.9000000,3331.7000000,3331.7000000,1.9800000,59.0000000,3325.0000000,19.0000000,10951780.0000000
FUTSTKSUPREMEIND27-JAN-2026,3249.5000000,3225.0000000,3319.0000000,3211.7000000,3305.0000000,3305.0000000,1.7000000,702.0000000,65100.0000000,372.0000000,212632297.5000000
FUTSTKTECHM27-JAN-2026,1592.4000000,1592.0000000,1601.0000000,1588.0000000,1590.9000000,1590.9000000,-0.0900000,966.0000000,100800.0000000,168.0000000,160602300.0000000
FUTSTKTECHM24-FEB-2026,1600.9000000,1598.1000000,1609.0000000,1598.1000000,1598.2000000,1592.3000000,-0.5300000,94.0000000,10800.0000000,18.0000000,17318460.0000000
FUTSTKTECHM30-DEC-2025,1581.1000000,1581.9000000,1592.0000000,1574.4000000,1581.3000000,1581.3000000,0.0100000,35155.0000000,1257000.0000000,2095.0000000,1990542300.0000000
FUTSTKUNIONBANK27-JAN-2026,153.1900000,152.7600000,154.8500000,151.6000000,154.5000000,154.5000000,0.8500000,1500.0000000,2787750.0000000,630.0000000,426977498.2500000
FUTSTKUNIONBANK24-FEB-2026,154.1500000,152.6000000,155.5000000,152.5000000,155.2500000,155.2500000,0.7100000,140.0000000,146025.0000000,33.0000000,22532586.7500000
FUTSTKUNIONBANK30-DEC-2025,152.8900000,152.6500000,154.4900000,151.1700000,154.1000000,154.1000000,0.7900000,15831.0000000,10951875.0000000,2475.0000000,1676170441.5000000
FUTSTKAUROPHARMA30-DEC-2025,1198.1000000,1201.0000000,1201.0000000,1184.7000000,1189.4000000,1189.4000000,-0.7200000,39695.0000000,1081850.0000000,1967.0000000,1286468590.0000000
FUTSTKAUROPHARMA24-FEB-2026,1213.0000000,1213.0000000,1213.0000000,1200.5000000,1204.8000000,1199.1000000,-1.1400000,38.0000000,1650.0000000,3.0000000,1990065.0000000
FUTSTKAUROPHARMA27-JAN-2026,1206.4000000,1206.0000000,1206.0000000,1192.5000000,1195.9000000,1195.9000000,-0.8700000,987.0000000,135300.0000000,246.0000000,161881995.0000000
FUTSTKBAJAJ-AUTO27-JAN-2026,9095.5000000,9103.5000000,9104.0000000,8962.5000000,9011.5000000,9011.5000000,-0.9200000,2009.0000000,59925.0000000,799.0000000,539880450.0000000
FUTSTKBAJAJ-AUTO30-DEC-2025,9055.0000000,9060.0000000,9062.0000000,8922.5000000,8977.5000000,8977.5000000,-0.8500000,44682.0000000,497400.0000000,6632.0000000,4460999662.5000000
FUTSTKBAJAJ-AUTO24-FEB-2026,9131.5000000,9060.0000000,9089.0000000,9011.0000000,9047.5000000,9047.5000000,-0.9100000,168.0000000,4575.0000000,61.0000000,41386312.5000000
FUTSTKCAMS30-DEC-2025,758.8000000,753.0000000,759.5000000,749.0000000,756.2000000,756.2000000,-0.3400000,11042.0000000,849000.0000000,1132.0000000,641566050.0000000
FUTSTKCAMS24-FEB-2026,763.7000000,759.6000000,764.0000000,759.0000000,760.7000000,760.7000000,-0.3900000,140.0000000,6750.0000000,9.0000000,5140050.0000000
FUTSTKCAMS27-JAN-2026,763.4000000,760.0000000,764.0000000,754.0000000,761.1000000,761.1000000,-0.3000000,1368.0000000,90750.0000000,121.0000000,69019500.0000000
FUTSTKFORTIS30-DEC-2025,875.8000000,871.0000000,876.0500000,860.0000000,873.7500000,873.7500000,-0.2300000,17612.0000000,1530625.0000000,1975.0000000,1329548498.7500000
FUTSTKFORTIS24-FEB-2026,883.8500000,878.0000000,882.0000000,869.9000000,881.5000000,881.5000000,-0.2600000,41.0000000,7750.0000000,10.0000000,6783497.5000000
FUTSTKFORTIS27-JAN-2026,879.0000000,873.9000000,880.2000000,863.0000000,878.1000000,878.1000000,-0.1000000,998.0000000,361925.0000000,467.0000000,314749781.2500000
FUTSTKGAIL24-FEB-2026,173.4300000,172.8500000,172.8500000,171.5000000,172.5700000,172.5700000,-0.4900000,378.0000000,157500.0000000,50.0000000,27167616.0000000
FUTSTKGAIL30-DEC-2025,171.5100000,170.5000000,171.4500000,169.4100000,170.6000000,170.6000000,-0.5300000,29190.0000000,8968050.0000000,2847.0000000,1528265781.0000000
FUTSTKGAIL27-JAN-2026,172.4500000,171.3300000,171.9700000,170.4400000,171.5700000,171.5700000,-0.5100000,2299.0000000,2850750.0000000,905.0000000,488828749.5000000
FUTSTKINDIGO30-DEC-2025,4884.0000000,4915.0000000,5030.5000000,4889.0000000,4986.5000000,4986.5000000,2.0900000,76002.0000000,3159300.0000000,21062.0000000,15721643175.0000000
FUTSTKINDIGO27-JAN-2026,4911.0000000,4982.0000000,5058.0000000,4920.0000000,5012.5000000,5012.5000000,2.0600000,7287.0000000,603900.0000000,4026.0000000,3016107225.0000000
FUTSTKINDIGO24-FEB-2026,4938.5000000,4973.0000000,5080.5000000,4955.0000000,5041.0000000,5041.0000000,2.0700000,1229.0000000,64350.0000000,429.0000000,323791650.0000000
FUTSTKINOXWIND24-FEB-2026,126.1800000,126.1800000,127.5000000,125.5000000,127.5000000,127.5000000,1.0400000,219.0000000,25025.0000000,7.0000000,3170059.7500000
FUTSTKINOXWIND30-DEC-2025,125.2300000,125.3500000,126.9800000,123.6500000,126.3600000,126.3600000,0.9000000,25140.0000000,7397992.0000000,2261.0000000,929097422.5600000
FUTSTKINOXWIND27-JAN-2026,125.8600000,125.3000000,127.6000000,124.7500000,127.1000000,127.1000000,0.9800000,1455.0000000,868725.0000000,243.0000000,109803694.0000000
FUTSTKJINDALSTEL24-FEB-2026,1045.0000000,1044.3000000,1048.8000000,1044.3000000,1048.8000000,1045.1000000,0.0000000,48.0000000,3125.0000000,5.0000000,3266937.5000000
FUTSTKJINDALSTEL27-JAN-2026,1040.6000000,1041.5000000,1044.0000000,1033.3000000,1042.8000000,1042.8000000,0.2100000,349.0000000,50000.0000000,80.0000000,51997375.0000000
FUTSTKJINDALSTEL30-DEC-2025,1034.2000000,1034.7000000,1038.6000000,1027.0000000,1035.8000000,1035.8000000,0.1500000,19302.0000000,1159375.0000000,1855.0000000,1197795562.5000000
FUTSTKKOTAKBANK24-FEB-2026,2211.6000000,2201.5000000,2217.0000000,2193.7000000,2216.2000000,2216.2000000,0.2000000,275.0000000,30400.0000000,76.0000000,67081800.0000000
FUTSTKKOTAKBANK27-JAN-2026,2198.4000000,2200.0000000,2206.1000000,2178.9000000,2203.4000000,2203.4000000,0.2200000,9096.0000000,1017200.0000000,2543.0000000,2233980480.0000000
FUTSTKKOTAKBANK30-DEC-2025,2185.7000000,2184.7000000,2194.8000000,2165.1000000,2191.0000000,2191.0000000,0.2400000,91427.0000000,3006800.0000000,7517.0000000,6558081040.0000000
FUTSTKLICI30-DEC-2025,869.7500000,869.7500000,870.0000000,857.3500000,858.6500000,858.6500000,-1.2700000,14470.0000000,1769600.0000000,2528.0000000,1521829155.0000000
FUTSTKLICI24-FEB-2026,877.3500000,877.4500000,877.4500000,866.3000000,866.9000000,866.9000000,-1.1900000,247.0000000,41300.0000000,59.0000000,35885080.0000000
FUTSTKLICI27-JAN-2026,874.7000000,870.9500000,879.1500000,863.0500000,863.7000000,863.7000000,-1.2500000,1727.0000000,313600.0000000,448.0000000,271534165.0000000
FUTSTKLTF30-DEC-2025,309.0500000,308.9000000,310.1500000,304.0000000,305.6500000,305.6500000,-1.1000000,8682.0000000,7009802.0000000,1571.0000000,2145253746.0000000
FUTSTKLTF27-JAN-2026,310.1500000,310.0000000,311.5000000,305.5500000,307.0500000,307.0500000,-0.9900000,776.0000000,594000.0000000,264.0000000,182509762.5000000
FUTSTKLTF24-FEB-2026,311.5000000,313.1000000,313.1000000,307.3500000,309.1500000,309.1500000,-0.7500000,79.0000000,38250.0000000,17.0000000,11811825.0000000
FUTSTKMARICO27-JAN-2026,734.6500000,730.0500000,745.7000000,730.0500000,745.0500000,745.0500000,1.4100000,164.0000000,115200.0000000,96.0000000,85394100.0000000
FUTSTKMARICO30-DEC-2025,730.6500000,730.1500000,741.9000000,725.7500000,741.1000000,741.1000000,1.4300000,28149.0000000,1994400.0000000,1662.0000000,1471625520.0000000
FUTSTKMARICO24-FEB-2026,735.0000000,736.4000000,745.4000000,736.4000000,745.2000000,745.2000000,1.3800000,21.0000000,4800.0000000,4.0000000,3564720.0000000
FUTSTKNATIONALUM27-JAN-2026,279.8500000,278.0000000,281.8500000,277.9000000,280.8000000,280.8000000,0.3300000,974.0000000,1042500.0000000,278.0000000,292263000.0000000
FUTSTKNATIONALUM30-DEC-2025,278.6000000,277.0000000,280.3500000,276.6500000,279.5000000,279.5000000,0.3200000,15605.0000000,10616250.0000000,2831.0000000,2960877187.5000000
FUTSTKNATIONALUM24-FEB-2026,278.7500000,278.6500000,280.8000000,277.6000000,279.7000000,279.7000000,0.3400000,463.0000000,195000.0000000,52.0000000,54511687.5000000
FUTSTKNMDC24-FEB-2026,78.8000000,78.9000000,79.6600000,78.3000000,79.3100000,79.3100000,0.6400000,148.0000000,661500.0000000,98.0000000,52179457.5000000
FUTSTKNMDC30-DEC-2025,78.3200000,78.3200000,79.1100000,77.6500000,78.8200000,78.8200000,0.6300000,47805.0000000,35856000.0000000,5312.0000000,2809321920.0000000
FUTSTKNMDC27-JAN-2026,78.5900000,78.7200000,79.3800000,77.9100000,79.1100000,79.1100000,0.6600000,1634.0000000,6729750.0000000,997.0000000,528126885.0000000
FUTSTKOBEROIRLTY24-FEB-2026,1649.2000000,1630.5000000,1634.0000000,1628.0000000,1634.0000000,1673.7000000,1.4800000,32.0000000,1400.0000000,4.0000000,2282875.0000000
FUTSTKOBEROIRLTY27-JAN-2026,1650.0000000,1633.9000000,1646.0000000,1624.0000000,1644.6000000,1644.6000000,-0.3200000,702.0000000,67550.0000000,193.0000000,110349715.0000000
FUTSTKOBEROIRLTY30-DEC-2025,1658.5000000,1668.8000000,1668.8000000,1633.0000000,1654.0000000,1654.0000000,-0.2700000,12701.0000000,410550.0000000,1173.0000000,675339630.0000000
FUTSTKPATANJALI24-FEB-2026,545.3000000,544.2500000,544.2500000,537.0000000,538.0000000,538.0000000,-1.3300000,47.0000000,9000.0000000,10.0000000,4865175.0000000
