target_date,as_of,mode,ticker,ret_oc,exp_oh,dd_ol,buy_win,sell_win,opt_style,atr_points,atr_pct,buy_thr,sell_thr,buy_soft,sell_soft,direction_score,strength
2025-12-15,2025-12-15,aggressive,INFY.NS,0.013753974024053628,0.01627763333004732,0.0,1,0,both,25.528608049665177,0.01610637731840074,0.0072478697932803334,0.0072478697932803334,0.998155859387889,0.0,0.998155859387889,0.998155859387889
2025-12-15,2025-12-15,aggressive,ITC.NS,0.005498579494857434,0.008122969133769885,-0.0014996403258249109,1,0,both,4.035716465541294,0.010086769317611948,0.004539046192925377,0.004539046192925377,0.7953672094204836,0.14683851698107092,0.6485286924394127,0.7953672094204836
2025-12-15,2025-12-15,aggressive,JSWSTEEL.NS,-0.004731655096269461,0.002231943625114553,-0.009017030449138331,0,0,both,28.521405901227677,0.025463268032219887,0.01145847061449895,0.01145847061449895,0.08657132158982576,0.34974729379983366,-0.2631759722100079,0.34974729379983366
2025-12-15,2025-12-15,aggressive,KOTAKBANK.NS,0.00655251281988887,0.0085367538029314,-0.00489137426910467,1,0,both,35.742885044642854,0.016493416747707823,0.007422037536468521,0.007422037536468521,0.5111955824341089,0.2929039510943325,0.21829163133977642,0.5111955824341089
2025-12-15,2025-12-15,aggressive,LT.NS,0.004787860873653931,0.0056963147941795885,-0.00220978194168643,0,0,both,64.12140764508929,0.015743814298848056,0.007084716434481626,0.007084716434481626,0.35734605435412264,0.13862591629442556,0.2187201380596971,0.35734605435412264
2025-12-15,2025-12-15,aggressive,M&M.NS,-0.006607929515418502,0.009196008354556718,-0.007819356372177863,0,0,both,63.2642822265625,0.01741857990819452,0.007838360958687535,0.007838360958687535,0.5214246761266506,0.4433668616515997,0.07805781447505084,0.5214246761266506
2025-12-15,2025-12-15,aggressive,MARUTI.NS,-0.005151515151515152,0.0,-0.008484848484848486,0,1,both,253.28571428571428,0.01535064935064935,0.006907792207792208,0.006907792207792208,0.0,0.5459115818205873,-0.5459115818205873,0.5459115818205873
2025-12-15,2025-12-15,aggressive,NESTLEIND.NS,0.0044426494345718905,0.008077544426494346,-0.010096930533117932,1,0,both,18.357151576450892,0.01482807074026728,0.006672631833120276,0.006672631833120276,0.5380215535479083,0.6725269419348854,-0.13450538838697712,0.6725269419348854
2025-12-15,2025-12-15,aggressive,NTPC.NS,0.0027860221268272995,0.006964866382975829,-0.004643244255317219,1,0,both,4.1964263916015625,0.012990021823777016,0.005845509820699657,0.005845509820699657,0.5295511024975021,0.3530340683316681,0.17651703416583403,0.5295511024975021
2025-12-15,2025-12-15,aggressive,ONGC.NS,-0.011134428136488971,0.0033192995215664393,-0.03386553596047794,0,1,both,3.745713370186942,0.015738291471373705,0.0070822311621181674,0.0070822311621181674,0.20830218585608656,1.0,-0.7916978141439135,1.0
2025-12-15,2025-12-15,aggressive,POWERGRID.NS,-0.0053110541125503535,0.0009484066548231607,-0.011760265674266539,0,1,both,3.846433367047991,0.014591932010568687,0.006566369404755909,0.006566369404755909,0.06419286561992663,0.7959931008957235,-0.7318002352757969,0.7959931008957235
2025-12-15,2025-12-15,aggressive,RELIANCE.NS,0.0032233110865060835,0.004770516146852668,-0.003029880943668389,0,0,both,21.892874581473215,0.01411350907078997,0.006351079081855486,0.006351079081855486,0.33383766306083446,0.21202912692248974,0.12180853613834472,0.33383766306083446
2025-12-15,2025-12-15,aggressive,SBILIFE.NS,0.0023644396265457743,0.0048766191483772155,-0.010886151348067918,0,0,both,34.55714634486607,0.017022386463943488,0.00766007390877457,0.00766007390877457,0.28294587153851386,0.6316243871339091,-0.34867851559539526,0.6316243871339091
2025-12-15,2025-12-15,aggressive,SBIN.NS,0.010446591799425437,0.012118020982958997,0.0,1,0,both,15.353563581194196,0.016039241139926035,0.007217658512966716,0.007217658512966716,0.7461958880240208,0.0,0.7461958880240208,0.7461958880240208
2025-12-15,2025-12-15,aggressive,SUNPHARMA.NS,0.010174241476075043,0.01439009307809865,-0.0007869726891863406,1,0,both,27.200003487723215,0.015289490437168755,0.00688027069672594,0.00688027069672594,0.929556002301308,0.050836028850552904,0.878719973450755,0.929556002301308
2025-12-15,2025-12-15,aggressive,TATACONSUM.NS,0.012598446556485126,0.023097134220527123,-0.002537204211778215,1,0,both,22.357142857142858,0.01956005499312586,0.008802024746906638,0.008802024746906638,1.0,0.12811215018932667,0.8718878498106734,1.0
2025-12-15,2025-12-15,aggressive,TATASTEEL.NS,0.011231343686578844,0.012986260662966057,-0.0026323308351882055,1,0,both,3.228572300502232,0.01888606234652191,0.00849872805593486,0.00849872805593486,0.6791217894932171,0.13765881293521526,0.5414629765580019,0.6791217894932171
2025-12-15,2025-12-15,aggressive,TECHM.NS,0.002800779385144812,0.011266678021562698,-0.002100603964433482,1,0,both,25.557163783482142,0.016268086431242612,0.007320638894059176,0.007320638894059176,0.6840130385466039,0.12753009340866003,0.5564829451379438,0.6840130385466039
2025-12-15,2025-12-15,aggressive,TITAN.NS,0.0012689773604196034,0.003910562070981168,-0.0029264881478336495,0,0,both,60.007132393973215,0.015540655125256304,0.006993294806365337,0.006993294806365337,0.2485277162233714,0.18598692534072897,0.06254079088264242,0.2485277162233714
2025-12-15,2025-12-15,aggressive,ULTRACEMCO.NS,0.006004460456338995,0.01252358895179276,0.0,1,0,both,184.28571428571428,0.015807661201382252,0.0071134475406220135,0.0071134475406220135,0.7824672217437074,0.0,0.7824672217437074,0.7824672217437074
2025-12-15,2025-12-15,aggressive,WIPRO.NS,0.006731028369293815,0.009654255394072225,-0.005577067363808891,1,0,both,3.799290248325893,0.014613217396950245,0.0065759478286276105,0.0065759478286276105,0.6524960791908669,0.37693373955106096,0.275562339639806,0.6524960791908669
