Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-DEC-2025,524444,1.68,1.68,0.0000,0.0265,0.0264,0.5044
16-DEC-2025,524458,12.60,12.34,0.0209,0.0393,0.0392,0.7489
16-DEC-2025,524480,476.85,487.00,-0.0211,0.0244,0.0244,0.4662
16-DEC-2025,524488,3.23,3.24,-0.0031,0.0300,0.0299,0.5712
16-DEC-2025,524502,67.45,67.45,0.0000,0.0296,0.0295,0.5636
16-DEC-2025,524506,452.00,457.05,-0.0111,0.0279,0.0279,0.5330
16-DEC-2025,524514,43.22,43.22,0.0000,0.0191,0.0190,0.3630
16-DEC-2025,524516,37.01,38.95,-0.0511,0.0283,0.0285,0.5445
16-DEC-2025,524520,75.20,75.44,-0.0032,0.0203,0.0203,0.3878
16-DEC-2025,524522,33.48,33.48,0.0000,0.0366,0.0365,0.6973
16-DEC-2025,524534,118.20,119.90,-0.0143,0.0382,0.0381,0.7279
16-DEC-2025,524548,139.00,133.35,0.0415,0.0430,0.0430,0.8215
16-DEC-2025,524564,14.59,14.66,-0.0048,0.0271,0.0270,0.5158
16-DEC-2025,524572,48.58,50.00,-0.0288,0.0311,0.0310,0.5923
16-DEC-2025,524576,16.64,16.99,-0.0208,0.0290,0.0290,0.5540
16-DEC-2025,524580,22.50,22.50,0.0000,0.0384,0.0383,0.7317
16-DEC-2025,524582,170.00,173.95,-0.0230,0.0277,0.0277,0.5292
16-DEC-2025,524590,19.45,18.53,0.0485,0.0479,0.0479,0.9151
16-DEC-2025,524592,15.09,15.19,-0.0066,0.0326,0.0325,0.6209
16-DEC-2025,524594,168.70,168.45,0.0015,0.0342,0.0341,0.6515
16-DEC-2025,524602,29.34,28.73,0.0210,0.0444,0.0443,0.8464
16-DEC-2025,524604,8.37,7.98,0.0477,0.0256,0.0257,0.4910
16-DEC-2025,524606,21.98,22.70,-0.0322,0.0377,0.0376,0.7183
16-DEC-2025,524614,7.35,7.50,-0.0202,0.0306,0.0306,0.5846
16-DEC-2025,524622,48.84,48.99,-0.0031,0.0365,0.0365,0.6973
16-DEC-2025,524624,25.46,24.75,0.0283,0.0406,0.0405,0.7738
16-DEC-2025,524628,19.60,19.63,-0.0015,0.0433,0.0432,0.8253
16-DEC-2025,524632,56.39,53.71,0.0487,0.0302,0.0304,0.5808
16-DEC-2025,524634,431.50,433.50,-0.0046,0.0268,0.0268,0.5120
16-DEC-2025,524636,55.00,55.61,-0.0110,0.0316,0.0315,0.6018
16-DEC-2025,524640,44.32,42.01,0.0535,0.0277,0.0279,0.5330
16-DEC-2025,524642,0.95,0.97,-0.0208,0.0368,0.0367,0.7012
16-DEC-2025,524661,0.46,0.48,-0.0426,0.0379,0.0379,0.7241
16-DEC-2025,524663,18.88,18.94,-0.0032,0.0279,0.0278,0.5311
16-DEC-2025,524675,15.28,14.71,0.0380,0.0359,0.0359,0.6859
16-DEC-2025,524687,11.50,11.46,0.0035,0.0248,0.0248,0.4738
16-DEC-2025,524703,39.00,39.19,-0.0049,0.0219,0.0218,0.4165
16-DEC-2025,524711,8.13,8.52,-0.0469,0.0335,0.0336,0.6419
16-DEC-2025,524717,1199.35,1142.25,0.0488,0.0369,0.0370,0.7069
16-DEC-2025,524731,1115.60,1104.35,0.0101,0.0257,0.0257,0.4910
16-DEC-2025,524748,32.80,32.15,0.0200,0.0313,0.0312,0.5961
16-DEC-2025,524752,9.54,9.49,0.0053,0.0268,0.0267,0.5101
16-DEC-2025,524768,30.36,28.97,0.0469,0.0416,0.0416,0.7948
16-DEC-2025,524790,482.60,471.45,0.0234,0.0318,0.0318,0.6075
16-DEC-2025,524808,28.94,29.38,-0.0151,0.0389,0.0388,0.7413
16-DEC-2025,524818,120.00,123.70,-0.0304,0.0323,0.0322,0.6152
16-DEC-2025,524828,414.75,395.00,0.0488,0.0315,0.0316,0.6037
16-DEC-2025,526001,8.95,8.95,0.0000,0.0364,0.0363,0.6935
16-DEC-2025,526025,13.79,13.60,0.0139,0.0354,0.0353,0.6744
16-DEC-2025,526043,52.01,52.96,-0.0181,0.0309,0.0309,0.5903
16-DEC-2025,526071,368.20,368.20,0.0000,0.0989,0.0986,1.8838
16-DEC-2025,526073,669.00,680.65,-0.0173,0.0260,0.0260,0.4967
16-DEC-2025,526081,22.83,21.75,0.0485,0.0414,0.0415,0.7929
16-DEC-2025,526095,42.50,41.46,0.0248,0.0409,0.0409,0.7814
16-DEC-2025,526113,16.48,16.30,0.0110,0.0370,0.0369,0.7050
16-DEC-2025,526115,13.92,13.54,0.0277,0.0348,0.0348,0.6649
16-DEC-2025,526117,387.95,359.00,0.0776,0.0343,0.0346,0.6610
16-DEC-2025,526125,390.00,388.80,0.0031,0.0337,0.0337,0.6438
16-DEC-2025,526133,7.06,7.09,-0.0042,0.0329,0.0328,0.6266
16-DEC-2025,526137,120.00,120.70,-0.0058,0.0341,0.0341,0.6515
16-DEC-2025,526139,2.86,2.84,0.0070,0.0326,0.0325,0.6209
16-DEC-2025,526143,8.44,8.50,-0.0071,0.0274,0.0273,0.5216
16-DEC-2025,526159,85.31,87.87,-0.0296,0.0286,0.0286,0.5464
16-DEC-2025,526161,99.88,92.00,0.0822,0.0447,0.0449,0.8578
16-DEC-2025,526169,219.15,218.65,0.0023,0.0272,0.0271,0.5177
16-DEC-2025,526173,23.24,23.27,-0.0013,0.0255,0.0254,0.4853
16-DEC-2025,526179,261.50,272.55,-0.0414,0.0300,0.0301,0.5751
16-DEC-2025,526187,6.10,6.10,0.0000,0.0456,0.0455,0.8693
16-DEC-2025,526193,21.65,21.83,-0.0083,0.0268,0.0268,0.5120
16-DEC-2025,526211,41.00,40.90,0.0024,0.0322,0.0321,0.6133
16-DEC-2025,526225,10.87,10.36,0.0481,0.0298,0.0299,0.5712
16-DEC-2025,526231,51.78,50.97,0.0158,0.0344,0.0343,0.6553
16-DEC-2025,526237,76.99,78.52,-0.0197,0.0371,0.0370,0.7069
16-DEC-2025,526241,15.05,15.00,0.0033,0.0277,0.0277,0.5292
16-DEC-2025,526251,17.70,16.72,0.0570,0.0370,0.0371,0.7088
16-DEC-2025,526269,119.25,115.10,0.0354,0.0320,0.0320,0.6114
16-DEC-2025,526315,54.75,55.45,-0.0127,0.0204,0.0203,0.3878
16-DEC-2025,526335,9.50,9.80,-0.0311,0.0441,0.0440,0.8406
16-DEC-2025,526345,16.44,16.59,-0.0091,0.0267,0.0266,0.5082
16-DEC-2025,526355,66.60,64.50,0.0320,0.0315,0.0315,0.6018
16-DEC-2025,526365,30.66,30.16,0.0164,0.0349,0.0348,0.6649
16-DEC-2025,526373,59.55,59.55,0.0000,0.0334,0.0333,0.6362
16-DEC-2025,526407,13.79,13.29,0.0369,0.0289,0.0289,0.5521
16-DEC-2025,526409,10.00,10.08,-0.0080,0.0299,0.0299,0.5712
16-DEC-2025,526415,6.59,6.36,0.0355,0.0343,0.0343,0.6553
16-DEC-2025,526431,21.32,21.32,0.0000,0.0270,0.0270,0.5158
16-DEC-2025,526433,3052.30,3122.70,-0.0228,0.0359,0.0358,0.6840
16-DEC-2025,526435,89.00,90.00,-0.0112,0.0361,0.0360,0.6878
16-DEC-2025,526439,11.05,11.05,0.0000,0.0334,0.0333,0.6362
16-DEC-2025,526441,1.05,1.05,0.0000,0.0447,0.0446,0.8521
16-DEC-2025,526443,143.45,145.10,-0.0114,0.0325,0.0325,0.6209
16-DEC-2025,526445,13.51,13.49,0.0015,0.0313,0.0312,0.5961
16-DEC-2025,526468,20.40,19.72,0.0339,0.0388,0.0388,0.7413
16-DEC-2025,526471,27.96,27.40,0.0202,0.0249,0.0248,0.4738
16-DEC-2025,526473,5.01,4.91,0.0202,0.0310,0.0310,0.5923
16-DEC-2025,526477,50.54,49.00,0.0309,0.0297,0.0298,0.5693
16-DEC-2025,526479,91.00,89.77,0.0136,0.0300,0.0299,0.5712
16-DEC-2025,526481,40.90,40.62,0.0069,0.0327,0.0326,0.6228
16-DEC-2025,526488,273.00,273.00,0.0000,0.0229,0.0228,0.4356
16-DEC-2025,526490,8.28,8.31,-0.0036,0.0293,0.0292,0.5579
16-DEC-2025,526492,106.70,106.60,0.0009,0.0251,0.0251,0.4795
16-DEC-2025,526494,9.40,9.86,-0.0478,0.0454,0.0454,0.8674
16-DEC-2025,526500,30.50,29.35,0.0384,0.0404,0.0404,0.7718
16-DEC-2025,526508,17.93,18.02,-0.0050,0.0352,0.0351,0.6706
16-DEC-2025,526519,113.05,113.60,-0.0049,0.0288,0.0287,0.5483
16-DEC-2025,526525,19.00,18.77,0.0122,0.0390,0.0389,0.7432
16-DEC-2025,526530,71.36,70.80,0.0079,0.0258,0.0257,0.4910
16-DEC-2025,526532,9.44,9.50,-0.0063,0.0418,0.0417,0.7967
16-DEC-2025,526544,3.12,3.09,0.0097,0.0362,0.0361,0.6897
16-DEC-2025,526546,124.00,121.10,0.0237,0.0360,0.0360,0.6878
16-DEC-2025,526554,25.60,26.25,-0.0251,0.0249,0.0249,0.4757
16-DEC-2025,526570,4061.60,4195.70,-0.0325,0.0263,0.0263,0.5025
16-DEC-2025,526574,26.58,25.30,0.0494,0.0363,0.0364,0.6954
16-DEC-2025,526586,464.00,465.65,-0.0035,0.0190,0.0189,0.3611
16-DEC-2025,526588,14.51,15.18,-0.0451,0.0401,0.0402,0.7680
16-DEC-2025,526604,26.93,25.65,0.0487,0.0420,0.0420,0.8024
16-DEC-2025,526614,69.48,69.68,-0.0029,0.0344,0.0343,0.6553
16-DEC-2025,526616,55.60,54.95,0.0118,0.0229,0.0229,0.4375
16-DEC-2025,526622,0.47,0.49,-0.0417,0.0268,0.0269,0.5139
16-DEC-2025,526628,45.00,45.00,0.0000,0.0275,0.0274,0.5235
16-DEC-2025,526638,83.00,80.86,0.0261,0.0322,0.0322,0.6152
16-DEC-2025,526640,37.13,37.38,-0.0067,0.0345,0.0344,0.6572
16-DEC-2025,526654,144.90,139.00,0.0416,0.0356,0.0356,0.6801
16-DEC-2025,526675,16.49,15.71,0.0485,0.0246,0.0248,0.4738
16-DEC-2025,526687,9.75,9.75,0.0000,0.0317,0.0316,0.6037
16-DEC-2025,526703,495.15,498.35,-0.0064,0.0315,0.0314,0.5999
16-DEC-2025,526705,223.45,223.45,0.0000,0.0244,0.0244,0.4662
16-DEC-2025,526709,10.07,10.17,-0.0099,0.0349,0.0349,0.6668
16-DEC-2025,526711,29.21,27.82,0.0488,0.0383,0.0384,0.7336
16-DEC-2025,526717,174.60,179.50,-0.0277,0.0362,0.0362,0.6916
16-DEC-2025,526721,84.14,84.14,0.0000,0.0186,0.0185,0.3534
16-DEC-2025,526723,160.15,163.45,-0.0204,0.0255,0.0255,0.4872
16-DEC-2025,526727,63.86,65.33,-0.0228,0.0353,0.0352,0.6725
16-DEC-2025,526731,273.25,280.00,-0.0244,0.0333,0.0333,0.6362
16-DEC-2025,526739,350.45,346.00,0.0128,0.0209,0.0209,0.3993
16-DEC-2025,526747,180.15,185.60,-0.0298,0.0270,0.0270,0.5158
16-DEC-2025,526751,18.53,18.53,0.0000,0.0292,0.0292,0.5579
16-DEC-2025,526755,5.41,5.41,0.0000,0.0375,0.0375,0.7164
16-DEC-2025,526761,19.90,19.90,0.0000,0.0388,0.0387,0.7394
16-DEC-2025,526775,851.35,822.25,0.0348,0.0308,0.0308,0.5884
16-DEC-2025,526783,5463.70,5455.95,0.0014,0.0265,0.0264,0.5044
16-DEC-2025,526795,6.48,6.18,0.0474,0.0281,0.0283,0.5407
16-DEC-2025,526813,12.40,12.40,0.0000,0.0427,0.0426,0.8139
16-DEC-2025,526821,244.10,240.55,0.0147,0.0269,0.0268,0.5120
16-DEC-2025,526823,5.00,5.00,0.0000,0.0301,0.0300,0.5731
16-DEC-2025,526827,116.14,110.61,0.0488,0.0312,0.0313,0.5980
16-DEC-2025,526839,15.00,15.43,-0.0283,0.0449,0.0449,0.8578
16-DEC-2025,526841,29.65,29.82,-0.0057,0.0365,0.0364,0.6954
16-DEC-2025,526847,28.79,28.92,-0.0045,0.0266,0.0266,0.5082
16-DEC-2025,526851,147.30,140.50,0.0473,0.0280,0.0281,0.5368
16-DEC-2025,526853,77.20,76.68,0.0068,0.0336,0.0335,0.6400
16-DEC-2025,526859,0.99,0.99,0.0000,0.0292,0.0291,0.5560
16-DEC-2025,526861,130.10,130.45,-0.0027,0.0269,0.0268,0.5120
16-DEC-2025,526865,6.64,6.33,0.0478,0.0383,0.0384,0.7336
16-DEC-2025,526869,22.86,23.99,-0.0482,0.0369,0.0370,0.7069
16-DEC-2025,526871,14.87,14.44,0.0293,0.0378,0.0377,0.7203
16-DEC-2025,526873,39.73,40.49,-0.0189,0.0365,0.0364,0.6954
16-DEC-2025,526877,16.50,16.25,0.0153,0.0309,0.0308,0.5884
16-DEC-2025,526883,11.62,11.40,0.0191,0.0202,0.0202,0.3859
16-DEC-2025,526891,14.95,14.97,-0.0013,0.0381,0.0380,0.7260
16-DEC-2025,526899,9.66,9.63,0.0031,0.0289,0.0288,0.5502
16-DEC-2025,526901,46.02,46.98,-0.0206,0.0318,0.0317,0.6056
16-DEC-2025,526905,8.90,8.90,0.0000,0.0317,0.0316,0.6037
16-DEC-2025,526931,105.55,105.55,0.0000,0.0303,0.0302,0.5770
16-DEC-2025,526935,147.80,144.95,0.0195,0.1518,0.1515,2.8944
16-DEC-2025,526941,6.46,6.46,0.0000,0.0308,0.0307,0.5865
16-DEC-2025,526945,93.03,93.03,0.0000,0.0328,0.0327,0.6247
16-DEC-2025,526961,10.06,10.03,0.0030,0.0340,0.0339,0.6477
16-DEC-2025,526965,118.80,121.90,-0.0258,0.0315,0.0315,0.6018
16-DEC-2025,526967,8.60,8.45,0.0176,0.0374,0.0373,0.7126
16-DEC-2025,526971,217.50,218.55,-0.0048,0.0285,0.0284,0.5426
16-DEC-2025,526977,43.60,43.60,0.0000,0.0171,0.0171,0.3267
16-DEC-2025,526981,193.00,192.10,0.0047,0.0292,0.0291,0.5560
16-DEC-2025,527005,249.85,262.95,-0.0511,0.0368,0.0368,0.7031
16-DEC-2025,530025,23.89,23.03,0.0367,0.0344,0.0344,0.6572
16-DEC-2025,530027,8.55,8.16,0.0467,0.0451,0.0451,0.8616
16-DEC-2025,530035,21.85,21.85,0.0000,0.0238,0.0238,0.4547
16-DEC-2025,530043,263.10,262.20,0.0034,0.0300,0.0299,0.5712
16-DEC-2025,530045,39.86,40.63,-0.0191,0.0303,0.0303,0.5789
16-DEC-2025,530053,4.96,4.95,0.0020,0.0277,0.0277,0.5292
16-DEC-2025,530057,2.08,2.09,-0.0048,0.0305,0.0304,0.5808
16-DEC-2025,530063,5.35,5.35,0.0000,0.0335,0.0334,0.6381
16-DEC-2025,530065,15.40,15.49,-0.0058,0.0342,0.0341,0.6515
16-DEC-2025,530077,148.40,150.80,-0.0160,0.0261,0.0261,0.4986
16-DEC-2025,530095,0.25,0.25,0.0000,0.0400,0.0399,0.7623
16-DEC-2025,530109,2.24,2.32,-0.0351,0.0346,0.0346,0.6610
16-DEC-2025,530111,41.05,40.38,0.0165,0.0333,0.0332,0.6343
16-DEC-2025,530119,35.05,36.00,-0.0267,0.0347,0.0347,0.6629
16-DEC-2025,530125,248.40,253.70,-0.0211,0.0278,0.0277,0.5292
16-DEC-2025,530127,31.11,31.70,-0.0188,0.0470,0.0469,0.8960
16-DEC-2025,530129,1570.65,1618.75,-0.0302,0.0308,0.0308,0.5884
16-DEC-2025,530133,77.60,77.00,0.0078,0.0355,0.0354,0.6763
16-DEC-2025,530139,32.54,33.11,-0.0174,0.0456,0.0455,0.8693
16-DEC-2025,530141,38.16,40.10,-0.0496,0.0324,0.0325,0.6209
16-DEC-2025,530145,27.20,27.01,0.0070,0.0284,0.0283,0.5407
16-DEC-2025,530163,330.45,335.00,-0.0137,0.0330,0.0330,0.6305
16-DEC-2025,530167,16.26,16.84,-0.0350,0.0319,0.0320,0.6114
16-DEC-2025,530169,29.46,31.95,-0.0811,0.0325,0.0329,0.6286
16-DEC-2025,530171,34.50,34.57,-0.0020,0.0360,0.0359,0.6859
16-DEC-2025,530175,66.25,67.03,-0.0117,0.0323,0.0322,0.6152
16-DEC-2025,530179,61.50,60.00,0.0247,0.0289,0.0289,0.5521
16-DEC-2025,530185,5.22,5.28,-0.0114,0.0230,0.0230,0.4394
16-DEC-2025,530187,3.50,3.30,0.0588,0.0431,0.0432,0.8253
16-DEC-2025,530197,190.60,204.00,-0.0679,0.0396,0.0398,0.7604
16-DEC-2025,530201,3.25,3.27,-0.0061,0.0302,0.0302,0.5770
16-DEC-2025,530207,20.51,20.51,0.0000,0.0355,0.0354,0.6763
16-DEC-2025,530213,60.13,55.67,0.0771,0.0375,0.0378,0.7222
16-DEC-2025,530215,116.20,108.55,0.0681,0.0270,0.0274,0.5235
16-DEC-2025,530217,11.81,12.24,-0.0358,0.0273,0.0274,0.5235
16-DEC-2025,530219,321.50,315.20,0.0198,0.0238,0.0238,0.4547
16-DEC-2025,530231,69.95,69.95,0.0000,0.0232,0.0232,0.4432
16-DEC-2025,530233,252.80,259.05,-0.0244,0.0339,0.0338,0.6457
16-DEC-2025,530235,58.40,58.11,0.0050,0.0361,0.0360,0.6878
16-DEC-2025,530245,675.10,687.10,-0.0176,0.0320,0.0319,0.6094
16-DEC-2025,530249,13.54,13.65,-0.0081,0.0258,0.0258,0.4929
16-DEC-2025,530251,0.66,0.71,-0.0730,0.0332,0.0335,0.6400
16-DEC-2025,530253,44.43,44.77,-0.0076,0.1140,0.1137,2.1722
16-DEC-2025,530255,12.39,12.70,-0.0247,0.0364,0.0363,0.6935
16-DEC-2025,530259,32.85,35.41,-0.0750,0.0380,0.0383,0.7317
16-DEC-2025,530263,0.55,0.56,-0.0180,0.0318,0.0317,0.6056
16-DEC-2025,530265,40.60,40.01,0.0146,0.0418,0.0417,0.7967
16-DEC-2025,530267,57.34,56.01,0.0235,0.0362,0.0362,0.6916
16-DEC-2025,530271,8.53,8.93,-0.0458,0.0313,0.0313,0.5980
16-DEC-2025,530281,18.50,20.55,-0.1051,0.0367,0.0373,0.7126
16-DEC-2025,530289,58.25,57.55,0.0121,0.0430,0.0429,0.8196
16-DEC-2025,530295,30.00,30.00,0.0000,0.0196,0.0195,0.3725
16-DEC-2025,530309,10.18,9.84,0.0340,0.0285,0.0286,0.5464
16-DEC-2025,530313,32.03,32.67,-0.0198,0.0391,0.0390,0.7451
16-DEC-2025,530315,117.15,122.90,-0.0479,0.0271,0.0272,0.5197
16-DEC-2025,530317,73.98,71.53,0.0337,0.0258,0.0258,0.4929
16-DEC-2025,530331,439.55,437.55,0.0046,0.0299,0.0299,0.5712
16-DEC-2025,530341,108.25,111.00,-0.0251,0.0316,0.0316,0.6037
16-DEC-2025,530357,1.74,1.72,0.0116,0.0355,0.0354,0.6763
16-DEC-2025,530361,35.71,36.03,-0.0089,0.0310,0.0310,0.5923
16-DEC-2025,530369,47.69,47.70,-0.0002,0.0380,0.0379,0.7241
16-DEC-2025,530401,54.85,56.27,-0.0256,0.0296,0.0296,0.5655
16-DEC-2025,530405,35.33,35.88,-0.0154,0.0288,0.0288,0.5502
16-DEC-2025,530407,42.84,42.26,0.0136,0.0323,0.0323,0.6171
16-DEC-2025,530419,51.00,51.04,-0.0008,0.0262,0.0261,0.4986
16-DEC-2025,530421,11.50,11.93,-0.0367,0.0374,0.0374,0.7145
16-DEC-2025,530427,129.30,128.10,0.0093,0.0355,0.0354,0.6763
16-DEC-2025,530429,34.18,32.23,0.0587,0.0377,0.0378,0.7222
16-DEC-2025,530433,37.19,37.00,0.0051,0.0282,0.0282,0.5388
16-DEC-2025,530439,5.72,5.99,-0.0461,0.0421,0.0421,0.8043
16-DEC-2025,530443,13.67,14.36,-0.0492,0.0368,0.0368,0.7031
16-DEC-2025,530445,1.98,1.94,0.0204,0.0336,0.0335,0.6400
16-DEC-2025,530449,59.20,59.20,0.0000,0.0297,0.0296,0.5655
16-DEC-2025,530457,72.83,73.12,-0.0040,0.0299,0.0298,0.5693
16-DEC-2025,530459,30.00,29.70,0.0101,0.0316,0.0316,0.6037
16-DEC-2025,530461,14.16,13.87,0.0207,0.0296,0.0295,0.5636
16-DEC-2025,530469,39.74,37.85,0.0487,0.0311,0.0312,0.5961
16-DEC-2025,530477,162.90,164.55,-0.0101,0.0251,0.0250,0.4776
16-DEC-2025,530495,65.00,67.40,-0.0363,0.0311,0.0311,0.5942
16-DEC-2025,530499,1333.80,1327.15,0.0050,0.0261,0.0261,0.4986
16-DEC-2025,530521,551.00,534.45,0.0305,0.0301,0.0301,0.5751
16-DEC-2025,530525,4.98,5.22,-0.0471,0.0338,0.0339,0.6477
16-DEC-2025,530533,99.95,99.70,0.0025,0.0354,0.0353,0.6744
16-DEC-2025,530537,47.90,47.90,0.0000,0.0188,0.0187,0.3573
16-DEC-2025,530545,212.90,216.65,-0.0175,0.0278,0.0277,0.5292
16-DEC-2025,530547,14.10,14.45,-0.0245,0.0305,0.0305,0.5827
16-DEC-2025,530557,0.49,0.50,-0.0202,0.0255,0.0255,0.4872
16-DEC-2025,530571,13.19,13.19,0.0000,0.0333,0.0332,0.6343
16-DEC-2025,530577,58.05,58.20,-0.0026,0.0384,0.0383,0.7317
16-DEC-2025,530581,6.59,6.28,0.0482,0.0340,0.0341,0.6515
16-DEC-2025,530585,74.74,75.54,-0.0106,0.0277,0.0276,0.5273
16-DEC-2025,530589,122.80,124.20,-0.0113,0.0266,0.0265,0.5063
16-DEC-2025,530595,31.91,33.58,-0.0510,0.0465,0.0465,0.8884
16-DEC-2025,530601,58.80,56.86,0.0335,0.0305,0.0305,0.5827
16-DEC-2025,530615,133.05,137.15,-0.0304,0.0336,0.0335,0.6400
16-DEC-2025,530617,26.13,27.50,-0.0511,0.0951,0.0950,1.8150
16-DEC-2025,530621,134.45,132.10,0.0176,0.0308,0.0307,0.5865
16-DEC-2025,530627,221.70,223.30,-0.0072,0.0320,0.0319,0.6094
16-DEC-2025,530643,445.80,440.10,0.0129,0.0288,0.0287,0.5483
16-DEC-2025,530663,0.95,0.96,-0.0105,0.0312,0.0311,0.5942
16-DEC-2025,530665,3.54,3.45,0.0258,0.0248,0.0248,0.4738
16-DEC-2025,530675,60.14,60.00,0.0023,0.0323,0.0322,0.6152
16-DEC-2025,530689,37.66,37.00,0.0177,0.0328,0.0327,0.6247
16-DEC-2025,530695,27.62,27.65,-0.0011,0.0363,0.0362,0.6916
16-DEC-2025,530697,22.14,22.51,-0.0166,0.0316,0.0316,0.6037
16-DEC-2025,530705,91.44,87.09,0.0487,0.0290,0.0292,0.5579
16-DEC-2025,530709,105.10,108.00,-0.0272,0.0382,0.0382,0.7298
16-DEC-2025,530711,67.60,67.46,0.0021,0.0309,0.0308,0.5884
16-DEC-2025,530723,138.00,136.45,0.0113,0.0371,0.0370,0.7069
16-DEC-2025,530733,12.57,11.98,0.0481,0.0442,0.0442,0.8444
16-DEC-2025,530735,32.50,32.30,0.0062,0.0338,0.0337,0.6438
16-DEC-2025,530741,187.70,188.95,-0.0066,0.0378,0.0377,0.7203
16-DEC-2025,530745,34.32,33.70,0.0182,0.0757,0.0755,1.4424
16-DEC-2025,530747,24.35,25.96,-0.0640,0.0363,0.0365,0.6973
16-DEC-2025,530755,12.01,12.01,0.0000,0.0570,0.0569,1.0871
16-DEC-2025,530757,34.51,32.87,0.0487,0.0115,0.0120,0.2293
16-DEC-2025,530765,19.76,18.99,0.0397,0.0428,0.0428,0.8177
16-DEC-2025,530779,27.50,26.20,0.0484,0.0328,0.0329,0.6286
16-DEC-2025,530787,28.18,26.84,0.0487,0.0305,0.0306,0.5846
16-DEC-2025,530789,180.95,177.95,0.0167,0.0338,0.0338,0.6457
16-DEC-2025,530795,14.42,14.46,-0.0028,0.0325,0.0325,0.6209
16-DEC-2025,530797,17.64,17.64,0.0000,0.0281,0.0281,0.5368
16-DEC-2025,530799,30.00,30.75,-0.0247,0.0348,0.0347,0.6629
16-DEC-2025,530805,7.43,7.82,-0.0512,0.0944,0.0942,1.7997
16-DEC-2025,530809,42.21,41.83,0.0090,0.0357,0.0356,0.6801
16-DEC-2025,530821,13.13,13.10,0.0023,0.0410,0.0409,0.7814
16-DEC-2025,530825,74.96,72.07,0.0393,0.0323,0.0324,0.6190
16-DEC-2025,530829,46.84,47.73,-0.0188,0.0328,0.0328,0.6266
16-DEC-2025,530839,6.37,6.07,0.0482,0.0390,0.0390,0.7451
16-DEC-2025,530845,935.90,923.05,0.0138,0.0326,0.0325,0.6209
16-DEC-2025,530853,56.31,58.49,-0.0380,0.0336,0.0336,0.6419
16-DEC-2025,530855,119.13,116.80,0.0198,0.0207,0.0207,0.3955
16-DEC-2025,530881,8.71,8.68,0.0035,0.0348,0.0348,0.6649
16-DEC-2025,530883,8.46,8.95,-0.0563,0.0340,0.0341,0.6515
16-DEC-2025,530897,122.30,125.15,-0.0230,0.0254,0.0254,0.4853
16-DEC-2025,530899,54.00,54.00,0.0000,0.0322,0.0322,0.6152
16-DEC-2025,530907,31.00,31.06,-0.0019,0.0249,0.0248,0.4738
16-DEC-2025,530909,100.00,100.00,0.0000,0.0249,0.0248,0.4738
16-DEC-2025,530917,44.92,44.92,0.0000,0.0130,0.0130,0.2484
16-DEC-2025,530921,8.90,8.90,0.0000,0.0273,0.0272,0.5197
16-DEC-2025,530925,183.35,187.60,-0.0229,0.0360,0.0359,0.6859
16-DEC-2025,530927,88.97,88.97,0.0000,0.0127,0.0127,0.2426
16-DEC-2025,530931,11.32,11.32,0.0000,0.0372,0.0371,0.7088
16-DEC-2025,530951,81.20,76.08,0.0651,0.0325,0.0327,0.6247
16-DEC-2025,530953,93.99,90.58,0.0370,0.0319,0.0320,0.6114
16-DEC-2025,530959,28.21,28.38,-0.0060,0.0279,0.0278,0.5311
16-DEC-2025,530973,89.00,87.93,0.0121,0.0444,0.0443,0.8464
16-DEC-2025,530977,195.85,196.00,-0.0008,0.0329,0.0328,0.6266
16-DEC-2025,530979,36.12,36.49,-0.0102,0.0285,0.0284,0.5426
16-DEC-2025,530991,49.62,47.35,0.0468,0.0371,0.0372,0.7107
16-DEC-2025,530993,37.46,38.93,-0.0385,0.0213,0.0214,0.4088
16-DEC-2025,530997,100.30,100.60,-0.0030,0.0290,0.0290,0.5540
16-DEC-2025,531003,82.24,78.33,0.0487,0.0351,0.0352,0.6725
16-DEC-2025,531015,28.44,27.87,0.0202,0.0292,0.0292,0.5579
16-DEC-2025,531017,22.98,22.91,0.0031,0.0344,0.0343,0.6553
16-DEC-2025,531025,0.43,0.44,-0.0230,0.0233,0.0233,0.4451
16-DEC-2025,531027,18.96,18.18,0.0420,0.0335,0.0335,0.6400
16-DEC-2025,531033,33.89,32.28,0.0487,0.0393,0.0393,0.7508
16-DEC-2025,531035,30.33,31.92,-0.0511,0.0356,0.0357,0.6820
16-DEC-2025,531039,11.47,10.93,0.0482,0.0210,0.0212,0.4050
16-DEC-2025,531041,397.90,400.80,-0.0073,0.0226,0.0225,0.4299
16-DEC-2025,531043,25.73,24.51,0.0486,0.0365,0.0366,0.6992
16-DEC-2025,531049,16.03,16.35,-0.0198,0.0334,0.0334,0.6381
16-DEC-2025,531051,18.92,19.57,-0.0338,0.0333,0.0333,0.6362
16-DEC-2025,531067,26.78,27.99,-0.0442,0.0398,0.0398,0.7604
16-DEC-2025,531069,703.45,675.65,0.0403,0.0213,0.0214,0.4088
16-DEC-2025,531080,35.85,38.90,-0.0817,0.0394,0.0397,0.7585
16-DEC-2025,531083,6.13,6.16,-0.0049,0.0378,0.0377,0.7203
