Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
18-Dec-25,360ONE,1143.2,1126.1,  0.01507101,  0.02272607,  0.02269413,  0.43357066,1144.4,1130.1,  0.01257436,  0.02267672,  0.02263735,  0.43248588,  0.02269413,  0.43357066
18-Dec-25,ABB,5097.25,5170.9, -0.01434558,  0.01802945,  0.01801288,  0.34413550,5116.5,5190, -0.01426309,  0.01796059,  0.01794392,  0.34281812,  0.01801288,  0.34413550
18-Dec-25,ABCAPITAL,344.25,346.8, -0.00738011,  0.02032337,  0.02027923,  0.38743413,345.5,347.7, -0.00634740,  0.02038889,  0.02034288,  0.38865024,  0.02034288,  0.38865024
18-Dec-25,ADANIENSOL,976.3,977.55, -0.00127953,  0.02714347,  0.02707571,  0.51728081,977.65,981.3, -0.00372649,  0.02714444,  0.02707776,  0.51731997,  0.02707776,  0.51731997
18-Dec-25,ADANIENT,2229.25,2232.5, -0.00145683,  0.02408301,  0.02402292,  0.45895723,2236.5,2241.8, -0.00236697,  0.02443574,  0.02437524,  0.46568836,  0.02437524,  0.46568836
18-Dec-25,ADANIGREEN,1011,1020.75, -0.00959771,  0.02888052,  0.02881614,  0.55053167,1013.9,1023.6, -0.00952154,  0.02918351,  0.02911829,  0.55630418,  0.02911829,  0.55630418
18-Dec-25,ADANIPORTS,1495.25,1486.3,  0.00600361,  0.01889655,  0.01885404,  0.36020592,1499.4,1491.8,  0.00508158,  0.01889639,  0.01885242,  0.36017499,  0.01885404,  0.36020592
18-Dec-25,ALKEM,5520.95,5628.5, -0.01929303,  0.01360672,  0.01364095,  0.26060991,5533,5635.5, -0.01835571,  0.01362245,  0.01365016,  0.26078590,  0.01365016,  0.26078590
18-Dec-25,AMBER,6585.5,6580.5,  0.00075953,  0.02742289,  0.02735421,  0.52260146,6595,6600, -0.00075786,  0.02764283,  0.02757376,  0.52679594,  0.02757376,  0.52679594
18-Dec-25,AMBUJACEM,535.8,541.3, -0.01021270,  0.01647158,  0.01644612,  0.31420273,537.45,541.9, -0.00824575,  0.01662486,  0.01659361,  0.31702054,  0.01659361,  0.31702054
18-Dec-25,ANGELONE,2479.1,2504.6, -0.01023345,  0.02747176,  0.02741259,  0.52371681,2476.8,2478.9, -0.00084751,  0.02768276,  0.02761344,  0.52755399,  0.02761344,  0.52755399
18-Dec-25,APLAPOLLO,1795.7,1764.5,  0.01752755,  0.01688044,  0.01688376,  0.32256377,1800.8,1769.5,  0.01753399,  0.01687351,  0.01687701,  0.32243490,  0.01688376,  0.32256377
18-Dec-25,APOLLOHOSP,6918.5,6921.45, -0.00042630,  0.01306802,  0.01303522,  0.24903760,6933.5,6927.5,  0.00086574,  0.01278827,  0.01275641,  0.24371091,  0.01303522,  0.24903760
18-Dec-25,ASHOKLEY,171.55,166.15,  0.03198377,  0.01837105,  0.01846422,  0.35275837,170.12,166.15,  0.02361308,  0.01760693,  0.01764194,  0.33704870,  0.01846422,  0.35275837
18-Dec-25,ASIANPAINT,2759.7,2785.7, -0.00937721,  0.01318650,  0.01317005,  0.25161348,2764.1,2785.6, -0.00774821,  0.01307786,  0.01305661,  0.24944615,  0.01317005,  0.25161348
18-Dec-25,ASTRAL,1407.9,1428.85, -0.01477069,  0.01729434,  0.01728252,  0.33018204,1414,1430.9, -0.01188105,  0.01765969,  0.01763538,  0.33692339,  0.01763538,  0.33692339
18-Dec-25,AUBANK,987.65,990.3, -0.00267954,  0.01868455,  0.01863868,  0.35609146,987.4,988.7, -0.00131572,  0.01782036,  0.01777613,  0.33961249,  0.01863868,  0.35609146
18-Dec-25,AUROPHARMA,1209.35,1193,  0.01361188,  0.01714197,  0.01712621,  0.32719584,1210,1195.3,  0.01222316,  0.01734791,  0.01732606,  0.33101387,  0.01732606,  0.33101387
18-Dec-25,AXISBANK,1229.8,1224.7,  0.00415564,  0.01371794,  0.01368669,  0.26148382,1233,1228.6,  0.00357491,  0.01329888,  0.01326799,  0.25348462,  0.01368669,  0.26148382
18-Dec-25,BAJAJ-AUTO,8830.85,8894.8, -0.00721556,  0.01478730,  0.01475896,  0.28196961,8861,8924.5, -0.00714068,  0.01452866,  0.01450102,  0.27704158,  0.01475896,  0.28196961
18-Dec-25,BAJAJFINSV,2026.3,2021.2,  0.00252008,  0.01485063,  0.01481449,  0.28303040,2029.1,2025.9,  0.00157830,  0.01504187,  0.01500470,  0.28666448,  0.01500470,  0.28666448
18-Dec-25,BAJFINANCE,1000.25,999.6,  0.00065005,  0.01653973,  0.01649831,  0.31519982,1002.2,1003.1, -0.00089762,  0.01641754,  0.01637670,  0.31287643,  0.01649831,  0.31519982
18-Dec-25,BANDHANBNK,145.35,147.85, -0.01705362,  0.02195511,  0.02193340,  0.41903699,146.09,148.63, -0.01723713,  0.02204852,  0.02202714,  0.42082792,  0.02202714,  0.42082792
18-Dec-25,BANKBARODA,288.1,287.6,  0.00173702,  0.01771459,  0.01767077,  0.33759955,288.3,288.15,  0.00052043,  0.01781247,  0.01776781,  0.33945347,  0.01776781,  0.33945347
18-Dec-25,BANKEX,65977.25,65970.79,  0.00009792,  0.00862090,  0.00859933,  0.16428994,66036.9,66040.45, -0.00005376,  0.00888294,  0.00886090,  0.16928717,  0.00886090,  0.16928717
18-Dec-25,BANKINDIA,142.3,141.95,  0.00246262,  0.02008121,  0.02003158,  0.38270274,142.37,142.44, -0.00049156,  0.02021815,  0.02016748,  0.38529922,  0.02016748,  0.38529922
18-Dec-25,BANKNIFTY,58912.85,58926.75, -0.00023591,  0.00838531,  0.00836413,  0.15979655,59074.2,59146.8, -0.00122821,  0.00814525,  0.00812563,  0.15523986,  0.00836413,  0.15979655
18-Dec-25,BDL,1342.5,1324.3,  0.01364953,  0.02669683,  0.02664748,  0.50909930,1343.4,1328,  0.01152966,  0.02689633,  0.02684134,  0.51280311,  0.02684134,  0.51280311
18-Dec-25,BEL,383.45,385.6, -0.00559133,  0.01893178,  0.01888847,  0.36086370,384.35,386.85, -0.00648343,  0.01877109,  0.01872961,  0.35782876,  0.01888847,  0.36086370
18-Dec-25,BHARATFORG,1407.5,1413.3, -0.00411231,  0.01896903,  0.01892367,  0.36153629,1409.8,1417.3, -0.00530580,  0.01944405,  0.01939898,  0.37061698,  0.01939898,  0.37061698
18-Dec-25,BHARTIARTL,2092,2108, -0.00761908,  0.01287122,  0.01285037,  0.24550589,2095.2,2109.1, -0.00661230,  0.01243951,  0.01241712,  0.23722878,  0.01285037,  0.24550589
18-Dec-25,BHEL,275.05,277.85, -0.01012850,  0.02315860,  0.02311171,  0.44154868,275.5,278.75, -0.01172769,  0.02320646,  0.02316323,  0.44253279,  0.02316323,  0.44253279
18-Dec-25,BIOCON,392.25,386.1,  0.01580299,  0.02015064,  0.02013128,  0.38460756,393.55,386.85,  0.01717110,  0.02018192,  0.02016799,  0.38530884,  0.02016799,  0.38530884
18-Dec-25,BLUESTARCO,1854.6,1826.8,  0.01510324,  0.02086633,  0.02084139,  0.39817420,1855.3,1825.9,  0.01597339,  0.02080715,  0.02078584,  0.39711287,  0.02084139,  0.39817420
18-Dec-25,BOSCHLTD,35720.25,35974.9, -0.00710372,  0.01426806,  0.01424129,  0.27207951,35745,36045, -0.00835776,  0.01443651,  0.01441240,  0.27534847,  0.01441240,  0.27534847
18-Dec-25,BPCL,363.35,368.35, -0.01366702,  0.01701373,  0.01699872,  0.32476015,364.65,368.65, -0.01090970,  0.01701047,  0.01698553,  0.32450814,  0.01699872,  0.32476015
18-Dec-25,BRITANNIA,6040.5,6096, -0.00914603,  0.01264867,  0.01263362,  0.24136493,6048.5,6100.5, -0.00856043,  0.01246970,  0.01245307,  0.23791557,  0.01263362,  0.24136493
18-Dec-25,BSE,2682.9,2630.5,  0.01972436,  0.03173159,  0.03168282,  0.60529934,2688.9,2633.5,  0.02081843,  0.03152433,  0.03147981,  0.60142083,  0.03168282,  0.60529934
18-Dec-25,CAMS,752.3,733.8,  0.02489867,  0.02114514,  0.02116564,  0.40436890,754,735.2,  0.02524980,  0.02124972,  0.02127158,  0.40639292,  0.02127158,  0.40639292
18-Dec-25,CANBK,149.85,150.2, -0.00233295,  0.01887946,  0.01883282,  0.35980050,149.7,150.35, -0.00433262,  0.01891547,  0.01887048,  0.36051996,  0.01887048,  0.36051996
18-Dec-25,CDSL,1489.6,1477.3,  0.00829153,  0.02283493,  0.02278523,  0.43531116,1490.8,1478.4,  0.00835247,  0.02357956,  0.02352804,  0.44950263,  0.02352804,  0.44950263
18-Dec-25,CGPOWER,661.8,670.4, -0.01291115,  0.02048947,  0.02045860,  0.39086104,662.55,670.7, -0.01222592,  0.02054568,  0.02051236,  0.39188802,  0.02051236,  0.39188802
18-Dec-25,CHOLAFIN,1679,1673.5,  0.00328114,  0.01935647,  0.01930934,  0.36890436,1686,1679.2,  0.00404137,  0.01849953,  0.01845537,  0.35258926,  0.01930934,  0.36890436
18-Dec-25,CIPLA,1498.9,1496.9,  0.00133520,  0.01340052,  0.01336716,  0.25537930,1502.5,1498.5,  0.00266578,  0.01344040,  0.01340792,  0.25615796,  0.01340792,  0.25615796
18-Dec-25,COALINDIA,385.3,384.75,  0.00142848,  0.01394855,  0.01391393,  0.26582523,386.5,385.85,  0.00168318,  0.01405450,  0.01401986,  0.26784908,  0.01401986,  0.26784908
18-Dec-25,COFORGE,1854.8,1844.7,  0.00546021,  0.02152044,  0.02147006,  0.41018490,1859.2,1851.5,  0.00415017,  0.02130011,  0.02124871,  0.40595603,  0.02147006,  0.41018490
18-Dec-25,COLPAL,2090,2087.35,  0.00126875,  0.01412245,  0.01408726,  0.26913669,2095.8,2089.7,  0.00291483,  0.01420529,  0.01417122,  0.27074081,  0.01417122,  0.27074081
18-Dec-25,CONCOR,498.25,496.35,  0.00382064,  0.01765299,  0.01761093,  0.33645633,498.8,496.75,  0.00411833,  0.01784043,  0.01779813,  0.34003278,  0.01779813,  0.34003278
18-Dec-25,CROMPTON,255.65,249.15,  0.02575420,  0.01597148,  0.01603530,  0.30635403,256.35,249.5,  0.02708478,  0.01611439,  0.01618764,  0.30926436,  0.01618764,  0.30926436
18-Dec-25,CUMMINSIND,4385.35,4512.7, -0.02862620,  0.01751862,  0.01759155,  0.33608618,4389.8,4521.1, -0.02947166,  0.01729867,  0.01738064,  0.33205669,  0.01759155,  0.33608618
18-Dec-25,CYIENT,1141.3,1138.8,  0.00219289,  0.02171417,  0.02166025,  0.41381855,1144.1,1142.3,  0.00157453,  0.02189985,  0.02184524,  0.41735267,  0.02184524,  0.41735267
18-Dec-25,DABUR,492.55,494.15, -0.00324314,  0.01289514,  0.01286473,  0.24578026,493.6,494.5, -0.00182168,  0.01277848,  0.01274716,  0.24353419,  0.01286473,  0.24578026
18-Dec-25,DALBHARAT,2024.4,2073.85, -0.02413342,  0.01505141,  0.01511024,  0.28868077,2028.1,2077.6, -0.02411399,  0.01522261,  0.01528001,  0.29192422,  0.01528001,  0.29192422
18-Dec-25,DELHIVERY,402.35,399.8,  0.00635793,  0.02133163,  0.02128302,  0.40661152,402.6,400.3,  0.00572925,  0.02146957,  0.02141960,  0.40922095,  0.02141960,  0.40922095
18-Dec-25,DIVISLAB,6380,6293,  0.01373019,  0.01590836,  0.01589834,  0.30373734,6390.5,6299.5,  0.01434225,  0.01580326,  0.01579620,  0.30178590,  0.01589834,  0.30373734
18-Dec-25,DIXON,13299,13273.5,  0.00191928,  0.02353336,  0.02347487,  0.44848668,13326,13263,  0.00473881,  0.02353616,  0.02347962,  0.44857750,  0.02347962,  0.44857750
18-Dec-25,DLF,679.05,683.1, -0.00594650,  0.01831766,  0.01827674,  0.34917656,680,683.8, -0.00557268,  0.01834613,  0.01830444,  0.34970576,  0.01830444,  0.34970576
18-Dec-25,DMART,3757.2,3826.2, -0.01819814,  0.01608443,  0.01609572,  0.30750836,3769.6,3825.1, -0.01461572,  0.01604440,  0.01603749,  0.30639576,  0.01609572,  0.30750836
18-Dec-25,DRREDDY,1280,1272,  0.00626961,  0.01257323,  0.01254974,  0.23976253,1279.6,1273.2,  0.00501411,  0.01255889,  0.01253264,  0.23943574,  0.01254974,  0.23976253
18-Dec-25,EICHERMOT,7106.5,7124.45, -0.00252267,  0.01420990,  0.01417541,  0.27082081,7113.5,7144, -0.00427846,  0.01397764,  0.01394578,  0.26643368,  0.01417541,  0.27082081
18-Dec-25,ETERNAL,284.75,284.45,  0.00105411,  0.02299982,  0.02294233,  0.43831264,285.5,285,  0.00175285,  0.02277004,  0.02271328,  0.43393657,  0.02294233,  0.43831264
18-Dec-25,EXIDEIND,359.05,363.8, -0.01314261,  0.01721874,  0.01720062,  0.32861734,359.5,364.1, -0.01271438,  0.01752497,  0.01750408,  0.33441490,  0.01750408,  0.33441490
18-Dec-25,FEDERALBNK,265.4,263.6,  0.00680532,  0.01484839,  0.01481888,  0.28311431,265.5,264.3,  0.00453002,  0.01461645,  0.01458336,  0.27861471,  0.01481888,  0.28311431
18-Dec-25,FINNIFTY,27267.1,27251.95,  0.00055577,  0.00870285,  0.00868118,  0.16585367,27368.5,27375.7, -0.00026304,  0.00843057,  0.00840922,  0.16065794,  0.00868118,  0.16585367
18-Dec-25,FORTIS,866.35,870.95, -0.00529559,  0.01846173,  0.01841945,  0.35190303,866.8,871.65, -0.00557970,  0.01826861,  0.01822709,  0.34822815,  0.01841945,  0.35190303
18-Dec-25,GAIL,167.55,169.05, -0.00891271,  0.01801578,  0.01798178,  0.34354138,168.09,169.34, -0.00740898,  0.01806417,  0.01802645,  0.34439485,  0.01802645,  0.34439485
18-Dec-25,GLENMARK,1957.05,1948.4,  0.00442971,  0.01881782,  0.01877332,  0.35866378,1959.4,1951.9,  0.00383505,  0.01874496,  0.01869991,  0.35726131,  0.01877332,  0.35866378
18-Dec-25,GMRAIRPORT,100.6,100.95, -0.00347309,  0.01926918,  0.01922248,  0.36724500,100.68,101.13, -0.00445965,  0.01946549,  0.01941945,  0.37100800,  0.01941945,  0.37100800
18-Dec-25,GODREJCP,1186.8,1179.7,  0.00600044,  0.01510660,  0.01507478,  0.28800326,1189.1,1180.5,  0.00725864,  0.01480230,  0.01477423,  0.28226128,  0.01507478,  0.28800326
18-Dec-25,GODREJPROP,1999.8,2014.9, -0.00752239,  0.02210826,  0.02205944,  0.42144507,2005.5,2018.7, -0.00656033,  0.02221476,  0.02216411,  0.42344469,  0.02216411,  0.42344469
18-Dec-25,GRASIM,2807.65,2806.6,  0.00037405,  0.01337524,  0.01334190,  0.25489657,2812,2813.1, -0.00039110,  0.01336665,  0.01333332,  0.25473272,  0.01334190,  0.25489657
18-Dec-25,HAL,4259.65,4228.4,  0.00736333,  0.01971214,  0.01966973,  0.37578965,4263,4242.1,  0.00491471,  0.01974174,  0.01969548,  0.37628168,  0.01969548,  0.37628168
18-Dec-25,HAVELLS,1401.2,1397,  0.00300193,  0.01406588,  0.01403231,  0.26808696,1404.2,1398.7,  0.00392451,  0.01419721,  0.01416436,  0.27060980,  0.01416436,  0.27060980
18-Dec-25,HCLTECH,1661.4,1655,  0.00385961,  0.01467813,  0.01464402,  0.27977355,1666.3,1661,  0.00318577,  0.01425129,  0.01421743,  0.27162357,  0.01464402,  0.27977355
18-Dec-25,HDFCAMC,2722.9,2541.2,  0.06906108,  0.01732065,  0.01795403,  0.34301125,2732.7,2548.9,  0.06962824,  0.01719707,  0.01784662,  0.34095915,  0.01795403,  0.34301125
18-Dec-25,HDFCBANK,979.7,984, -0.00437949,  0.01046967,  0.01044786,  0.19960615,982.1,987.5, -0.00548336,  0.01009365,  0.01007576,  0.19249712,  0.01044786,  0.19960615
18-Dec-25,HDFCLIFE,757,753.5,  0.00463424,  0.01325497,  0.01322569,  0.25267649,758.7,754.85,  0.00508739,  0.01299111,  0.01296362,  0.24766970,  0.01322569,  0.25267649
18-Dec-25,HEROMOTOCO,5748.5,5816.95, -0.01183712,  0.01591451,  0.01589667,  0.30370553,5749.5,5827.5, -0.01347520,  0.01581368,  0.01580277,  0.30191151,  0.01589667,  0.30370553
18-Dec-25,HFCL,64.62,64.53,  0.00139373,  0.02684683,  0.02677977,  0.51162675,64.75,64.63,  0.00185500,  0.02735394,  0.02728582,  0.52129487,  0.02728582,  0.52129487
18-Dec-25,HINDALCO,856.7,848.8,  0.00926421,  0.01705865,  0.01702863,  0.32533146,858,849.65,  0.00977960,  0.01703692,  0.01700844,  0.32494572,  0.01702863,  0.32533146
18-Dec-25,HINDPETRO,464,465.45, -0.00312013,  0.01996540,  0.01991672,  0.38050832,464.6,466.4, -0.00386681,  0.02008969,  0.02004138,  0.38288996,  0.02004138,  0.38288996
18-Dec-25,HINDUNILVR,2265.15,2275.6, -0.00460277,  0.01159541,  0.01157081,  0.22106004,2265.6,2275.3, -0.00427229,  0.01143854,  0.01141390,  0.21806221,  0.01157081,  0.22106004
18-Dec-25,HINDZINC,592.15,578.3,  0.02366722,  0.02257937,  0.02258498,  0.43148553,592.35,578.9,  0.02296793,  0.02282742,  0.02282810,  0.43613025,  0.02282810,  0.43613025
18-Dec-25,HUDCO,206.9,207.9, -0.00482161,  0.02656342,  0.02649921,  0.50626670,207.03,207.89, -0.00414538,  0.02685192,  0.02678639,  0.51175329,  0.02678639,  0.51175329
18-Dec-25,ICICIBANK,1356.8,1352.4,  0.00324819,  0.01072822,  0.01070361,  0.20449221,1359.5,1356.5,  0.00220913,  0.01024536,  0.01022103,  0.19527259,  0.01070361,  0.20449221
18-Dec-25,ICICIGI,1949.8,1947,  0.00143708,  0.01481252,  0.01477577,  0.28229062,1955.3,1947.1,  0.00420255,  0.01461665,  0.01458321,  0.27861186,  0.01477577,  0.28229062
18-Dec-25,ICICIPRULI,645.65,630.5,  0.02374441,  0.01423115,  0.01429463,  0.27309845,646.95,631.2,  0.02464624,  0.01428692,  0.01435746,  0.27429884,  0.01435746,  0.27429884
18-Dec-25,IDEA,11.3,11.13,  0.01515856,  0.03498851,  0.03491744,  0.66709683,11.35,11.17,  0.01598613,  0.03530609,  0.03523585,  0.67317998,  0.03523585,  0.67317998
18-Dec-25,IDFCFIRSTB,83.79,83.95, -0.00190771,  0.01715962,  0.01711712,  0.32702220,83.87,84.01, -0.00166786,  0.01736567,  0.01732270,  0.33094979,  0.01732270,  0.33094979
18-Dec-25,IEX,139.75,140.2, -0.00321486,  0.02795075,  0.02788163,  0.53267786,140.06,140.39, -0.00235336,  0.02784595,  0.02777680,  0.53067504,  0.02788163,  0.53267786
18-Dec-25,IIFL,560.5,563.1, -0.00462799,  0.02584113,  0.02577845,  0.49249652,561.9,563.55, -0.00293216,  0.02586113,  0.02579727,  0.49285610,  0.02579727,  0.49285610
18-Dec-25,INDHOTEL,722,713.2,  0.01226325,  0.01783570,  0.01781211,  0.34029995,724.15,715.75,  0.01166761,  0.01770722,  0.01768228,  0.33781943,  0.01781211,  0.34029995
18-Dec-25,INDIANB,777.85,775,  0.00367067,  0.01974033,  0.01969261,  0.37622682,778.45,776.35,  0.00270131,  0.01945353,  0.01940578,  0.37074690,  0.01969261,  0.37622682
18-Dec-25,INDIGO,5115.5,4980.5,  0.02674486,  0.01769169,  0.01774856,  0.33908579,5130.5,4984,  0.02897034,  0.01748877,  0.01756494,  0.33557770,  0.01774856,  0.33908579
18-Dec-25,INDUSINDBK,834.9,833.85,  0.00125843,  0.02319549,  0.02313758,  0.44204291,835.8,834.65,  0.00137687,  0.02316010,  0.02310233,  0.44136934,  0.02313758,  0.44204291
18-Dec-25,INDUSTOWER,408.75,407.2,  0.00379926,  0.02021076,  0.02016184,  0.38519143,409.7,408.6,  0.00268850,  0.02006482,  0.02001557,  0.38239697,  0.02016184,  0.38519143
18-Dec-25,INFY,1626.75,1602,  0.01533131,  0.01486448,  0.01486676,  0.28402901,1627.9,1605.8,  0.01366877,  0.01463225,  0.01462750,  0.27945794,  0.01486676,  0.28402901
18-Dec-25,INOXWIND,124.2,126.05, -0.01478548,  0.02767217,  0.02762271,  0.52773120,124.71,126.43, -0.01369775,  0.02779198,  0.02773925,  0.52995770,  0.02773925,  0.52995770
18-Dec-25,IOC,161.75,163.15, -0.00861809,  0.01604974,  0.01602103,  0.30608135,162.16,163.64, -0.00908539,  0.01625239,  0.01622443,  0.30996724,  0.01622443,  0.30996724
18-Dec-25,IRCTC,663.85,666.1, -0.00338359,  0.01491019,  0.01487467,  0.28418010,665.6,667.25, -0.00247590,  0.01520581,  0.01516887,  0.28980081,  0.01516887,  0.28980081
18-Dec-25,IREDA,131.4,131.45, -0.00038045,  0.02465180,  0.02459008,  0.46979287,131.72,131.17,  0.00418427,  0.02550152,  0.02543946,  0.48602011,  0.02543946,  0.48602011
18-Dec-25,IRFC,110.8,111.1, -0.00270392,  0.02189266,  0.02183873,  0.41722834,111.19,111.25, -0.00053947,  0.02297344,  0.02291599,  0.43780936,  0.02291599,  0.43780936
18-Dec-25,ITC,400.35,399.8,  0.00137474,  0.00967176,  0.00964789,  0.18432265,401.25,401.05,  0.00049857,  0.00955900,  0.00953490,  0.18216408,  0.00964789,  0.18432265
18-Dec-25,JINDALSTEL,986,1001.5, -0.01559780,  0.01800881,  0.01799763,  0.34384433,988.9,1003.9, -0.01505448,  0.01788375,  0.01787076,  0.34142038,  0.01799763,  0.34384433
