target_date,as_of,mode,ticker,ret_oc,exp_oh,dd_ol,buy_win,sell_win,opt_style,atr_points,atr_pct,buy_thr,sell_thr,buy_soft,sell_soft,direction_score,strength,volatility_annualized,delivery_per,delivery_spike,has_bulk_deal,fii_sentiment
2025-12-17,2025-12-17,aggressive,NIFTY,-0.003237136640253162,0.0010327228209197853,-0.005098013282884542,0,1,both,190.17522321428572,0.007341992261192785,0.003303896517536753,0.003303896517536753,0.13892321323398943,0.6857913585535943,-0.5468681453196049,0.6857913585535943,0.0,0.0,0,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,BANKNIFTY,-0.0024723862643796844,0.0009208711417195294,-0.004594370677547838,0,1,both,504.65011160714283,0.008542850600158462,0.003844282770071308,0.003844282770071308,0.10646356875013796,0.5311634563543612,-0.4246998876042233,0.5311634563543612,0.0,0.0,0,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,ADANIENT.NS,-0.0067183204307545916,0.00329235719088394,-0.011834888992925396,0,1,both,56.80714634486607,0.025274579051719818,0.011373560573273917,0.011373560573273917,0.12865538924139014,0.46247176771383774,-0.3338163784724476,0.46247176771383774,0.4604,27.56,0,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,ADANIPORTS.NS,-0.005220485165160131,0.003948881942621478,-0.00990557994755903,0,1,both,25.71429443359375,0.01721055809769988,0.007744751143964946,0.007744751143964946,0.2266126578557299,0.5684469255185185,-0.34183426766278857,0.5684469255185185,0.3611,55.51,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,APOLLOHOSP.NS,-0.026375017583345057,0.0,-0.027781685187790124,0,1,both,105.60714285714286,0.01485541466551454,0.006684936599481543,0.006684936599481543,0.0,1.0,-1.0,1.0,0.2503,67.58,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,ASIANPAINT.NS,-0.005107160295758929,0.0023214285714285715,-0.01,0,1,both,52.271414620535715,0.01866836236447704,0.008400763064014669,0.008400763064014669,0.12281575184111516,0.5290524694694192,-0.40623671762830404,0.5290524694694192,0.2522,64.83,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,AXISBANK.NS,0.0033589838341339844,0.012616766116736865,-0.0002457207634045077,1,0,both,20.785731724330358,0.01702911038839925,0.007663099674779663,0.007663099674779663,0.7317471839618004,0.014251312499458164,0.7174958714623422,0.7317471839618004,0.2617,59.24,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,BAJAJ-AUTO.NS,-0.012544404973357017,0.00011101243339253997,-0.016540852575488454,0,1,both,138.32142857142858,0.01535539837604669,0.0069099292692210105,0.0069099292692210105,0.007140284272567601,1.0,-0.9928597157274324,1.0,0.2828,64.51,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,BAJAJFINSV.NS,-0.0068789309826480455,0.0043239234666146206,-0.01159590023198878,0,1,both,36.60711669921875,0.017986987803404894,0.008094144511532203,0.008094144511532203,0.23742395014097045,0.6367236746387009,-0.3992997244977305,0.6367236746387009,0.2847,46.37,0,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,BAJFINANCE.NS,-0.0004000244140625,0.01120001220703125,-0.00470001220703125,0,0,both,18.371442522321427,0.018371442522321427,0.008267149135044642,0.008267149135044642,0.602116052560859,0.2526740814897409,0.3494419710711181,0.602116052560859,0.3152,62.23,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,BHARTIARTL.NS,-0.004533479983720884,0.00491117390637664,-0.010011425356451522,0,1,both,30.685686383928573,0.014490784363814182,0.006520852963716382,0.006520852963716382,0.3347328900889099,0.6823528157134274,-0.34761992562451755,0.6823528157134274,0.2465,66.45,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,BPCL.NS,-0.004459442963471284,0.007702719198690878,-0.010810810810810811,0,1,both,8.017859322684151,0.021669890061308518,0.009751450527588834,0.009751450527588834,0.3510688738345278,0.49272718876140903,-0.14165831492688125,0.49272718876140903,0.3248,52.65,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,BRITANNIA.NS,0.005940594059405941,0.009240924092409241,-0.0014851485148514852,1,0,both,106.07142857142857,0.017503536067892504,0.007876591230551627,0.007876591230551627,0.5214282745146943,0.08380097268986159,0.4376273018248327,0.5214282745146943,0.2407,70.39,1,0,0.15123176489250373
2025-12-17,2025-12-17,aggressive,CIPLA.NS,-0.0004673819332837151,0.005141608819254179,-0.004407035051770252,0,0,both,18.842878069196427,0.012582050197900232,0.005661922589055105,0.005661922589055105,0.40360132786722547,0.3459394250669365,0.05766190280028899,0.40360132786722547,0.256,58.4,1,0,0.15123176489250373
