INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,GAIL      ,24/02/2026,00000172.07,00000172.07,00000170.26,00000170.88,000000001269450,       40904451.00,           239400,              076,              075
FUTSTK    ,GLENMARK  ,30/12/2025,00001988.00,00001995.70,00001959.70,00001968.00,000000014328375,     2488047375.00,          1260750,             3362,             2668
FUTSTK    ,GLENMARK  ,27/01/2026,00002002.20,00002008.00,00001972.70,00001980.10,000000000227625,      208660687.50,           105000,              280,              246
FUTSTK    ,GLENMARK  ,24/02/2026,00002016.00,00002016.00,00001988.50,00001993.50,000000000020625,        8244037.50,             4125,              011,              011
FUTSTK    ,GMRAIRPORT,30/12/2025,00000105.30,00000106.08,00000102.92,00000103.61,000000161868825,     3165877728.00,         30341250,             4350,             3433
FUTSTK    ,GMRAIRPORT,27/01/2026,00000105.96,00000106.91,00000103.58,00000104.15,000000014152275,      706375129.50,          6702975,              961,              812
FUTSTK    ,GMRAIRPORT,24/02/2026,00000107.01,00000107.01,00000104.20,00000104.65,000000002462175,       41837096.25,           397575,              057,              055
FUTSTK    ,GODREJCP  ,30/12/2025,00001174.80,00001199.90,00001166.60,00001184.20,000000009790000,     3467886200.00,          2919000,             5838,             5154
FUTSTK    ,GODREJCP  ,27/01/2026,00001174.20,00001205.90,00001174.10,00001190.60,000000000178000,      246548950.00,           206500,              413,              375
FUTSTK    ,GODREJCP  ,24/02/2026,00001199.00,00001206.40,00001189.90,00001193.60,000000000013000,       20385500.00,            17000,              034,              030
FUTSTK    ,GODREJPROP,30/12/2025,00002083.00,00002083.00,00002023.20,00002031.00,000000008494750,     1150726857.50,           563475,             2049,             1669
FUTSTK    ,GODREJPROP,27/01/2026,00002068.10,00002075.00,00002035.00,00002041.10,000000000318175,      258366515.00,           126225,              459,              355
FUTSTK    ,GODREJPROP,24/02/2026,00002087.00,00002087.00,00002048.00,00002051.90,000000000077550,       31092462.50,            15125,              055,              046
FUTSTK    ,GRASIM    ,30/12/2025,00002829.20,00002838.20,00002798.20,00002806.80,000000015084000,     1945886725.00,           691000,             2764,             2380
FUTSTK    ,GRASIM    ,27/01/2026,00002849.00,00002854.50,00002816.00,00002821.00,000000000906000,      215863875.00,            76250,              305,              224
FUTSTK    ,HAL       ,30/12/2025,00004341.50,00004341.50,00004259.00,00004275.80,000000009275400,     3333588465.00,           778500,             5190,             4480
FUTSTK    ,HAL       ,27/01/2026,00004358.10,00004358.20,00004285.00,00004299.40,000000000976350,     1027341420.00,           238650,             1591,             1476
FUTSTK    ,HAL       ,24/02/2026,00004345.00,00004345.00,00004297.20,00004307.80,000000000150150,      132653820.00,            30750,              205,              199
FUTSTK    ,HAVELLS   ,30/12/2025,00001421.40,00001429.30,00001412.00,00001418.00,000000008007500,     1083263300.00,           762500,             1525,             1306
FUTSTK    ,HAVELLS   ,27/01/2026,00001422.50,00001435.20,00001418.10,00001424.30,000000000443500,      168388100.00,           118000,              236,              230
FUTSTK    ,HAVELLS   ,24/02/2026,00001434.00,00001440.00,00001431.50,00001434.60,000000000043000,        7181300.00,             5000,              010,              010
FUTSTK    ,HCLTECH   ,30/12/2025,00001688.30,00001688.30,00001652.30,00001657.70,000000016261000,     4478822215.00,          2695000,             7700,             7004
FUTSTK    ,HCLTECH   ,27/01/2026,00001676.10,00001678.10,00001649.40,00001654.90,000000001005900,      821923270.00,           495950,             1417,              961
FUTSTK    ,HCLTECH   ,24/02/2026,00001687.20,00001687.20,00001660.90,00001666.90,000000000087150,       74715480.00,            44800,              128,              114
FUTSTK    ,HDFCAMC   ,30/12/2025,00002621.10,00002621.10,00002573.80,00002592.80,000000004412100,     2918103570.00,          1125600,             3752,             3516
FUTSTK    ,HDFCAMC   ,27/01/2026,00002620.00,00002622.70,00002588.50,00002608.20,000000000377400,      557752980.00,           213900,              713,              702
FUTSTK    ,HDFCAMC   ,24/02/2026,00002634.00,00002636.10,00002620.00,00002623.00,000000000017700,        7094310.00,             2700,              009,              009
FUTSTK    ,HDFCBANK  ,30/12/2025,00000996.00,00001002.00,00000995.00,00000998.20,000000189409550,    20720823695.00,         20747100,            37722,            24168
FUTSTK    ,HDFCBANK  ,27/01/2026,00001002.90,00001008.00,00001000.80,00001004.20,000000028176500,     7072271690.00,          7038350,            12797,             9533
FUTSTK    ,HDFCBANK  ,24/02/2026,00001009.60,00001013.90,00001006.90,00001010.30,000000000849750,       41693245.00,            41250,              075,              065
FUTSTK    ,HDFCLIFE  ,30/12/2025,00000776.75,00000784.55,00000765.50,00000767.45,000000028406400,     2584499280.00,          3330800,             3028,             2661
FUTSTK    ,HDFCLIFE  ,27/01/2026,00000780.30,00000789.05,00000770.00,00000772.25,000000002157100,      591630215.00,           757900,              689,              515
FUTSTK    ,HDFCLIFE  ,24/02/2026,00000790.00,00000793.00,00000776.80,00000776.95,000000000128700,       14660250.00,            18700,              017,              017
FUTSTK    ,HEROMOTOCO,30/12/2025,00005960.00,00005995.00,00005942.00,00005960.50,000000005837400,     3012907350.00,           505050,             3367,             3087
FUTSTK    ,HEROMOTOCO,27/01/2026,00005982.50,00006025.00,00005978.00,00005995.00,000000000169500,      143991825.00,            24000,              160,              150
FUTSTK    ,HEROMOTOCO,24/02/2026,00005973.50,00006001.50,00005973.50,00005980.50,000000000033750,       15258525.00,             2550,              017,              016
FUTSTK    ,HFCL      ,30/12/2025,00000066.61,00000066.63,00000065.21,00000065.48,000000105302700,      637073659.50,          9668550,             1499,             1307
FUTSTK    ,HINDALCO  ,30/12/2025,00000844.20,00000846.25,00000834.05,00000840.30,000000076062000,     5276189135.00,          6286700,             8981,             6661
FUTSTK    ,HINDALCO  ,27/01/2026,00000850.80,00000851.30,00000839.10,00000845.20,000000001926400,      503302765.00,           596400,              852,              683
FUTSTK    ,HINDALCO  ,24/02/2026,00000855.25,00000855.25,00000844.35,00000850.45,000000000197400,       60560360.00,            71400,              102,              093
FUTSTK    ,HINDPETRO ,30/12/2025,00000468.75,00000469.85,00000461.20,00000466.00,000000037507050,     2060094161.25,          4430700,             2188,             1917
FUTSTK    ,HINDPETRO ,27/01/2026,00000470.25,00000472.55,00000464.00,00000468.90,000000001212975,      240483330.00,           514350,              254,              232
FUTSTK    ,HINDPETRO ,24/02/2026,00000472.00,00000472.50,00000464.70,00000468.60,000000000212625,       23698575.00,            50625,              025,              022
FUTSTK    ,HINDUNILVR,30/12/2025,00002293.90,00002304.30,00002283.40,00002286.80,000000008963400,     2780152320.00,          1212000,             4040,             3429
FUTSTK    ,HINDUNILVR,27/01/2026,00002310.00,00002320.20,00002298.70,00002302.10,000000001536600,      541872180.00,           234600,              782,              705
FUTSTK    ,HINDUNILVR,24/02/2026,00002318.20,00002332.20,00002312.30,00002316.50,000000000163200,       73156740.00,            31500,              105,              093
FUTSTK    ,HINDZINC  ,30/12/2025,00000566.90,00000574.00,00000557.25,00000568.60,000000032515175,     6054390632.50,         10679550,             8718,             7422
FUTSTK    ,HINDZINC  ,27/01/2026,00000567.00,00000577.00,00000560.70,00000571.50,000000002696225,      773525882.50,          1356075,             1107,             1053
FUTSTK    ,HINDZINC  ,24/02/2026,00000570.00,00000580.45,00000565.70,00000575.50,000000000919975,      262185525.00,           455700,              372,              363
FUTSTK    ,HUDCO     ,30/12/2025,00000215.26,00000215.26,00000210.14,00000210.93,000000032531325,      978678286.50,          4617600,             1664,             1481
FUTSTK    ,HUDCO     ,27/01/2026,00000216.75,00000216.75,00000211.50,00000212.30,000000002577975,      173985534.75,           815850,              294,              287
FUTSTK    ,HUDCO     ,24/02/2026,00000217.50,00000217.50,00000212.53,00000213.13,000000000374625,       13080656.25,            61050,              022,              022
FUTSTK    ,ICICIBANK ,30/12/2025,00001366.30,00001371.90,00001360.30,00001370.30,000000103854800,    11833599680.00,          8652700,            12361,            10607
FUTSTK    ,ICICIBANK ,27/01/2026,00001376.30,00001380.50,00001369.00,00001378.90,000000014086100,     3253405540.00,          2364600,             3378,             3184
FUTSTK    ,ICICIBANK ,24/02/2026,00001383.90,00001388.40,00001377.80,00001386.30,000000000886900,       87141740.00,            63000,              090,              087
FUTSTK    ,ICICIGI   ,30/12/2025,00001960.00,00001968.60,00001941.40,00001952.60,000000005925400,      966684972.50,           494000,             1520,             1406
FUTSTK    ,ICICIGI   ,27/01/2026,00001959.80,00001980.50,00001958.20,00001963.20,000000000089700,       84498797.50,            42900,              132,              109
FUTSTK    ,ICICIGI   ,24/02/2026,00001976.60,00001978.10,00001976.60,00001978.10,000000000005200,        1285277.50,              650,              002,              002
FUTSTK    ,ICICIPRULI,30/12/2025,00000650.70,00000655.50,00000637.45,00000639.90,000000016043200,     1423969975.00,          2198725,             2377,             2050
FUTSTK    ,ICICIPRULI,27/01/2026,00000651.00,00000658.55,00000641.45,00000643.85,000000000373700,      135708600.00,           208125,              225,              223
FUTSTK    ,ICICIPRULI,24/02/2026,00000660.05,00000660.05,00000648.00,00000648.00,000000000034225,        3651946.25,             5550,              006,              005
FUTSTK    ,IDEA      ,30/12/2025,00000011.41,00000011.48,00000011.13,00000011.29,000006017623200,     7654537217.25,        675867600,             9456,             7507
FUTSTK    ,IDEA      ,27/01/2026,00000011.52,00000011.56,00000011.21,00000011.37,000000806452425,     2063098714.50,        180974700,             2532,             2206
FUTSTK    ,IDEA      ,24/02/2026,00000011.55,00000011.63,00000011.29,00000011.45,000000113359350,      383558436.75,         33450300,              468,              459
FUTSTK    ,IDFCFIRSTB,30/12/2025,00000083.84,00000084.18,00000083.24,00000083.52,000000308449400,     3971883613.25,         47506550,             5122,             4464
FUTSTK    ,IDFCFIRSTB,27/01/2026,00000084.13,00000084.66,00000083.75,00000084.08,000000042368200,     1063871809.00,         12651100,             1364,             1192
FUTSTK    ,IDFCFIRSTB,24/02/2026,00000084.82,00000085.05,00000084.30,00000084.45,000000003960425,      169489309.50,          2003400,              216,              189
FUTSTK    ,IEX       ,30/12/2025,00000143.56,00000143.56,00000140.11,00000140.51,000000050610000,      713491987.50,          5058750,             1349,             1181
FUTSTK    ,IEX       ,27/01/2026,00000143.50,00000143.50,00000141.00,00000141.30,000000004500000,       72295125.00,           510000,              136,              116
FUTSTK    ,IEX       ,24/02/2026,00000143.36,00000143.36,00000140.80,00000140.96,000000001177500,       26538937.50,           187500,              050,              048
FUTSTK    ,IIFL      ,30/12/2025,00000581.95,00000581.95,00000564.20,00000567.45,000000011754600,      965790210.00,          1701150,             1031,              894
FUTSTK    ,IIFL      ,27/01/2026,00000579.00,00000579.00,00000567.95,00000570.95,000000000396000,       84880125.00,           148500,              090,              089
FUTSTK    ,INDHOTEL  ,30/12/2025,00000734.20,00000734.20,00000724.80,00000727.45,000000024959000,     1526404900.00,          2092000,             2092,             1856
FUTSTK    ,INDHOTEL  ,27/01/2026,00000735.35,00000738.05,00000730.00,00000732.15,000000001421000,      147452350.00,           201000,              201,              192
FUTSTK    ,INDHOTEL  ,24/02/2026,00000737.00,00000741.35,00000735.00,00000735.60,000000000134000,        8845700.00,            12000,              012,              012
FUTSTK    ,INDIANB   ,30/12/2025,00000786.75,00000786.75,00000767.85,00000774.75,000000011327000,     1834021400.00,          2368000,             2368,             2021
FUTSTK    ,INDIANB   ,27/01/2026,00000784.80,00000784.80,00000771.25,00000779.35,000000000556000,      181255950.00,           233000,              233,              208
FUTSTK    ,INDIANB   ,24/02/2026,00000786.50,00000786.50,00000775.00,00000783.30,000000000067000,        9360800.00,            12000,              012,              012
FUTSTK    ,INDIGO    ,30/12/2025,00004999.50,00005008.50,00004966.50,00004979.50,000000011289750,     8501702775.00,          1704150,            11361,             9778
FUTSTK    ,INDIGO    ,27/01/2026,00005013.00,00005034.00,00004994.50,00005002.00,000000001133550,     1288979850.00,           257100,             1714,             1385
FUTSTK    ,INDIGO    ,24/02/2026,00005041.00,00005061.50,00005021.50,00005034.50,000000000184350,      127867200.00,            25350,              169,              156
FUTSTK    ,INDUSINDBK,30/12/2025,00000859.00,00000859.00,00000843.00,00000846.60,000000044587900,     3064122075.00,          3614800,             5164,             4516
FUTSTK    ,INDUSINDBK,27/01/2026,00000855.45,00000863.10,00000848.10,00000851.90,000000003481800,      572007765.00,           671300,              959,              880
FUTSTK    ,INDUSINDBK,24/02/2026,00000866.00,00000867.95,00000853.25,00000855.40,000000000373800,       25850370.00,            30100,              043,              043
FUTSTK    ,INDUSTOWER,30/12/2025,00000410.25,00000411.90,00000406.30,00000409.60,000000082567300,     2671945165.00,          6533100,             3843,             3214
FUTSTK    ,INDUSTOWER,27/01/2026,00000412.75,00000414.45,00000409.05,00000412.40,000000002448000,      434691360.00,          1055700,              621,              475
FUTSTK    ,INDUSTOWER,24/02/2026,00000413.00,00000416.00,00000412.00,00000415.00,000000000188700,        7034005.00,            17000,              010,              010
FUTSTK    ,INFY      ,30/12/2025,00001607.00,00001607.00,00001591.00,00001596.80,000000061067600,    12915379320.00,          8089200,            20223,            12247
FUTSTK    ,INFY      ,27/01/2026,00001619.50,00001619.50,00001600.30,00001606.80,000000008258800,     4732103400.00,          2943200,             7358,             1632
FUTSTK    ,INFY      ,24/02/2026,00001622.70,00001622.70,00001611.00,00001616.10,000000000345200,      112365040.00,            69600,              174,              147
FUTSTK    ,INOXWIND  ,30/12/2025,00000126.42,00000127.58,00000125.26,00000127.20,000000083275672,      966959763.20,          7646664,             2337,             1995
FUTSTK    ,INOXWIND  ,27/01/2026,00000127.32,00000128.37,00000126.18,00000127.94,000000005469750,       99501187.50,           782925,              219,              202
FUTSTK    ,INOXWIND  ,24/02/2026,00000127.10,00000128.85,00000127.00,00000128.73,000000000790075,        3201662.75,            25025,              007,              007
FUTSTK    ,IOC       ,30/12/2025,00000169.88,00000169.88,00000166.37,00000168.07,000000091133250,     4123730471.25,         24526125,             5031,             4549
FUTSTK    ,IOC       ,27/01/2026,00000170.33,00000170.72,00000167.41,00000168.92,000000004787250,      548139101.25,          3246750,              666,              561
FUTSTK    ,IOC       ,24/02/2026,00000171.24,00000171.24,00000168.27,00000169.81,000000000682500,       43826493.75,           258375,              053,              053
FUTSTK    ,IRCTC     ,30/12/2025,00000674.80,00000674.80,00000669.95,00000672.50,000000018155375,      688225825.00,          1023750,             1170,              998
FUTSTK    ,IRCTC     ,27/01/2026,00000676.05,00000677.90,00000673.40,00000675.95,000000001883000,      204525343.75,           302750,              346,              298
FUTSTK    ,IRCTC     ,24/02/2026,00000677.20,00000679.30,00000675.05,00000677.00,000000000387625,       77091918.75,           113750,              130,              115
FUTSTK    ,IREDA     ,30/12/2025,00000135.30,00000135.48,00000132.80,00000133.68,000000040820400,      625328680.50,          4664400,             1352,             1120
FUTSTK    ,IREDA     ,27/01/2026,00000134.82,00000134.82,00000132.58,00000133.16,000000010712250,      218311687.50,          1631850,              473,              348
FUTSTK    ,IREDA     ,24/02/2026,00000134.40,00000134.44,00000132.84,00000133.31,000000001259250,       18019729.50,           134550,              039,              039
FUTSTK    ,IRFC      ,30/12/2025,00000113.51,00000113.51,00000111.62,00000112.07,000000041556500,      425366307.50,          3782500,              890,              791
FUTSTK    ,IRFC      ,27/01/2026,00000113.51,00000113.88,00000112.30,00000112.80,000000004917250,      109706652.50,           969000,              228,              200
FUTSTK    ,IRFC      ,24/02/2026,00000114.60,00000114.61,00000113.06,00000113.40,000000000807500,       16933827.50,           148750,              035,              032
FUTSTK    ,ITC       ,30/12/2025,00000403.80,00000407.15,00000402.50,00000403.20,000000158048000,     5872898480.00,         14513600,             9071,             7538
FUTSTK    ,ITC       ,27/01/2026,00000405.00,00000409.50,00000405.00,00000405.55,000000013254400,     1150183360.00,          2827200,             1767,             1383
FUTSTK    ,ITC       ,24/02/2026,00000403.65,00000406.50,00000402.80,00000403.10,000000002248000,      121600800.00,           300800,              188,              187
FUTSTK    ,JINDALSTEL,30/12/2025,00001031.70,00001031.70,00001008.00,00001012.50,000000012362500,     1882900187.50,          1854375,             2967,             2475
FUTSTK    ,JINDALSTEL,27/01/2026,00001036.00,00001036.00,00001014.20,00001017.60,000000000236250,       89424437.50,            87500,              140,              134
FUTSTK    ,JINDALSTEL,24/02/2026,00001036.00,00001036.00,00001021.00,00001022.50,000000000031250,        9614875.00,             9375,              015,              014
FUTSTK    ,JIOFIN    ,30/12/2025,00000299.90,00000299.90,00000295.00,00000295.85,000000137120150,     2969976060.00,         10015700,             4262,             3627
FUTSTK    ,JIOFIN    ,27/01/2026,00000302.25,00000302.25,00000296.90,00000297.50,000000019667150,      943452150.00,          3160750,             1345,             1088
FUTSTK    ,JIOFIN    ,24/02/2026,00000301.05,00000301.70,00000298.75,00000299.15,000000002857600,       91626852.50,           305500,              130,              117
FUTSTK    ,JSWENERGY ,30/12/2025,00000485.90,00000485.95,00000472.20,00000479.20,000000046108000,     1704780250.00,          3559000,             3559,             2956
FUTSTK    ,JSWENERGY ,27/01/2026,00000488.00,00000488.00,00000475.85,00000482.25,000000001788000,      264469000.00,           548000,              548,              501
FUTSTK    ,JSWENERGY ,24/02/2026,00000487.05,00000487.05,00000480.50,00000483.00,000000000182000,        4836000.00,            10000,              010,              010
FUTSTK    ,JSWSTEEL  ,30/12/2025,00001115.70,00001115.70,00001081.10,00001085.70,000000047343825,     5540048257.50,          5065200,             7504,             5798
FUTSTK    ,JSWSTEEL  ,27/01/2026,00001119.00,00001119.00,00001088.10,00001092.70,000000002033775,     1010934405.00,           918675,             1361,             1188
FUTSTK    ,JSWSTEEL  ,24/02/2026,00001122.10,00001122.10,00001095.60,00001098.20,000000000171450,       28358640.00,            25650,              038,              037
FUTSTK    ,JUBLFOOD  ,30/12/2025,00000575.95,00000577.70,00000559.00,00000561.05,000000020001250,     3672037000.00,          6476250,             5181,             4360
FUTSTK    ,JUBLFOOD  ,27/01/2026,00000579.65,00000581.05,00000563.30,00000564.50,000000001758750,      911303875.00,          1596250,             1277,             1061
FUTSTK    ,JUBLFOOD  ,24/02/2026,00000582.85,00000582.85,00000567.00,00000567.50,000000000196250,      126239500.00,           220000,              176,              175
FUTIDX    ,MIDCPNIFTY,30/12/2025,00013861.05,00013861.05,00013738.00,00013776.85,000000002419480,     8821355060.00,           639800,             4570,             3778
FUTIDX    ,MIDCPNIFTY,27/01/2026,00013940.00,00013940.00,00013825.35,00013856.10,000000000110520,      811902444.00,            58560,              488,              384
FUTIDX    ,MIDCPNIFTY,24/02/2026,00013971.60,00013975.20,00013905.00,00013933.00,000000000014040,       43453704.00,             3120,              026,              025
FUTIDX    ,NIFTY     ,30/12/2025,00026012.00,00026045.00,00025929.50,00025940.70,000000016215525,   126234675765.00,          4859250,            64790,            38957
FUTIDX    ,NIFTY     ,27/01/2026,00026211.00,00026228.60,00026099.00,00026112.90,000000001501825,    10330306421.50,           395070,             6078,             4606
FUTIDX    ,NIFTY     ,24/02/2026,00026375.00,00026375.00,00026250.00,00026257.40,000000000544310,     3106656189.00,           118170,             1818,             1538
FUTIDX    ,NIFTYNXT50,30/12/2025,00068505.40,00068714.60,00068300.00,00068492.00,000000000026250,      279027255.00,             4075,              163,              147
FUTIDX    ,NIFTYNXT50,27/01/2026,00069116.60,00069116.60,00068760.00,00068929.40,000000000003175,       37876960.00,              550,              022,              021
FUTSTK    ,KALYANKJIL,30/12/2025,00000481.00,00000481.40,00000474.20,00000479.65,000000032327775,     1062438290.00,          2221925,             1891,             1483
FUTSTK    ,KALYANKJIL,27/01/2026,00000484.10,00000484.10,00000477.45,00000482.60,000000001012850,      225598413.75,           468825,              399,              287
FUTSTK    ,KALYANKJIL,24/02/2026,00000482.85,00000486.90,00000481.00,00000486.10,000000000157450,       21621468.75,            44650,              038,              037
FUTSTK    ,KAYNES    ,30/12/2025,00004220.00,00004250.00,00004132.50,00004194.50,000000003254500,     3326580650.00,           792800,             7928,             6974
FUTSTK    ,KAYNES    ,27/01/2026,00004237.00,00004272.50,00004155.00,00004217.00,000000000416900,      511353750.00,           121300,             1213,             1114
FUTSTK    ,KAYNES    ,24/02/2026,00004249.50,00004280.00,00004185.00,00004242.50,000000000093500,       31776750.00,             7500,              075,              073
FUTSTK    ,KEI       ,30/12/2025,00004190.00,00004197.00,00004136.60,00004165.60,000000001007475,      707895510.00,           170100,              972,              877
FUTSTK    ,KEI       ,27/01/2026,00004171.40,00004190.00,00004140.20,00004163.40,000000000078400,       72869195.00,            17500,              100,              098
FUTSTK    ,KEI       ,24/02/2026,00004154.30,00004181.60,00004154.30,00004181.60,000000000002625,        2918720.00,              700,              004,              004
FUTSTK    ,KFINTECH  ,30/12/2025,00001052.00,00001052.00,00001032.10,00001035.20,000000003279600,      455796450.00,           438750,              975,              904
FUTSTK    ,KFINTECH  ,27/01/2026,00001042.30,00001042.30,00001031.20,00001033.00,000000000292000,       81331250.00,            78500,              157,              147
FUTSTK    ,KFINTECH  ,24/02/2026,00001038.00,00001043.00,00001032.90,00001033.50,000000000017500,        5698400.00,             5500,              011,              011
FUTSTK    ,KOTAKBANK ,30/12/2025,00002189.30,00002199.00,00002180.00,00002189.00,000000036224400,     6159343440.00,          2814000,             7035,             5513
FUTSTK    ,KOTAKBANK ,27/01/2026,00002204.50,00002211.90,00002193.70,00002202.60,000000004105600,     1370701360.00,           622400,             1556,             1516
FUTSTK    ,KOTAKBANK ,24/02/2026,00002206.70,00002224.00,00002204.50,00002213.50,000000000109200,       35424200.00,            16000,              040,              033
FUTSTK    ,KPITTECH  ,30/12/2025,00001220.50,00001220.50,00001140.00,00001173.50,000000003552800,     1725128400.00,          1457600,             3644,             3211
FUTSTK    ,KPITTECH  ,27/01/2026,00001204.00,00001208.70,00001169.50,00001179.00,000000000282200,      309834605.00,           260100,              612,              528
FUTSTK    ,KPITTECH  ,24/02/2026,00001200.00,00001203.90,00001175.00,00001180.30,000000000037825,       32910767.50,            27625,              065,              065
FUTSTK    ,LAURUSLABS,30/12/2025,00001006.90,00001010.00,00000996.60,00001005.00,000000015010150,     1772358545.00,          1768000,             2080,             1737
FUTSTK    ,LAURUSLABS,27/01/2026,00001013.00,00001016.20,00001001.50,00001010.90,000000001199350,      310050760.00,           307700,              362,              317
FUTSTK    ,LAURUSLABS,24/02/2026,00001020.00,00001020.00,00001010.00,00001017.00,000000000214200,       13777735.00,            13600,              016,              016
FUTSTK    ,LICHSGFIN ,30/12/2025,00000533.55,00000536.40,00000525.30,00000526.90,000000033114000,     1187755600.00,          2241000,             2241,             1764
FUTSTK    ,LICHSGFIN ,27/01/2026,00000537.00,00000539.00,00000528.80,00000530.05,000000002585000,      268953150.00,           504000,              504,              367
FUTSTK    ,LICHSGFIN ,24/02/2026,00000540.20,00000540.20,00000532.25,00000533.80,000000000233000,       21924600.00,            41000,              041,              041
FUTSTK    ,LICI      ,30/12/2025,00000858.00,00000861.25,00000852.60,00000856.65,000000010637200,     1586189500.00,          1850800,             2644,             2317
FUTSTK    ,LICI      ,27/01/2026,00000863.70,00000867.15,00000858.35,00000862.85,000000001371300,      314511505.00,           364700,              521,              413
FUTSTK    ,LICI      ,24/02/2026,00000867.00,00000869.15,00000862.00,00000865.30,000000000194600,       56953435.00,            65800,              094,              091
FUTSTK    ,LODHA     ,30/12/2025,00001090.20,00001099.00,00001072.50,00001076.00,000000012537450,      726185880.00,           670500,             1490,             1283
FUTSTK    ,LODHA     ,27/01/2026,00001094.60,00001109.60,00001078.40,00001080.70,000000000393300,      101845800.00,            93600,              208,              173
FUTSTK    ,LODHA     ,24/02/2026,00001107.20,00001107.20,00001085.40,00001086.70,000000000067950,       12852990.00,            11700,              026,              024
FUTSTK    ,LT        ,30/12/2025,00004095.00,00004107.60,00004058.10,00004068.80,000000012126450,     5208306092.50,          1279425,             7311,             5579
FUTSTK    ,LT        ,27/01/2026,00004121.70,00004121.70,00004083.80,00004094.70,000000001708175,      937065377.50,           228900,             1308,             1024
FUTSTK    ,LT        ,24/02/2026,00004133.00,00004133.00,00004110.00,00004117.00,000000000075075,       21614932.50,             5250,              030,              028
FUTSTK    ,LTF       ,30/12/2025,00000305.00,00000305.00,00000300.65,00000301.55,000000039122816,     2318458546.50,          7674640,             1720,             1514
FUTSTK    ,LTF       ,27/01/2026,00000305.80,00000305.85,00000302.25,00000303.45,000000001797750,      153071887.50,           504000,              224,              211
FUTSTK    ,LTF       ,24/02/2026,00000306.50,00000306.50,00000304.05,00000304.65,000000000186750,       10988775.00,            36000,              016,              016
FUTSTK    ,LTIM      ,30/12/2025,00006275.00,00006285.00,00006208.00,00006228.00,000000002073150,     2235530175.00,           358800,             2392,             2100
FUTSTK    ,LTIM      ,27/01/2026,00006290.50,00006290.50,00006243.00,00006264.50,000000000159600,      261078450.00,            41700,              278,              149
FUTSTK    ,LTIM      ,24/02/2026,00006300.00,00006300.00,00006260.00,00006296.50,000000000006150,        8486025.00,             1350,              009,              008
FUTSTK    ,LUPIN     ,30/12/2025,00002104.60,00002104.60,00002083.30,00002092.30,000000007321050,     1376033975.00,           657475,             1547,             1281
FUTSTK    ,LUPIN     ,27/01/2026,00002105.40,00002116.30,00002100.00,00002105.20,000000000271575,      263086432.50,           124950,              294,              147
FUTSTK    ,LUPIN     ,24/02/2026,00002117.40,00002120.10,00002117.40,00002120.10,000000000019125,        2700917.50,             1275,              003,              003
FUTSTK    ,M&M       ,30/12/2025,00003601.00,00003638.80,00003583.00,00003629.80,000000017379400,     5738735000.00,          1583000,             7915,             6129
FUTSTK    ,M&M       ,27/01/2026,00003620.20,00003661.30,00003608.20,00003652.10,000000001414000,     1117655940.00,           306200,             1531,              884
FUTSTK    ,M&M       ,24/02/2026,00003636.20,00003677.50,00003634.00,00003675.10,000000000124600,       72512400.00,            19800,              099,              089
FUTSTK    ,MANAPPURAM,30/12/2025,00000285.20,00000285.55,00000281.65,00000283.85,000000039567000,     1116687750.00,          3939000,             1313,             1024
FUTSTK    ,MANAPPURAM,27/01/2026,00000286.90,00000286.90,00000283.80,00000285.70,000000001329000,      159107100.00,           558000,              186,              169
FUTSTK    ,MANAPPURAM,24/02/2026,00000287.25,00000287.40,00000284.50,00000286.20,000000000183000,       35217900.00,           123000,              041,              037
FUTSTK    ,MANKIND   ,30/12/2025,00002146.60,00002160.00,00002108.60,00002114.10,000000002444850,      807335932.50,           379575,             1687,             1556
FUTSTK    ,MANKIND   ,27/01/2026,00002160.00,00002172.00,00002121.40,00002125.80,000000000169425,      237402990.00,           110700,              492,              482
FUTSTK    ,MANKIND   ,24/02/2026,00002172.20,00002172.70,00002138.00,00002139.60,000000000014625,       15522570.00,             7200,              032,              032
FUTSTK    ,MARICO    ,30/12/2025,00000745.00,00000752.00,00000738.20,00000739.80,000000033958800,     1987310160.00,          2668800,             2224,             1943
FUTSTK    ,MARICO    ,27/01/2026,00000746.35,00000755.50,00000742.75,00000743.90,000000000211200,      121481760.00,           162000,              135,              131
FUTSTK    ,MARICO    ,24/02/2026,00000750.70,00000753.50,00000743.55,00000744.80,000000000027600,       10783500.00,            14400,              012,              011
FUTSTK    ,MARUTI    ,30/12/2025,00016464.00,00016464.00,00016369.00,00016396.00,000000002688350,     3894931350.00,           237350,             4747,             4061
FUTSTK    ,MARUTI    ,27/01/2026,00016525.00,00016549.00,00016470.00,00016492.00,000000000191550,      958577400.00,            58050,             1161,              732
FUTSTK    ,MARUTI    ,24/02/2026,00016620.00,00016620.00,00016555.00,00016592.00,000000000013500,       24042200.00,             1450,              029,              022
FUTSTK    ,MAXHEALTH ,30/12/2025,00001087.40,00001092.60,00001071.00,00001074.20,000000018052125,     1182956407.50,          1093050,             2082,             1954
FUTSTK    ,MAXHEALTH ,27/01/2026,00001094.60,00001098.00,00001078.00,00001080.00,000000000743400,      105535447.50,            97125,              185,              174
