target_date,as_of,mode,ticker,ret_oc,exp_oh,dd_ol,buy_win,sell_win,opt_style,atr_points,atr_pct,buy_thr,sell_thr,buy_soft,sell_soft,direction_score,strength,volatility_annualized,delivery_per,delivery_spike,has_bulk_deal,fii_sentiment
2025-12-18,2025-12-18,aggressive,INFY.NS,0.01012111072842285,0.012108040981061783,-0.0023595459969729896,1,0,both,26.021458217075892,0.01615737858868419,0.007270820364907887,0.007270820364907887,0.7401298996618446,0.14423229527539824,0.5958976043864463,0.7401298996618446,0.2847,52.5,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,ITC.NS,0.0009999847412109374,0.004875030517578125,-0.0003749847412109375,1,0,both,4.132145472935268,0.01033036368233817,0.004648663657052177,0.004648663657052177,0.4660866842340371,0.035851138580398324,0.43023554565363875,0.4660866842340371,0.1834,67.35,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,JSWSTEEL.NS,0.0029656637366774793,0.011584800741427247,-0.005375392797150139,1,0,both,27.071419852120535,0.025089360381946743,0.011290212171876035,0.011290212171876035,0.45604106026890295,0.21160483337516267,0.24443622689374028,0.45604106026890295,0.2904,44.92,0,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,KOTAKBANK.NS,-0.003957230677732907,0.0026228378888014246,-0.00612002996822869,0,0,both,32.342860630580354,0.014882597716395038,0.006697168972377768,0.006697168972377768,0.1740594769467666,0.4061437497592413,-0.23208427281247468,0.4061437497592413,0.2579,56.69,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,LT.NS,-0.008827121304093927,0.0011802431345279076,-0.0107204567632776,0,1,both,59.278529575892854,0.014575492888097579,0.00655897179964391,0.00655897179964391,0.07997480706703203,0.7264320683013571,-0.6464572612343251,0.7264320683013571,0.2598,50.24,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,M&M.NS,-0.003722195095486111,0.0033055284288194446,-0.016638861762152776,0,1,both,63.492850167410715,0.017636902824280754,0.00793660627092634,0.00793660627092634,0.18510729850915275,0.9317647139883594,-0.7466574154792066,0.9317647139883594,0.321,61.52,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,MARUTI.NS,-0.006751824817518248,0.002798053527980535,-0.01332116788321168,0,1,both,233.0,0.014172749391727494,0.006377737226277372,0.006377737226277372,0.19498754834949397,0.9283102845334604,-0.7333227361839665,0.9283102845334604,0.2445,63.05,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,NESTLEIND.NS,-0.0009718564990110396,0.00745126233580519,-0.005831336726822903,0,0,both,18.857151576450892,0.015272659206435737,0.006872696642896082,0.006872696642896082,0.481859206265104,0.3771016453345412,0.10475756093056277,0.481859206265104,0.2293,62.27,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,NTPC.NS,-0.010869565217391304,0.00046581955429930125,-0.015527950310559006,0,1,both,4.278573172433036,0.013287494324326198,0.005979372445946789,0.005979372445946789,0.034624187553704035,1.0,-0.965375812446296,1.0,0.2675,61.4,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,ONGC.NS,-0.004291845493562232,0.004849806364002146,-0.007682374618595762,0,1,both,3.787142072405134,0.016253828636931904,0.007314222886619357,0.007314222886619357,0.2946956263877714,0.4668149675370405,-0.17211934114926908,0.4668149675370405,0.2999,60.01,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,POWERGRID.NS,-0.010738208218480346,0.0036433833443192715,-0.018983689159126318,0,1,both,3.910719735281808,0.014997966386507414,0.006749084873928337,0.006749084873928337,0.23992608132983964,1.0,-0.7600739186701604,1.0,0.277,66.78,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,RELIANCE.NS,0.005992752432779028,0.010617541262740771,0.0,1,0,both,20.085719517299108,0.013083455026146225,0.005887554761765801,0.005887554761765801,0.8015054498566545,0.0,0.8015054498566545,0.8015054498566545,0.2331,48.67,0,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,SBILIFE.NS,-0.0017839324013565411,0.001189308431150892,-0.008126870373668237,0,1,both,34.335719517299104,0.017014727213726016,0.0076566272461767075,0.0076566272461767075,0.06903581798629364,0.4717406597141837,-0.40270484172789006,0.4717406597141837,0.2426,41.82,0,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,SBIN.NS,-0.000357947246502509,0.003630215466142185,-0.004499462423777833,0,0,both,14.610709054129464,0.014940902637653474,0.006723406186944064,0.006723406186944064,0.2399719801543825,0.29743273299742845,-0.05746075284304594,0.29743273299742845,0.2484,58.19,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,SUNPHARMA.NS,-0.021904748227415966,0.0,-0.027450980392156862,0,1,both,29.357134137834823,0.016446573746686174,0.007400958186008779,0.007400958186008779,0.0,1.0,-1.0,1.0,0.2273,67.99,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,TATACONSUM.NS,-0.004588345910478661,0.005692880476581409,-0.007562260369986407,0,0,both,20.849993024553573,0.017716027353244432,0.007972212308959994,0.007972212308959994,0.31737352226046256,0.4215899525286606,-0.10421643026819805,0.4215899525286606,0.2598,50.01,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,TATASTEEL.NS,-0.01059323841310388,0.0031191077272135818,-0.01388889263054899,0,1,both,3.1571426391601562,0.01858017109923179,0.008361076994654305,0.008361076994654305,0.1658004228247309,0.7382830194100019,-0.5724825965852709,0.7382830194100019,0.3248,39.03,0,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,TECHM.NS,0.015559756853850411,0.017583838600964578,-0.004048086283404491,1,0,both,24.778590611049108,0.015672732834313162,0.007052729775440923,0.007052729775440923,1.0,0.25509972968989947,0.7449002703101005,1.0,0.2847,55.19,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,TITAN.NS,0.00494873046875,0.006153846153846154,-0.002538436498397436,0,0,both,61.992850167410715,0.015895602607028388,0.007153021173162775,0.007153021173162775,0.3823618956007382,0.1577227261007684,0.2246391694999698,0.3823618956007382,0.2484,59.66,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,ULTRACEMCO.NS,-0.007275877003031616,0.0017323516673884798,-0.011520138588133392,0,1,both,184.5,0.015980944131658726,0.007191424859246427,0.007191424859246427,0.10706279902305196,0.7119676135032956,-0.6049048144802437,0.7119676135032956,0.2407,56.28,1,0,0.1500089274723648
2025-12-18,2025-12-18,aggressive,WIPRO.NS,0.010222886525036497,0.014587631769035747,-0.0006891518524724286,1,0,both,3.671433585030692,0.01405710118687486,0.006325695534093687,0.006325695534093687,1.0,0.048419926403215977,0.951580073596784,1.0,0.2904,42.5,0,0,0.1500089274723648
